Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-28 10:00:00	21,08	60,61
2021-06-28 10:10:00	21,45	58,77
2021-06-28 10:20:00	22,03	60,61
2021-06-28 10:30:00	22,71	53,97
2021-06-28 10:40:00	23,33	52,72
2021-06-28 10:50:00	23,71	51,46
2021-06-28 11:00:00	24,62	51,46
2021-06-28 11:10:00	26,18	46,44
2021-06-28 11:20:00	27,07	42,55
2021-06-28 11:30:00	27,34	44,46
2021-06-28 11:40:00	27,36	44,70
2021-06-28 11:50:00	27,24	44,22
2021-06-28 12:00:00	27,02	43,51
2021-06-28 12:10:00	26,77	43,98
2021-06-28 12:20:00	26,58	43,51
2021-06-28 12:30:00	26,50	44,94
2021-06-28 12:40:00	26,67	42,55
2021-06-28 12:50:00	26,69	44,70
2021-06-28 13:00:00	26,77	45,18
2021-06-28 13:10:00	27,05	46,69
2021-06-28 13:20:00	27,54	42,07
2021-06-28 13:30:00	28,10	43,27
2021-06-28 13:40:00	28,58	37,51
2021-06-28 13:50:00	28,15	39,19
2021-06-28 14:00:00	28,06	39,91
2021-06-28 14:10:00	26,35	47,95
2021-06-28 14:20:00	23,15	55,23
2021-06-28 14:30:00	21,43	58,77
2021-06-28 14:40:00	20,50	61,66
2021-06-28 14:50:00	19,84	63,50
2021-06-28 15:00:00	19,59	65,60
2021-06-28 15:10:00	19,56	64,81
2021-06-28 15:20:00	19,43	65,34
2021-06-28 15:30:00	19,57	64,55
2021-06-28 15:40:00	19,54	65,08
2021-06-28 15:50:00	19,57	65,08
2021-06-28 16:00:00	19,60	64,55
2021-06-28 16:10:00	19,67	64,55
2021-06-28 16:20:00	19,70	63,76
2021-06-28 16:30:00	19,76	62,98
2021-06-28 16:40:00	19,79	61,66
2021-06-28 16:50:00	19,88	61,93
2021-06-28 17:00:00	19,79	61,93
2021-06-28 17:10:00	19,71	63,24
2021-06-28 17:20:00	19,72	64,55
2021-06-28 17:30:00	19,67	65,60
2021-06-28 17:40:00	19,52	65,86
2021-06-28 17:50:00	19,44	65,34
2021-06-28 18:00:00	19,33	62,45
2021-06-28 18:10:00	19,14	66,65
2021-06-28 18:20:00	18,96	68,49
2021-06-28 18:30:00	18,97	68,49
2021-06-28 18:40:00	19,10	69,02
2021-06-28 18:50:00	19,27	67,96
2021-06-28 19:00:00	19,29	69,28
2021-06-28 19:10:00	19,04	70,07
2021-06-28 19:20:00	18,76	70,59
2021-06-28 19:30:00	18,52	73,02
2021-06-28 19:40:00	18,22	73,57
2021-06-28 19:50:00	17,96	73,29
2021-06-28 20:00:00	17,76	73,02
2021-06-28 20:10:00	17,45	77,13
2021-06-28 20:20:00	16,85	80,14
2021-06-28 20:30:00	16,34	82,34
2021-06-28 20:40:00	16,06	83,16
2021-06-28 20:50:00	15,80	84,25
2021-06-28 21:00:00	15,63	85,35
2021-06-28 21:10:00	15,49	85,63
2021-06-28 21:20:00	15,34	86,49
2021-06-28 21:30:00	15,21	87,06
2021-06-28 21:40:00	15,10	87,63
2021-06-28 21:50:00	15,02	87,63
2021-06-28 22:00:00	14,89	88,20
2021-06-28 22:10:00	14,72	88,77
2021-06-28 22:20:00	14,57	89,63
2021-06-28 22:30:00	14,42	89,91
2021-06-28 22:40:00	14,27	89,91
2021-06-28 22:50:00	14,21	90,48
2021-06-28 23:00:00	14,25	91,34
2021-06-28 23:10:00	14,34	91,05
2021-06-28 23:20:00	14,46	91,34
2021-06-28 23:30:00	14,58	91,05
2021-06-28 23:40:00	14,67	91,05
2021-06-28 23:50:00	14,72	90,77
2021-06-29 00:00:00	14,80	90,48
2021-06-29 00:10:00	14,80	90,20
2021-06-29 00:20:00	14,84	88,77
2021-06-29 00:30:00	14,89	89,06
