,Ta,RH
2021-07-01 01:50:00,15.8,78.57
2021-07-01 02:00:00,15.69,78.29
2021-07-01 02:10:00,15.55,78.85
2021-07-01 02:20:00,15.42,79.13
2021-07-01 02:30:00,15.26,79.41
2021-07-01 02:40:00,15.14,79.69
2021-07-01 02:50:00,15.0,79.41
2021-07-01 03:00:00,14.88,79.69
2021-07-01 03:10:00,14.82,78.57
2021-07-01 03:20:00,14.73,77.45
2021-07-01 03:30:00,14.68,77.17
2021-07-01 03:40:00,14.64,75.77
2021-07-01 03:50:00,14.66,74.65
2021-07-01 04:00:00,14.68,74.93
2021-07-01 04:10:00,14.73,73.81
2021-07-01 04:20:00,14.77,74.37
2021-07-01 04:30:00,14.77,73.25
2021-07-01 04:40:00,14.74,73.81
2021-07-01 04:50:00,14.72,73.53
2021-07-01 05:00:00,14.77,71.85
2021-07-01 05:10:00,14.85,70.22
2021-07-01 05:20:00,14.99,68.08
2021-07-01 05:30:00,15.06,68.62
2021-07-01 05:40:00,15.09,67.28
2021-07-01 05:50:00,15.06,67.55
2021-07-01 06:00:00,15.03,66.75
2021-07-01 06:10:00,15.02,67.02
2021-07-01 06:20:00,15.03,67.02
2021-07-01 06:30:00,15.05,67.28
2021-07-01 06:40:00,15.17,66.75
2021-07-01 06:50:00,15.57,67.02
2021-07-01 07:00:00,15.85,65.95
2021-07-01 07:10:00,16.22,64.88
2021-07-01 07:20:00,16.35,64.62
2021-07-01 07:30:00,16.47,63.55
2021-07-01 07:40:00,16.94,63.02
2021-07-01 07:50:00,17.23,62.75
2021-07-01 08:00:00,17.52,62.75
2021-07-01 08:10:00,17.83,60.35
2021-07-01 08:20:00,17.96,60.88
2021-07-01 08:30:00,18.14,59.81
2021-07-01 08:40:00,18.17,57.95
2021-07-01 08:50:00,18.21,58.48
2021-07-01 09:00:00,18.27,57.95
2021-07-01 09:10:00,18.54,58.48
2021-07-01 09:20:00,18.82,56.66
2021-07-01 09:30:00,19.1,58.48
2021-07-01 09:40:00,19.33,56.15
2021-07-01 09:50:00,19.23,59.01
2021-07-01 10:00:00,19.31,58.21
2021-07-01 10:10:00,19.01,59.01
2021-07-01 10:20:00,19.02,59.28
2021-07-01 10:30:00,18.66,62.22
2021-07-01 10:40:00,17.82,69.42
2021-07-01 10:50:00,16.88,72.41
2021-07-01 11:00:00,16.92,69.95
2021-07-01 11:10:00,17.29,67.82
2021-07-01 11:20:00,17.4,66.75
2021-07-01 11:30:00,17.46,66.22
2021-07-01 11:40:00,17.45,65.95
2021-07-01 11:50:00,17.34,66.75
2021-07-01 12:00:00,17.27,66.48
2021-07-01 12:10:00,17.28,66.22
2021-07-01 12:20:00,17.32,67.02
2021-07-01 12:30:00,17.67,64.88
2021-07-01 12:40:00,17.55,65.42
2021-07-01 12:50:00,17.27,66.48
2021-07-01 13:00:00,16.95,67.55
2021-07-01 13:10:00,16.98,67.55
2021-07-01 13:20:00,16.82,69.15
2021-07-01 13:30:00,16.63,71.02
2021-07-01 13:40:00,16.18,77.45
2021-07-01 13:50:00,15.44,82.77
2021-07-01 14:00:00,14.8,87.63
2021-07-01 14:10:00,14.38,89.98
2021-07-01 14:20:00,14.21,92.03
2021-07-01 14:30:00,14.16,91.44
2021-07-01 14:40:00,14.0,94.96
2021-07-01 14:50:00,13.88,94.08
2021-07-01 15:00:00,13.79,94.08
2021-07-01 15:10:00,13.76,95.55
2021-07-01 15:20:00,13.77,96.13
2021-07-01 15:30:00,13.83,95.25
2021-07-01 15:40:00,13.83,94.96
2021-07-01 15:50:00,13.91,95.84
2021-07-01 16:00:00,14.2,93.79
2021-07-01 16:10:00,14.59,94.08
2021-07-01 16:20:00,14.9,94.08
2021-07-01 16:30:00,15.18,90.56
2021-07-01 16:40:00,15.59,90.27
2021-07-01 16:50:00,16.04,88.51
2021-07-01 17:00:00,16.47,90.27
2021-07-01 17:10:00,16.97,85.58
2021-07-01 17:20:00,17.29,84.17
2021-07-01 17:30:00,17.49,82.49
2021-07-01 17:40:00,17.83,81.93
2021-07-01 17:50:00,18.08,80.81
2021-07-01 18:00:00,18.25,79.97
2021-07-01 18:10:00,18.46,79.41
2021-07-01 18:20:00,18.66,78.57
2021-07-01 18:30:00,18.82,78.01
2021-07-01 18:40:00,18.84,77.73
2021-07-01 18:50:00,18.87,76.89
2021-07-01 19:00:00,18.88,76.05
2021-07-01 19:10:00,18.89,76.61
2021-07-01 19:20:00,18.85,75.21
2021-07-01 19:30:00,18.68,76.33
2021-07-01 19:40:00,18.46,76.05
2021-07-01 19:50:00,18.16,76.05
2021-07-01 20:00:00,17.95,76.33
2021-07-01 20:10:00,17.79,76.61
2021-07-01 20:20:00,17.66,78.29
2021-07-01 20:30:00,17.53,78.29
2021-07-01 20:40:00,17.46,78.29
2021-07-01 20:50:00,17.44,79.13
2021-07-01 21:00:00,17.44,79.41
2021-07-01 21:10:00,17.39,80.25
2021-07-01 21:20:00,17.31,80.53
2021-07-01 21:30:00,17.14,81.93
2021-07-01 21:40:00,16.98,82.77
2021-07-01 21:50:00,16.87,83.33
2021-07-01 22:00:00,16.75,84.17
2021-07-01 22:10:00,16.69,84.73
2021-07-01 22:20:00,16.59,85.58
2021-07-01 22:30:00,16.54,85.87
2021-07-01 22:40:00,16.49,86.46
2021-07-01 22:50:00,16.4,87.34
2021-07-01 23:00:00,16.4,87.63
2021-07-01 23:10:00,16.44,87.92
2021-07-01 23:20:00,16.54,87.92
2021-07-01 23:30:00,16.56,88.51
2021-07-01 23:40:00,16.68,87.92
2021-07-01 23:50:00,16.84,87.34
2021-07-02 00:00:00,16.99,86.75
2021-07-02 00:10:00,17.07,86.46
2021-07-02 00:20:00,17.18,85.29
2021-07-02 00:30:00,17.25,85.87
2021-07-02 00:40:00,17.26,86.16
2021-07-02 00:50:00,17.32,85.58
2021-07-02 01:00:00,17.46,85.01
2021-07-02 01:10:00,17.61,85.01
2021-07-02 01:20:00,17.63,84.45
2021-07-02 01:30:00,17.67,84.17
2021-07-02 01:40:00,17.75,83.89
2021-07-02 01:50:00,17.79,84.45
2021-07-02 02:00:00,17.74,83.89
2021-07-02 02:10:00,17.55,84.45
2021-07-02 02:20:00,17.32,85.58
2021-07-02 02:30:00,17.13,86.46
2021-07-02 02:40:00,16.94,87.34
2021-07-02 02:50:00,16.76,88.22
2021-07-02 03:00:00,16.67,88.22
2021-07-02 03:10:00,16.68,88.51
2021-07-02 03:20:00,16.93,86.46
2021-07-02 03:30:00,17.0,85.87
2021-07-02 03:40:00,16.92,86.75
2021-07-02 03:50:00,16.73,87.63
2021-07-02 04:00:00,16.53,88.22
2021-07-02 04:10:00,16.33,88.8
2021-07-02 04:20:00,16.29,87.92
2021-07-02 04:30:00,16.3,87.04
2021-07-02 04:40:00,16.35,85.87
2021-07-02 04:50:00,16.32,85.87
2021-07-02 05:00:00,16.27,84.73
2021-07-02 05:10:00,16.26,83.89
2021-07-02 05:20:00,16.32,82.49
2021-07-02 05:30:00,16.45,83.33
2021-07-02 05:40:00,16.73,79.97
2021-07-02 05:50:00,17.02,80.25
2021-07-02 06:00:00,17.35,76.61
2021-07-02 06:10:00,17.65,75.21
2021-07-02 06:20:00,18.01,73.53
2021-07-02 06:30:00,18.33,71.02
2021-07-02 06:40:00,18.56,70.75
2021-07-02 06:50:00,18.68,70.75
2021-07-02 07:00:00,18.71,70.49
2021-07-02 07:10:00,18.75,69.95
2021-07-02 07:20:00,18.82,69.15
2021-07-02 07:30:00,18.8,69.95
2021-07-02 07:40:00,18.95,69.42
2021-07-02 07:50:00,19.02,69.95
2021-07-02 08:00:00,19.19,68.88
2021-07-02 08:10:00,19.48,67.82
2021-07-02 08:20:00,19.76,68.35
2021-07-02 08:30:00,19.88,67.55
2021-07-02 08:40:00,20.09,67.02
2021-07-02 08:50:00,20.21,65.15
2021-07-02 09:00:00,20.25,65.95
2021-07-02 09:10:00,20.45,64.88
2021-07-02 09:20:00,20.6,66.48
2021-07-02 09:30:00,20.81,63.55
2021-07-02 09:40:00,20.89,63.28
2021-07-02 09:50:00,20.98,65.42
2021-07-02 10:00:00,21.16,63.55
2021-07-02 10:10:00,21.4,66.48
2021-07-02 10:20:00,21.76,64.08
2021-07-02 10:30:00,22.01,61.95
2021-07-02 10:40:00,22.22,65.15
2021-07-02 10:50:00,22.29,62.22
2021-07-02 11:00:00,22.51,62.75
2021-07-02 11:10:00,22.98,61.15
2021-07-02 11:20:00,22.76,61.68
2021-07-02 11:30:00,22.52,61.95
2021-07-02 11:40:00,22.37,65.68
2021-07-02 11:50:00,22.31,63.02
2021-07-02 12:00:00,22.4,64.35
2021-07-02 12:10:00,22.34,64.62
2021-07-02 12:20:00,22.43,65.95
2021-07-02 12:30:00,22.74,66.75
2021-07-02 12:40:00,22.94,66.75
2021-07-02 12:50:00,23.27,65.68
2021-07-02 13:00:00,23.48,64.62
2021-07-02 13:10:00,23.82,63.82
2021-07-02 13:20:00,24.41,63.28
2021-07-02 13:30:00,24.81,61.95
2021-07-02 13:40:00,24.96,59.81
2021-07-02 13:50:00,25.08,59.55
2021-07-02 14:00:00,25.08,60.08
2021-07-02 14:10:00,25.0,61.41
2021-07-02 14:20:00,24.88,61.68
2021-07-02 14:30:00,24.43,63.02
2021-07-02 14:40:00,23.85,64.35
2021-07-02 14:50:00,23.51,63.55
2021-07-02 15:00:00,23.26,63.55
2021-07-02 15:10:00,23.18,63.82
2021-07-02 15:20:00,23.24,65.15
2021-07-02 15:30:00,23.3,65.95
2021-07-02 15:40:00,23.33,66.48
2021-07-02 15:50:00,23.43,63.82
2021-07-02 16:00:00,23.52,63.55
2021-07-02 16:10:00,23.64,63.55
2021-07-02 16:20:00,23.74,63.55
2021-07-02 16:30:00,23.68,63.55
2021-07-02 16:40:00,23.57,64.35
2021-07-02 16:50:00,23.48,65.68
2021-07-02 17:00:00,23.53,66.22
2021-07-02 17:10:00,23.6,66.48
2021-07-02 17:20:00,23.45,67.02
2021-07-02 17:30:00,22.95,73.81
2021-07-02 17:40:00,21.69,77.17
2021-07-02 17:50:00,20.88,83.05
2021-07-02 18:00:00,19.98,90.85
2021-07-02 18:10:00,19.4,93.2
2021-07-02 18:20:00,19.12,93.2
2021-07-02 18:30:00,18.89,97.01
2021-07-02 18:40:00,18.91,98.77
2021-07-02 18:50:00,19.01,98.18
2021-07-02 19:00:00,19.09,99.65
2021-07-02 19:10:00,19.21,99.94
2021-07-02 19:20:00,19.34,100.24
2021-07-02 19:30:00,19.39,100.24
2021-07-02 19:40:00,19.3,100.24
2021-07-02 19:50:00,19.19,100.24
2021-07-02 20:00:00,19.17,100.53
2021-07-02 20:10:00,19.2,100.84
2021-07-02 20:20:00,19.19,100.84
2021-07-02 20:30:00,19.12,100.84
2021-07-02 20:40:00,19.11,100.84
2021-07-02 20:50:00,19.11,100.84
2021-07-02 21:00:00,19.06,101.14
2021-07-02 21:10:00,19.06,100.84
2021-07-02 21:20:00,19.06,101.14
2021-07-02 21:30:00,19.05,101.14
2021-07-02 21:40:00,19.01,101.14
2021-07-02 21:50:00,18.96,101.14
2021-07-02 22:00:00,18.86,101.14
2021-07-02 22:10:00,18.76,100.84
2021-07-02 22:20:00,18.55,100.84
2021-07-02 22:30:00,18.36,101.14
2021-07-02 22:40:00,18.18,100.84
2021-07-02 22:50:00,18.06,101.14
2021-07-02 23:00:00,17.92,101.14
2021-07-02 23:10:00,17.76,101.14
2021-07-02 23:20:00,17.61,101.14
2021-07-02 23:30:00,17.48,101.14
2021-07-02 23:40:00,17.3,101.14
2021-07-02 23:50:00,17.17,101.45
2021-07-03 00:00:00,17.06,101.14
2021-07-03 00:10:00,16.91,101.45
2021-07-03 00:20:00,16.74,101.45
2021-07-03 00:30:00,16.64,101.45
2021-07-03 00:40:00,16.51,101.45
2021-07-03 00:50:00,16.45,101.76
2021-07-03 01:00:00,16.45,102.06
2021-07-03 01:10:00,16.48,102.06
2021-07-03 01:20:00,16.51,101.76
2021-07-03 01:30:00,16.46,102.06
2021-07-03 01:40:00,16.46,102.06
2021-07-03 01:50:00,16.49,102.06
2021-07-03 02:00:00,16.51,102.06
2021-07-03 02:10:00,16.48,102.06
2021-07-03 02:20:00,16.52,102.06
2021-07-03 02:30:00,16.52,102.06
2021-07-03 02:40:00,16.53,102.06
2021-07-03 02:50:00,16.49,102.06
2021-07-03 03:00:00,16.5,102.06
2021-07-03 03:10:00,16.49,102.06
2021-07-03 03:20:00,16.41,102.06
2021-07-03 03:30:00,16.38,102.06
2021-07-03 03:40:00,16.27,101.76
2021-07-03 03:50:00,16.17,102.06
2021-07-03 04:00:00,16.11,102.06
2021-07-03 04:10:00,15.98,102.06
2021-07-03 04:20:00,15.97,102.06
2021-07-03 04:30:00,15.96,102.06
2021-07-03 04:40:00,15.86,102.06
2021-07-03 04:50:00,15.89,102.37
2021-07-03 05:00:00,15.9,102.37
2021-07-03 05:10:00,16.01,102.37
2021-07-03 05:20:00,16.2,102.37
2021-07-03 05:30:00,16.37,102.68
2021-07-03 05:40:00,16.52,102.68
2021-07-03 05:50:00,16.64,102.37
2021-07-03 06:00:00,16.77,102.68
2021-07-03 06:10:00,16.89,102.68
2021-07-03 06:20:00,17.0,102.37
2021-07-03 06:30:00,16.94,102.37
2021-07-03 06:40:00,16.95,102.37
2021-07-03 06:50:00,16.96,102.06
2021-07-03 07:00:00,16.65,101.76
2021-07-03 07:10:00,16.46,101.76
2021-07-03 07:20:00,16.34,101.76
2021-07-03 07:30:00,16.35,97.89
2021-07-03 07:40:00,16.6,96.72
2021-07-03 07:50:00,16.91,99.06
2021-07-03 08:00:00,17.28,98.18
2021-07-03 08:10:00,17.73,92.32
2021-07-03 08:20:00,18.22,94.67
2021-07-03 08:30:00,18.65,90.56
2021-07-03 08:40:00,19.03,81.65
2021-07-03 08:50:00,19.66,74.65
2021-07-03 09:00:00,20.22,69.95
2021-07-03 09:10:00,20.8,67.28
2021-07-03 09:20:00,21.44,65.95
2021-07-03 09:30:00,21.88,61.95
2021-07-03 09:40:00,22.32,61.15
2021-07-03 09:50:00,22.68,61.95
2021-07-03 10:00:00,22.83,60.61
2021-07-03 10:10:00,23.06,60.88
2021-07-03 10:20:00,23.36,58.48
2021-07-03 10:30:00,23.59,59.28
2021-07-03 10:40:00,23.93,56.66
2021-07-03 10:50:00,24.23,55.89
2021-07-03 11:00:00,24.33,57.16
2021-07-03 11:10:00,24.69,54.12
2021-07-03 11:20:00,25.28,51.58
2021-07-03 11:30:00,25.6,46.0
2021-07-03 11:40:00,25.83,45.75
2021-07-03 11:50:00,25.86,57.68
2021-07-03 12:00:00,25.41,59.01
2021-07-03 12:10:00,25.25,59.28
2021-07-03 12:20:00,25.11,59.55
2021-07-03 12:30:00,25.05,57.16
2021-07-03 12:40:00,25.21,54.88
2021-07-03 12:50:00,25.04,54.37
2021-07-03 13:00:00,24.97,53.36
2021-07-03 13:10:00,24.9,53.61
2021-07-03 13:20:00,25.02,52.6
2021-07-03 13:30:00,24.92,50.82
2021-07-03 13:40:00,24.75,50.06
2021-07-03 13:50:00,24.81,51.58
2021-07-03 14:00:00,24.92,49.3
2021-07-03 14:10:00,24.72,50.82
2021-07-03 14:20:00,24.78,51.08
2021-07-03 14:30:00,24.64,51.84
2021-07-03 14:40:00,24.57,52.34
2021-07-03 14:50:00,24.72,52.34
2021-07-03 15:00:00,24.56,55.89
2021-07-03 15:10:00,24.57,58.21
2021-07-03 15:20:00,24.56,58.75
2021-07-03 15:30:00,24.63,59.81
2021-07-03 15:40:00,24.62,60.35
2021-07-03 15:50:00,24.64,59.81
2021-07-03 16:00:00,24.72,58.21
2021-07-03 16:10:00,24.67,57.68
2021-07-03 16:20:00,24.73,56.66
2021-07-03 16:30:00,24.63,57.95
2021-07-03 16:40:00,24.59,58.75
2021-07-03 16:50:00,24.56,59.55
2021-07-03 17:00:00,24.48,60.08
2021-07-03 17:10:00,24.51,61.41
2021-07-03 17:20:00,24.71,57.68
2021-07-03 17:30:00,24.94,59.55
2021-07-03 17:40:00,24.97,58.75
2021-07-03 17:50:00,25.01,59.28
2021-07-03 18:00:00,25.17,56.91
2021-07-03 18:10:00,25.25,59.01
2021-07-03 18:20:00,25.33,57.42
2021-07-03 18:30:00,25.32,60.61
2021-07-03 18:40:00,25.32,62.48
2021-07-03 18:50:00,25.34,57.95
2021-07-03 19:00:00,25.32,59.55
2021-07-03 19:10:00,25.21,62.22
2021-07-03 19:20:00,24.92,64.35
2021-07-03 19:30:00,24.52,61.68
2021-07-03 19:40:00,24.18,61.41
2021-07-03 19:50:00,23.87,55.39
2021-07-03 20:00:00,23.67,49.05
2021-07-03 20:10:00,23.31,57.42
2021-07-03 20:20:00,22.95,57.16
2021-07-03 20:30:00,22.66,54.88
2021-07-03 20:40:00,22.4,60.61
2021-07-03 20:50:00,22.15,64.62
2021-07-03 21:00:00,21.91,66.22
2021-07-03 21:10:00,21.67,66.22
2021-07-03 21:20:00,21.45,70.22
2021-07-03 21:30:00,21.19,68.88
2021-07-03 21:40:00,20.95,71.02
2021-07-03 21:50:00,20.72,69.68
2021-07-03 22:00:00,20.63,70.75
2021-07-03 22:10:00,20.6,69.68
2021-07-03 22:20:00,20.58,69.42
2021-07-03 22:30:00,20.46,71.57
2021-07-03 22:40:00,20.27,73.25
2021-07-03 22:50:00,20.07,74.09
2021-07-03 23:00:00,19.87,75.21
2021-07-03 23:10:00,19.76,76.05
2021-07-03 23:20:00,19.78,76.33
2021-07-03 23:30:00,19.79,76.33
2021-07-03 23:40:00,19.85,76.05
2021-07-03 23:50:00,19.86,76.61
2021-07-04 00:00:00,19.83,75.21
2021-07-04 00:10:00,19.85,76.89
2021-07-04 00:20:00,20.31,72.13
2021-07-04 00:30:00,20.37,78.57
2021-07-04 00:40:00,20.03,82.49
2021-07-04 00:50:00,19.71,86.16
2021-07-04 01:00:00,19.45,87.63
2021-07-04 01:10:00,19.27,88.8
2021-07-04 01:20:00,19.1,89.68
2021-07-04 01:30:00,18.96,91.44
2021-07-04 01:40:00,18.87,90.27
2021-07-04 01:50:00,18.81,88.8
2021-07-04 02:00:00,18.79,89.1
2021-07-04 02:10:00,18.79,89.68
2021-07-04 02:20:00,18.84,89.1
2021-07-04 02:30:00,18.86,90.27
2021-07-04 02:40:00,18.88,91.44
2021-07-04 02:50:00,18.85,91.44
2021-07-04 03:00:00,18.86,91.15
2021-07-04 03:10:00,18.83,91.15
2021-07-04 03:20:00,18.85,91.15
2021-07-04 03:30:00,18.83,91.15
2021-07-04 03:40:00,18.81,91.15
2021-07-04 03:50:00,18.77,90.85
2021-07-04 04:00:00,18.63,91.73
2021-07-04 04:10:00,18.55,91.15
2021-07-04 04:20:00,18.47,90.85
2021-07-04 04:30:00,18.46,91.15
2021-07-04 04:40:00,18.51,91.15
2021-07-04 04:50:00,18.57,91.15
2021-07-04 05:00:00,18.67,90.27
2021-07-04 05:10:00,18.82,89.98
2021-07-04 05:20:00,18.94,88.22
2021-07-04 05:30:00,19.02,88.22
2021-07-04 05:40:00,19.07,87.63
2021-07-04 05:50:00,19.07,86.46
2021-07-04 06:00:00,19.09,85.58
2021-07-04 06:10:00,19.13,84.73
2021-07-04 06:20:00,19.14,83.61
2021-07-04 06:30:00,19.17,82.49
2021-07-04 06:40:00,19.19,82.21
2021-07-04 06:50:00,19.24,80.53
2021-07-04 07:00:00,19.32,81.09
2021-07-04 07:10:00,19.36,80.25
2021-07-04 07:20:00,19.47,79.13
2021-07-04 07:30:00,19.59,79.97
2021-07-04 07:40:00,19.65,81.09
2021-07-04 07:50:00,19.74,80.81
2021-07-04 08:00:00,20.07,79.97
2021-07-04 08:10:00,20.32,79.69
2021-07-04 08:20:00,20.48,79.13
2021-07-04 08:30:00,20.86,78.01
2021-07-04 08:40:00,21.14,75.49
2021-07-04 08:50:00,21.42,74.93
2021-07-04 09:00:00,21.47,75.21
2021-07-04 09:10:00,21.72,75.77
2021-07-04 09:20:00,22.24,67.82
2021-07-04 09:30:00,22.38,69.95
2021-07-04 09:40:00,22.45,66.75
2021-07-04 09:50:00,22.68,65.68
2021-07-04 10:00:00,23.03,66.48
2021-07-04 10:10:00,23.33,63.55
2021-07-04 10:20:00,23.38,61.95
2021-07-04 10:30:00,23.29,65.15
2021-07-04 10:40:00,23.02,68.35
2021-07-04 10:50:00,22.19,76.05
2021-07-04 11:00:00,21.63,77.17
2021-07-04 11:10:00,21.06,89.98
2021-07-04 11:20:00,19.91,94.08
2021-07-04 11:30:00,19.34,94.96
2021-07-04 11:40:00,19.15,97.3
2021-07-04 11:50:00,19.06,96.72
2021-07-04 12:00:00,18.8,97.6
2021-07-04 12:10:00,18.42,97.6
2021-07-04 12:20:00,18.12,99.06
2021-07-04 12:30:00,17.97,98.48
2021-07-04 12:40:00,17.9,99.65
2021-07-04 12:50:00,18.11,99.94
2021-07-04 13:00:00,18.46,100.84
2021-07-04 13:10:00,18.93,100.84
2021-07-04 13:20:00,19.32,99.94
2021-07-04 13:30:00,19.56,96.13
2021-07-04 13:40:00,19.8,92.32
2021-07-04 13:50:00,20.01,87.34
2021-07-04 14:00:00,20.06,89.98
2021-07-04 14:10:00,20.36,80.25
2021-07-04 14:20:00,20.46,81.65
2021-07-04 14:30:00,20.98,74.09
2021-07-04 14:40:00,21.21,77.45
