,Ta,RH
2021-07-01 03:40:00,14.91,73.9
2021-07-01 03:50:00,14.86,74.18
2021-07-01 04:00:00,14.83,74.18
2021-07-01 04:10:00,14.85,73.9
2021-07-01 04:20:00,14.95,72.77
2021-07-01 04:30:00,15.08,71.4
2021-07-01 04:40:00,15.21,70.86
2021-07-01 04:50:00,15.36,69.78
2021-07-01 05:00:00,15.46,69.24
2021-07-01 05:10:00,15.6,67.07
2021-07-01 05:20:00,15.7,65.72
2021-07-01 05:30:00,15.9,64.1
2021-07-01 05:40:00,15.92,64.1
2021-07-01 05:50:00,16.02,64.37
2021-07-01 06:00:00,15.99,65.18
2021-07-01 06:10:00,16.0,64.37
2021-07-01 06:20:00,15.98,65.99
2021-07-01 06:30:00,15.61,67.34
2021-07-01 06:40:00,15.51,68.42
2021-07-01 06:50:00,15.96,66.53
2021-07-01 07:00:00,16.79,62.74
2021-07-01 07:10:00,17.47,59.77
2021-07-01 07:20:00,17.54,60.58
2021-07-01 07:30:00,17.72,59.5
2021-07-01 07:40:00,17.74,59.77
2021-07-01 07:50:00,18.24,57.64
2021-07-01 08:00:00,18.51,56.35
2021-07-01 08:10:00,18.44,57.12
2021-07-01 08:20:00,18.52,56.87
2021-07-01 08:30:00,18.73,56.09
2021-07-01 08:40:00,18.74,56.09
2021-07-01 08:50:00,19.01,55.32
2021-07-01 09:00:00,19.11,54.54
2021-07-01 09:10:00,19.55,54.02
2021-07-01 09:20:00,20.32,52.47
2021-07-01 09:30:00,19.86,54.54
2021-07-01 09:40:00,19.52,55.06
2021-07-01 09:50:00,19.88,55.06
2021-07-01 10:00:00,19.5,55.83
2021-07-01 10:10:00,19.28,56.87
2021-07-01 10:20:00,18.85,61.66
2021-07-01 10:30:00,18.61,61.12
2021-07-01 10:40:00,17.87,68.42
2021-07-01 10:50:00,17.46,65.99
2021-07-01 11:00:00,17.52,64.37
2021-07-01 11:10:00,17.74,63.83
2021-07-01 11:20:00,17.9,63.83
2021-07-01 11:30:00,17.68,64.1
2021-07-01 11:40:00,17.53,64.1
2021-07-01 11:50:00,17.66,64.37
2021-07-01 12:00:00,17.66,64.37
2021-07-01 12:10:00,17.28,65.18
2021-07-01 12:20:00,17.5,63.83
2021-07-01 12:30:00,17.94,63.28
2021-07-01 12:40:00,17.73,64.1
2021-07-01 12:50:00,17.06,65.45
2021-07-01 13:00:00,16.92,67.07
2021-07-01 13:10:00,17.15,66.53
2021-07-01 13:20:00,17.15,67.07
2021-07-01 13:30:00,16.72,73.34
2021-07-01 13:40:00,15.36,81.81
2021-07-01 13:50:00,14.7,86.34
2021-07-01 14:00:00,14.22,91.91
2021-07-01 14:10:00,14.1,92.5
2021-07-01 14:20:00,14.01,93.09
2021-07-01 14:30:00,13.75,94.56
2021-07-01 14:40:00,13.59,93.68
2021-07-01 14:50:00,13.53,94.56
2021-07-01 15:00:00,13.58,92.5
2021-07-01 15:10:00,13.63,93.39
2021-07-01 15:20:00,13.73,94.56
2021-07-01 15:30:00,13.8,93.98
2021-07-01 15:40:00,13.93,93.39
2021-07-01 15:50:00,14.21,92.5
2021-07-01 16:00:00,14.56,91.03
2021-07-01 16:10:00,14.96,88.97
2021-07-01 16:20:00,15.36,88.67
2021-07-01 16:30:00,15.79,87.2
2021-07-01 16:40:00,16.41,85.77
2021-07-01 16:50:00,16.79,84.36
2021-07-01 17:00:00,17.37,81.81
2021-07-01 17:10:00,17.79,81.81
2021-07-01 17:20:00,18.02,80.97
2021-07-01 17:30:00,18.11,79.55
2021-07-01 17:40:00,17.95,80.12
2021-07-01 17:50:00,18.13,78.14
2021-07-01 18:00:00,18.47,77.01
2021-07-01 18:10:00,18.44,77.86
2021-07-01 18:20:00,18.73,76.45
2021-07-01 18:30:00,18.73,77.01
2021-07-01 18:40:00,18.65,76.45
2021-07-01 18:50:00,18.73,75.6
2021-07-01 19:00:00,18.92,75.03
2021-07-01 19:10:00,18.84,73.9
2021-07-01 19:20:00,18.68,74.47
2021-07-01 19:30:00,18.6,74.75
2021-07-01 19:40:00,18.62,73.62
2021-07-01 19:50:00,18.57,74.18
2021-07-01 20:00:00,18.48,74.18
2021-07-01 20:10:00,18.35,74.47
2021-07-01 20:20:00,18.15,75.03
2021-07-01 20:30:00,17.98,75.88
2021-07-01 20:40:00,17.84,76.73
2021-07-01 20:50:00,17.74,77.58
2021-07-01 21:00:00,17.61,78.71
2021-07-01 21:10:00,17.52,79.27
2021-07-01 21:20:00,17.48,79.55
2021-07-01 21:30:00,17.36,80.12
2021-07-01 21:40:00,17.29,80.68
2021-07-01 21:50:00,17.17,81.53
2021-07-01 22:00:00,17.01,82.38
2021-07-01 22:10:00,17.02,82.38
2021-07-01 22:20:00,17.01,82.66
2021-07-01 22:30:00,16.95,83.51
2021-07-01 22:40:00,16.96,83.51
2021-07-01 22:50:00,17.08,83.23
2021-07-01 23:00:00,17.49,82.1
2021-07-01 23:10:00,17.8,81.53
2021-07-01 23:20:00,18.23,79.55
2021-07-01 23:30:00,18.39,79.27
2021-07-01 23:40:00,18.54,78.71
2021-07-01 23:50:00,18.67,78.42
2021-07-02 00:00:00,18.59,78.99
2021-07-02 00:10:00,18.47,79.55
2021-07-02 00:20:00,18.32,80.4
2021-07-02 00:30:00,18.15,81.25
2021-07-02 00:40:00,18.11,81.25
2021-07-02 00:50:00,18.21,80.4
2021-07-02 01:00:00,18.33,80.4
2021-07-02 01:10:00,18.34,80.68
2021-07-02 01:20:00,18.3,80.68
2021-07-02 01:30:00,18.15,81.81
2021-07-02 01:40:00,17.87,82.38
2021-07-02 01:50:00,17.79,82.94
2021-07-02 02:00:00,17.87,82.66
2021-07-02 02:10:00,17.97,82.38
2021-07-02 02:20:00,18.05,81.81
2021-07-02 02:30:00,18.03,82.1
2021-07-02 02:40:00,17.96,82.38
2021-07-02 02:50:00,17.94,82.1
2021-07-02 03:00:00,17.88,82.1
2021-07-02 03:10:00,17.78,82.38
2021-07-02 03:20:00,17.55,82.66
2021-07-02 03:30:00,17.28,83.23
2021-07-02 03:40:00,17.08,83.51
2021-07-02 03:50:00,16.92,83.51
2021-07-02 04:00:00,16.78,83.79
2021-07-02 04:10:00,16.65,83.79
2021-07-02 04:20:00,16.56,83.51
2021-07-02 04:30:00,16.5,83.23
2021-07-02 04:40:00,16.41,82.94
2021-07-02 04:50:00,16.36,82.38
2021-07-02 05:00:00,16.38,81.81
2021-07-02 05:10:00,16.44,81.53
2021-07-02 05:20:00,16.62,80.12
2021-07-02 05:30:00,17.01,77.29
2021-07-02 05:40:00,17.46,75.03
2021-07-02 05:50:00,17.68,74.18
2021-07-02 06:00:00,17.92,72.21
2021-07-02 06:10:00,18.34,70.86
2021-07-02 06:20:00,18.85,68.15
2021-07-02 06:30:00,19.32,66.26
2021-07-02 06:40:00,19.65,63.83
2021-07-02 06:50:00,19.56,64.64
2021-07-02 07:00:00,19.3,65.45
2021-07-02 07:10:00,19.3,65.45
2021-07-02 07:20:00,19.08,64.91
2021-07-02 07:30:00,18.8,65.72
2021-07-02 07:40:00,19.26,64.1
2021-07-02 07:50:00,19.41,64.37
2021-07-02 08:00:00,19.36,64.37
2021-07-02 08:10:00,19.6,64.1
2021-07-02 08:20:00,19.97,63.28
2021-07-02 08:30:00,20.16,62.2
2021-07-02 08:40:00,20.48,60.58
2021-07-02 08:50:00,20.72,61.12
2021-07-02 09:00:00,20.96,60.85
2021-07-02 09:10:00,21.04,61.39
2021-07-02 09:20:00,21.75,58.16
2021-07-02 09:30:00,22.0,58.69
2021-07-02 09:40:00,22.01,59.23
2021-07-02 09:50:00,22.91,56.35
2021-07-02 10:00:00,22.15,60.04
2021-07-02 10:10:00,23.0,57.12
2021-07-02 10:20:00,22.8,57.38
2021-07-02 10:30:00,22.78,57.64
2021-07-02 10:40:00,23.01,57.38
2021-07-02 10:50:00,22.71,58.16
2021-07-02 11:00:00,22.95,58.96
2021-07-02 11:10:00,22.05,61.93
2021-07-02 11:20:00,21.39,64.1
2021-07-02 11:30:00,21.5,62.74
2021-07-02 11:40:00,21.73,63.55
2021-07-02 11:50:00,21.88,64.64
2021-07-02 12:00:00,21.82,65.45
2021-07-02 12:10:00,22.1,65.45
2021-07-02 12:20:00,22.38,65.99
2021-07-02 12:30:00,22.95,63.01
2021-07-02 12:40:00,23.44,62.2
2021-07-02 12:50:00,23.82,61.39
2021-07-02 13:00:00,23.88,60.85
2021-07-02 13:10:00,24.87,57.9
2021-07-02 13:20:00,25.0,58.16
2021-07-02 13:30:00,25.32,56.61
2021-07-02 13:40:00,25.05,58.42
2021-07-02 13:50:00,25.55,56.09
2021-07-02 14:00:00,25.48,57.38
2021-07-02 14:10:00,25.25,57.64
2021-07-02 14:20:00,24.18,62.2
2021-07-02 14:30:00,23.37,64.1
2021-07-02 14:40:00,23.37,63.83
2021-07-02 14:50:00,23.39,63.01
2021-07-02 15:00:00,23.62,62.2
2021-07-02 15:10:00,23.76,61.12
2021-07-02 15:20:00,23.91,61.12
2021-07-02 15:30:00,23.85,63.01
2021-07-02 15:40:00,23.67,63.01
2021-07-02 15:50:00,23.57,63.83
2021-07-02 16:00:00,23.65,63.01
2021-07-02 16:10:00,23.67,64.37
2021-07-02 16:20:00,23.53,65.72
2021-07-02 16:30:00,23.6,64.91
2021-07-02 16:40:00,23.58,64.37
2021-07-02 16:50:00,23.72,64.64
2021-07-02 17:00:00,23.93,64.37
2021-07-02 17:10:00,24.11,63.01
2021-07-02 17:20:00,24.1,61.93
2021-07-02 17:30:00,20.09,87.79
2021-07-02 17:40:00,18.81,94.86
2021-07-02 17:50:00,19.03,96.63
2021-07-02 18:00:00,19.02,97.51
2021-07-02 18:10:00,19.07,97.81
2021-07-02 18:20:00,19.09,97.81
2021-07-02 18:30:00,19.19,97.51
2021-07-02 18:40:00,19.14,96.92
2021-07-02 18:50:00,19.22,98.1
2021-07-02 19:00:00,19.32,99.28
2021-07-02 19:10:00,19.45,98.98
2021-07-02 19:20:00,19.52,96.92
2021-07-02 19:30:00,19.62,96.63
2021-07-02 19:40:00,19.66,95.15
2021-07-02 19:50:00,19.73,96.63
2021-07-02 20:00:00,19.74,97.51
2021-07-02 20:10:00,19.67,97.22
2021-07-02 20:20:00,19.61,98.1
2021-07-02 20:30:00,19.6,98.1
2021-07-02 20:40:00,19.55,97.81
2021-07-02 20:50:00,19.54,98.39
2021-07-02 21:00:00,19.5,98.69
2021-07-02 21:10:00,19.43,98.98
2021-07-02 21:20:00,19.37,98.98
2021-07-02 21:30:00,19.31,98.98
2021-07-02 21:40:00,19.25,99.28
2021-07-02 21:50:00,19.16,99.57
2021-07-02 22:00:00,19.1,99.87
2021-07-02 22:10:00,18.99,99.87
2021-07-02 22:20:00,18.85,99.87
2021-07-02 22:30:00,18.79,100.46
2021-07-02 22:40:00,18.75,100.46
2021-07-02 22:50:00,18.58,100.16
2021-07-02 23:00:00,18.53,100.46
2021-07-02 23:10:00,18.48,100.75
2021-07-02 23:20:00,18.34,100.46
2021-07-02 23:30:00,18.19,100.46
2021-07-02 23:40:00,18.12,101.05
2021-07-02 23:50:00,18.09,101.05
2021-07-03 00:00:00,17.97,100.75
2021-07-03 00:10:00,17.87,101.05
2021-07-03 00:20:00,17.79,101.05
2021-07-03 00:30:00,17.62,101.05
2021-07-03 00:40:00,17.49,101.05
2021-07-03 00:50:00,17.35,101.05
2021-07-03 01:00:00,17.3,101.34
2021-07-03 01:10:00,17.24,101.34
2021-07-03 01:20:00,17.18,101.34
2021-07-03 01:30:00,17.1,101.34
2021-07-03 01:40:00,17.0,101.34
2021-07-03 01:50:00,16.94,101.64
2021-07-03 02:00:00,16.89,101.64
2021-07-03 02:10:00,16.89,101.64
2021-07-03 02:20:00,16.86,101.64
2021-07-03 02:30:00,16.83,101.64
2021-07-03 02:40:00,16.82,101.34
2021-07-03 02:50:00,16.75,101.64
2021-07-03 03:00:00,16.68,101.34
2021-07-03 03:10:00,16.66,101.34
2021-07-03 03:20:00,16.53,101.05
2021-07-03 03:30:00,16.44,101.34
2021-07-03 03:40:00,16.42,101.64
2021-07-03 03:50:00,16.34,101.34
2021-07-03 04:00:00,16.21,101.34
2021-07-03 04:10:00,16.21,101.64
2021-07-03 04:20:00,16.09,101.34
2021-07-03 04:30:00,16.09,101.64
2021-07-03 04:40:00,16.08,101.93
2021-07-03 04:50:00,16.14,101.64
2021-07-03 05:00:00,16.15,101.93
2021-07-03 05:10:00,16.49,102.24
2021-07-03 05:20:00,16.87,101.64
2021-07-03 05:30:00,17.01,99.57
2021-07-03 05:40:00,17.23,97.81
2021-07-03 05:50:00,17.7,95.74
2021-07-03 06:00:00,17.89,92.21
2021-07-03 06:10:00,17.95,92.21
2021-07-03 06:20:00,18.22,91.32
2021-07-03 06:30:00,18.39,90.15
2021-07-03 06:40:00,18.29,88.97
2021-07-03 06:50:00,18.97,84.36
2021-07-03 07:00:00,19.55,81.25
2021-07-03 07:10:00,20.14,75.32
2021-07-03 07:20:00,20.63,71.67
2021-07-03 07:30:00,21.15,69.24
2021-07-03 07:40:00,21.77,65.72
2021-07-03 07:50:00,22.37,62.47
2021-07-03 08:00:00,22.71,60.31
2021-07-03 08:10:00,23.14,57.12
2021-07-03 08:20:00,23.61,55.32
2021-07-03 08:30:00,23.86,54.8
2021-07-03 08:40:00,24.2,57.9
2021-07-03 08:50:00,24.67,54.28
2021-07-03 09:00:00,24.71,55.32
2021-07-03 09:10:00,25.3,50.66
2021-07-03 09:20:00,25.48,49.37
2021-07-03 09:30:00,25.6,51.44
2021-07-03 09:40:00,25.76,50.4
2021-07-03 09:50:00,26.11,48.6
2021-07-03 10:00:00,26.49,48.34
2021-07-03 10:10:00,26.38,48.6
2021-07-03 10:20:00,26.92,46.53
2021-07-03 10:30:00,27.19,48.08
2021-07-03 10:40:00,27.55,47.04
2021-07-03 10:50:00,27.3,47.04
2021-07-03 11:00:00,27.63,44.25
2021-07-03 11:10:00,28.43,42.52
2021-07-03 11:20:00,28.63,40.06
2021-07-03 11:30:00,28.72,50.15
2021-07-03 11:40:00,27.33,54.8
2021-07-03 11:50:00,26.4,56.61
2021-07-03 12:00:00,26.23,55.06
2021-07-03 12:10:00,26.85,53.51
2021-07-03 12:20:00,25.88,56.35
2021-07-03 12:30:00,26.27,53.25
2021-07-03 12:40:00,26.12,54.02
2021-07-03 12:50:00,26.32,52.99
2021-07-03 13:00:00,26.38,53.51
2021-07-03 13:10:00,26.13,54.02
2021-07-03 13:20:00,26.24,50.92
2021-07-03 13:30:00,26.31,50.92
2021-07-03 13:40:00,26.18,51.7
2021-07-03 13:50:00,25.61,52.99
2021-07-03 14:00:00,25.57,53.76
2021-07-03 14:10:00,25.53,52.99
2021-07-03 14:20:00,25.71,51.7
2021-07-03 14:30:00,25.75,51.7
2021-07-03 14:40:00,25.84,52.47
2021-07-03 14:50:00,26.02,52.73
2021-07-03 15:00:00,26.18,53.51
2021-07-03 15:10:00,26.32,53.51
2021-07-03 15:20:00,26.69,51.44
2021-07-03 15:30:00,26.75,53.25
2021-07-03 15:40:00,26.49,54.28
2021-07-03 15:50:00,26.32,54.28
2021-07-03 16:00:00,26.6,52.47
2021-07-03 16:10:00,26.67,51.44
2021-07-03 16:20:00,26.72,52.21
2021-07-03 16:30:00,26.68,52.47
2021-07-03 16:40:00,26.93,51.44
2021-07-03 16:50:00,27.04,50.15
2021-07-03 17:00:00,27.33,50.15
2021-07-03 17:10:00,27.26,50.92
2021-07-03 17:20:00,27.19,51.7
2021-07-03 17:30:00,27.28,51.18
2021-07-03 17:40:00,27.37,48.85
2021-07-03 17:50:00,27.48,52.47
2021-07-03 18:00:00,27.42,52.21
2021-07-03 18:10:00,27.4,47.82
2021-07-03 18:20:00,27.57,43.02
2021-07-03 18:30:00,28.08,34.64
2021-07-03 18:40:00,28.04,33.9
2021-07-03 18:50:00,28.01,34.39
2021-07-03 19:00:00,28.22,33.65
2021-07-03 19:10:00,28.26,33.41
2021-07-03 19:20:00,28.25,34.15
2021-07-03 19:30:00,28.29,33.65
2021-07-03 19:40:00,28.09,35.13
2021-07-03 19:50:00,27.65,42.03
2021-07-03 20:00:00,26.81,45.23
2021-07-03 20:10:00,26.29,46.79
2021-07-03 20:20:00,25.89,48.08
2021-07-03 20:30:00,25.57,49.37
2021-07-03 20:40:00,25.11,50.92
2021-07-03 20:50:00,24.77,51.96
2021-07-03 21:00:00,24.4,53.51
2021-07-03 21:10:00,24.19,53.51
2021-07-03 21:20:00,24.05,54.02
2021-07-03 21:30:00,23.92,54.8
2021-07-03 21:40:00,23.69,56.09
2021-07-03 21:50:00,23.35,57.64
2021-07-03 22:00:00,22.95,59.23
2021-07-03 22:10:00,22.59,60.85
2021-07-03 22:20:00,22.27,62.74
2021-07-03 22:30:00,21.96,64.1
2021-07-03 22:40:00,21.6,64.91
2021-07-03 22:50:00,21.71,64.37
2021-07-03 23:00:00,21.72,64.91
2021-07-03 23:10:00,21.7,65.18
2021-07-03 23:20:00,21.68,66.26
2021-07-03 23:30:00,21.49,67.07
2021-07-03 23:40:00,21.41,68.15
2021-07-03 23:50:00,21.29,68.97
2021-07-04 00:00:00,21.33,69.24
2021-07-04 00:10:00,21.33,70.05
2021-07-04 00:20:00,21.32,70.86
2021-07-04 00:30:00,21.33,70.05
2021-07-04 00:40:00,21.21,74.18
2021-07-04 00:50:00,20.73,78.71
2021-07-04 01:00:00,20.28,81.81
2021-07-04 01:10:00,20.01,83.79
2021-07-04 01:20:00,19.81,84.92
2021-07-04 01:30:00,19.68,85.77
2021-07-04 01:40:00,19.57,86.05
2021-07-04 01:50:00,19.55,86.05
2021-07-04 02:00:00,19.47,86.62
2021-07-04 02:10:00,19.44,86.62
2021-07-04 02:20:00,19.46,86.62
2021-07-04 02:30:00,19.47,86.62
2021-07-04 02:40:00,19.44,87.49
2021-07-04 02:50:00,19.44,87.49
2021-07-04 03:00:00,19.44,87.2
2021-07-04 03:10:00,19.42,87.2
2021-07-04 03:20:00,19.4,87.49
2021-07-04 03:30:00,19.39,87.2
2021-07-04 03:40:00,19.38,87.49
2021-07-04 03:50:00,19.37,87.2
2021-07-04 04:00:00,19.29,86.9
2021-07-04 04:10:00,19.24,86.34
2021-07-04 04:20:00,19.24,86.34
2021-07-04 04:30:00,19.3,86.34
2021-07-04 04:40:00,19.38,86.05
2021-07-04 04:50:00,19.46,86.05
2021-07-04 05:00:00,19.53,85.77
2021-07-04 05:10:00,19.59,84.92
2021-07-04 05:20:00,19.65,84.36
2021-07-04 05:30:00,19.73,83.51
2021-07-04 05:40:00,19.77,82.94
2021-07-04 05:50:00,19.83,81.81
2021-07-04 06:00:00,19.9,80.4
2021-07-04 06:10:00,20.02,78.14
2021-07-04 06:20:00,20.07,77.29
2021-07-04 06:30:00,20.04,76.45
2021-07-04 06:40:00,20.04,75.6
2021-07-04 06:50:00,20.07,78.99
2021-07-04 07:00:00,19.82,78.71
2021-07-04 07:10:00,19.8,77.86
2021-07-04 07:20:00,19.81,79.55
2021-07-04 07:30:00,19.97,78.99
2021-07-04 07:40:00,20.2,78.99
2021-07-04 07:50:00,20.28,78.99
2021-07-04 08:00:00,20.35,78.42
2021-07-04 08:10:00,20.63,78.99
2021-07-04 08:20:00,20.63,78.71
2021-07-04 08:30:00,20.63,77.86
2021-07-04 08:40:00,20.92,75.32
2021-07-04 08:50:00,21.52,72.77
2021-07-04 09:00:00,22.86,68.15
2021-07-04 09:10:00,22.91,69.51
2021-07-04 09:20:00,22.98,69.24
2021-07-04 09:30:00,23.33,65.72
2021-07-04 09:40:00,23.3,64.91
2021-07-04 09:50:00,23.47,64.37
2021-07-04 10:00:00,24.84,56.35
2021-07-04 10:10:00,24.54,60.31
2021-07-04 10:20:00,24.24,61.66
2021-07-04 10:30:00,24.64,58.96
2021-07-04 10:40:00,25.14,57.64
2021-07-04 10:50:00,24.41,59.23
2021-07-04 11:00:00,24.09,67.61
2021-07-04 11:10:00,22.96,77.01
2021-07-04 11:20:00,21.08,91.03
2021-07-04 11:30:00,20.0,92.8
2021-07-04 11:40:00,19.53,93.98
2021-07-04 11:50:00,19.34,93.09
2021-07-04 12:00:00,19.37,95.15
2021-07-04 12:10:00,19.41,94.86
2021-07-04 12:20:00,19.42,94.56
2021-07-04 12:30:00,19.28,93.68
2021-07-04 12:40:00,19.05,93.98
2021-07-04 12:50:00,19.14,93.98
2021-07-04 13:00:00,19.39,91.91
2021-07-04 13:10:00,19.73,90.73
2021-07-04 13:20:00,20.5,87.49
2021-07-04 13:30:00,21.53,80.97
2021-07-04 13:40:00,22.21,77.29
2021-07-04 13:50:00,22.94,70.86
2021-07-04 14:00:00,23.73,70.59
2021-07-04 14:10:00,24.05,65.72
2021-07-04 14:20:00,24.49,62.2
2021-07-04 14:30:00,24.79,61.66
2021-07-04 14:40:00,24.41,61.66
