,Ta,RH
2021-06-30 09:40:00,18.96,69.54
2021-06-30 09:50:00,19.19,68.75
2021-06-30 10:00:00,19.52,68.75
2021-06-30 10:10:00,19.82,67.18
2021-06-30 10:20:00,20.2,65.08
2021-06-30 10:30:00,20.47,64.55
2021-06-30 10:40:00,20.7,63.76
2021-06-30 10:50:00,21.02,63.76
2021-06-30 11:00:00,21.22,62.71
2021-06-30 11:10:00,21.16,63.24
2021-06-30 11:20:00,21.13,63.5
2021-06-30 11:30:00,21.39,61.4
2021-06-30 11:40:00,21.48,60.35
2021-06-30 11:50:00,21.73,59.04
2021-06-30 12:00:00,21.92,57.74
2021-06-30 12:10:00,22.02,57.49
2021-06-30 12:20:00,21.93,58.51
2021-06-30 12:30:00,22.06,56.73
2021-06-30 12:40:00,22.1,56.99
2021-06-30 12:50:00,22.13,57.74
2021-06-30 13:00:00,22.05,57.24
2021-06-30 13:10:00,21.91,58.25
2021-06-30 13:20:00,22.12,58.51
2021-06-30 13:30:00,22.18,59.04
2021-06-30 13:40:00,21.81,59.83
2021-06-30 13:50:00,21.68,59.83
2021-06-30 14:00:00,21.57,59.56
2021-06-30 14:10:00,21.31,60.35
2021-06-30 14:20:00,21.18,60.88
2021-06-30 14:30:00,20.97,61.93
2021-06-30 14:40:00,20.81,62.71
2021-06-30 14:50:00,20.59,63.5
2021-06-30 15:00:00,20.49,63.5
2021-06-30 15:10:00,20.56,62.71
2021-06-30 15:20:00,20.39,63.24
2021-06-30 15:30:00,20.53,62.98
2021-06-30 15:40:00,20.56,61.66
2021-06-30 15:50:00,20.43,62.45
2021-06-30 16:00:00,20.36,62.71
2021-06-30 16:10:00,20.31,63.24
2021-06-30 16:20:00,20.22,62.71
2021-06-30 16:30:00,20.1,63.76
2021-06-30 16:40:00,19.95,64.81
2021-06-30 16:50:00,19.99,64.03
2021-06-30 17:00:00,20.05,63.76
2021-06-30 17:10:00,20.01,64.55
2021-06-30 17:20:00,19.84,65.34
2021-06-30 17:30:00,19.77,65.34
2021-06-30 17:40:00,19.67,65.08
2021-06-30 17:50:00,19.54,65.08
2021-06-30 18:00:00,19.47,65.6
2021-06-30 18:10:00,19.5,64.81
2021-06-30 18:20:00,19.62,64.29
2021-06-30 18:30:00,19.6,64.81
2021-06-30 18:40:00,19.81,64.03
2021-06-30 18:50:00,20.02,63.24
2021-06-30 19:00:00,19.85,64.29
2021-06-30 19:10:00,19.62,64.81
2021-06-30 19:20:00,19.51,64.81
2021-06-30 19:30:00,19.44,65.86
2021-06-30 19:40:00,19.39,65.6
2021-06-30 19:50:00,19.36,66.13
2021-06-30 20:00:00,19.23,66.65
2021-06-30 20:10:00,19.16,67.44
2021-06-30 20:20:00,19.14,67.7
2021-06-30 20:30:00,19.08,67.96
2021-06-30 20:40:00,18.97,68.75
2021-06-30 20:50:00,18.86,69.28
2021-06-30 21:00:00,18.72,70.33
2021-06-30 21:10:00,18.58,70.85
2021-06-30 21:20:00,18.44,70.85
2021-06-30 21:30:00,18.28,71.12
2021-06-30 21:40:00,18.13,71.38
2021-06-30 21:50:00,18.0,71.65
2021-06-30 22:00:00,17.88,71.92
2021-06-30 22:10:00,17.78,72.47
2021-06-30 22:20:00,17.7,73.02
2021-06-30 22:30:00,17.63,73.29
2021-06-30 22:40:00,17.55,73.29
2021-06-30 22:50:00,17.49,73.84
2021-06-30 23:00:00,17.43,73.29
2021-06-30 23:10:00,17.37,73.57
2021-06-30 23:20:00,17.3,73.84
2021-06-30 23:30:00,17.2,73.84
2021-06-30 23:40:00,17.1,74.66
2021-06-30 23:50:00,16.98,75.21
2021-07-01 00:00:00,16.77,77.13
2021-07-01 00:10:00,16.61,77.95
2021-07-01 00:20:00,16.56,77.4
2021-07-01 00:30:00,16.6,76.31
2021-07-01 00:40:00,16.66,76.58
2021-07-01 00:50:00,16.67,75.76
2021-07-01 01:00:00,16.75,74.94
2021-07-01 01:10:00,16.69,75.48
2021-07-01 01:20:00,16.56,76.31
2021-07-01 01:30:00,16.38,76.58
2021-07-01 01:40:00,16.23,76.58
2021-07-01 01:50:00,16.08,76.85
2021-07-01 02:00:00,15.93,76.85
2021-07-01 02:10:00,15.78,77.13
2021-07-01 02:20:00,15.64,77.4
2021-07-01 02:30:00,15.52,77.4
2021-07-01 02:40:00,15.42,77.13
2021-07-01 02:50:00,15.29,77.13
2021-07-01 03:00:00,15.18,77.13
2021-07-01 03:10:00,15.08,76.03
2021-07-01 03:20:00,15.02,75.76
2021-07-01 03:30:00,14.97,74.39
2021-07-01 03:40:00,14.92,73.84
2021-07-01 03:50:00,14.91,73.02
2021-07-01 04:00:00,14.91,73.02
2021-07-01 04:10:00,14.94,72.74
2021-07-01 04:20:00,14.94,73.02
2021-07-01 04:30:00,14.96,72.47
2021-07-01 04:40:00,14.94,72.2
2021-07-01 04:50:00,14.95,71.38
2021-07-01 05:00:00,14.94,70.59
2021-07-01 05:10:00,15.0,69.02
2021-07-01 05:20:00,15.18,67.96
2021-07-01 05:30:00,15.32,66.91
2021-07-01 05:40:00,15.4,65.86
2021-07-01 05:50:00,15.46,65.34
2021-07-01 06:00:00,15.48,64.29
2021-07-01 06:10:00,15.4,64.55
2021-07-01 06:20:00,15.31,66.13
2021-07-01 06:30:00,15.26,66.13
2021-07-01 06:40:00,15.26,66.13
2021-07-01 06:50:00,15.59,68.75
2021-07-01 07:00:00,16.08,66.39
2021-07-01 07:10:00,16.3,66.39
2021-07-01 07:20:00,16.67,61.93
2021-07-01 07:30:00,16.82,62.19
2021-07-01 07:40:00,17.11,61.66
2021-07-01 07:50:00,17.51,59.56
2021-07-01 08:00:00,17.75,59.56
2021-07-01 08:10:00,18.15,57.99
2021-07-01 08:20:00,18.41,57.49
2021-07-01 08:30:00,18.42,57.49
2021-07-01 08:40:00,18.42,57.24
2021-07-01 08:50:00,18.59,56.23
2021-07-01 09:00:00,18.72,56.23
2021-07-01 09:10:00,18.84,55.98
2021-07-01 09:20:00,19.17,55.23
2021-07-01 09:30:00,19.39,54.73
2021-07-01 09:40:00,19.39,54.47
2021-07-01 09:50:00,19.54,55.23
2021-07-01 10:00:00,19.64,54.73
2021-07-01 10:10:00,19.45,55.73
2021-07-01 10:20:00,18.97,57.74
2021-07-01 10:30:00,18.87,59.56
2021-07-01 10:40:00,18.06,68.23
2021-07-01 10:50:00,17.41,70.59
2021-07-01 11:00:00,17.31,68.23
2021-07-01 11:10:00,17.51,65.86
2021-07-01 11:20:00,17.48,65.86
2021-07-01 11:30:00,17.43,65.34
2021-07-01 11:40:00,17.62,65.6
2021-07-01 11:50:00,17.46,64.81
2021-07-01 12:00:00,17.05,66.39
2021-07-01 12:10:00,16.99,66.13
2021-07-01 12:20:00,17.09,66.13
2021-07-01 12:30:00,17.33,65.34
2021-07-01 12:40:00,17.34,65.34
2021-07-01 12:50:00,17.16,65.34
2021-07-01 13:00:00,16.92,65.86
2021-07-01 13:10:00,16.77,66.91
2021-07-01 13:20:00,16.65,69.02
2021-07-01 13:30:00,16.54,69.54
2021-07-01 13:40:00,16.22,72.2
2021-07-01 13:50:00,15.64,78.77
2021-07-01 14:00:00,15.15,83.43
2021-07-01 14:10:00,14.77,85.91
2021-07-01 14:20:00,14.6,87.91
2021-07-01 14:30:00,14.53,88.77
2021-07-01 14:40:00,14.4,89.63
2021-07-01 14:50:00,14.16,92.48
2021-07-01 15:00:00,14.01,92.48
2021-07-01 15:10:00,14.02,90.77
2021-07-01 15:20:00,14.04,89.63
2021-07-01 15:30:00,14.12,90.48
2021-07-01 15:40:00,14.18,89.91
2021-07-01 15:50:00,14.29,90.77
2021-07-01 16:00:00,14.5,90.48
2021-07-01 16:10:00,14.82,89.63
2021-07-01 16:20:00,15.16,88.2
2021-07-01 16:30:00,15.49,88.2
2021-07-01 16:40:00,15.87,86.77
2021-07-01 16:50:00,16.3,85.91
2021-07-01 17:00:00,16.75,84.53
2021-07-01 17:10:00,17.2,82.34
2021-07-01 17:20:00,17.5,81.51
2021-07-01 17:30:00,17.68,80.42
2021-07-01 17:40:00,17.95,79.32
2021-07-01 17:50:00,18.21,78.22
2021-07-01 18:00:00,18.4,77.68
2021-07-01 18:10:00,18.49,77.13
2021-07-01 18:20:00,18.61,77.4
2021-07-01 18:30:00,18.8,76.58
2021-07-01 18:40:00,18.77,76.58
2021-07-01 18:50:00,18.85,75.21
2021-07-01 19:00:00,18.87,75.21
2021-07-01 19:10:00,18.84,74.66
2021-07-01 19:20:00,18.8,75.48
2021-07-01 19:30:00,18.7,74.66
2021-07-01 19:40:00,18.48,74.11
2021-07-01 19:50:00,18.29,74.66
2021-07-01 20:00:00,18.13,74.39
2021-07-01 20:10:00,17.99,75.21
2021-07-01 20:20:00,17.9,75.48
2021-07-01 20:30:00,17.8,76.03
2021-07-01 20:40:00,17.68,76.85
2021-07-01 20:50:00,17.59,77.4
2021-07-01 21:00:00,17.54,78.22
2021-07-01 21:10:00,17.49,78.5
2021-07-01 21:20:00,17.4,79.6
2021-07-01 21:30:00,17.29,80.14
2021-07-01 21:40:00,17.15,80.97
2021-07-01 21:50:00,17.02,81.51
2021-07-01 22:00:00,16.94,82.06
2021-07-01 22:10:00,16.88,82.88
2021-07-01 22:20:00,16.88,83.16
2021-07-01 22:30:00,16.92,83.16
2021-07-01 22:40:00,16.93,83.16
2021-07-01 22:50:00,17.01,83.43
2021-07-01 23:00:00,17.12,83.71
2021-07-01 23:10:00,17.23,83.43
2021-07-01 23:20:00,17.33,83.43
2021-07-01 23:30:00,17.47,83.43
2021-07-01 23:40:00,17.56,82.61
2021-07-01 23:50:00,17.66,82.61
2021-07-02 00:00:00,17.79,82.06
2021-07-02 00:10:00,17.86,81.79
2021-07-02 00:20:00,17.91,81.24
2021-07-02 00:30:00,17.98,81.24
2021-07-02 00:40:00,17.97,81.51
2021-07-02 00:50:00,17.93,81.79
2021-07-02 01:00:00,17.98,81.51
2021-07-02 01:10:00,18.04,81.51
2021-07-02 01:20:00,18.04,81.51
2021-07-02 01:30:00,18.06,81.51
2021-07-02 01:40:00,18.06,81.79
2021-07-02 01:50:00,18.02,81.51
2021-07-02 02:00:00,17.97,81.79
2021-07-02 02:10:00,17.85,82.34
2021-07-02 02:20:00,17.68,83.16
2021-07-02 02:30:00,17.55,83.71
2021-07-02 02:40:00,17.44,83.98
2021-07-02 02:50:00,17.34,84.25
2021-07-02 03:00:00,17.31,83.98
2021-07-02 03:10:00,17.32,83.98
2021-07-02 03:20:00,17.35,83.71
2021-07-02 03:30:00,17.4,83.43
2021-07-02 03:40:00,17.31,83.71
2021-07-02 03:50:00,17.11,84.53
2021-07-02 04:00:00,16.95,84.8
2021-07-02 04:10:00,16.83,84.53
2021-07-02 04:20:00,16.77,84.53
2021-07-02 04:30:00,16.74,84.25
2021-07-02 04:40:00,16.72,83.43
2021-07-02 04:50:00,16.67,83.16
2021-07-02 05:00:00,16.61,82.06
2021-07-02 05:10:00,16.55,81.79
2021-07-02 05:20:00,16.57,80.69
2021-07-02 05:30:00,16.73,79.32
2021-07-02 05:40:00,17.03,78.22
2021-07-02 05:50:00,17.3,75.48
2021-07-02 06:00:00,17.66,73.29
2021-07-02 06:10:00,18.25,70.59
2021-07-02 06:20:00,18.64,69.28
2021-07-02 06:30:00,18.77,68.23
2021-07-02 06:40:00,18.92,67.7
2021-07-02 06:50:00,18.95,67.44
2021-07-02 07:00:00,18.74,69.02
2021-07-02 07:10:00,18.66,68.23
2021-07-02 07:20:00,18.7,69.02
2021-07-02 07:30:00,18.75,68.49
2021-07-02 07:40:00,18.86,67.96
2021-07-02 07:50:00,18.86,67.7
2021-07-02 08:00:00,18.88,67.96
2021-07-02 08:10:00,19.13,65.6
2021-07-02 08:20:00,19.42,65.86
2021-07-02 08:30:00,19.62,65.86
2021-07-02 08:40:00,19.95,65.86
2021-07-02 08:50:00,20.03,64.55
2021-07-02 09:00:00,20.26,64.03
2021-07-02 09:10:00,20.5,63.5
2021-07-02 09:20:00,20.49,64.55
2021-07-02 09:30:00,20.83,62.98
2021-07-02 09:40:00,20.81,62.71
2021-07-02 09:50:00,21.04,63.5
2021-07-02 10:00:00,21.21,62.98
2021-07-02 10:10:00,21.52,61.93
2021-07-02 10:20:00,21.9,60.88
2021-07-02 10:30:00,22.15,60.61
2021-07-02 10:40:00,22.31,60.61
2021-07-02 10:50:00,22.37,60.61
2021-07-02 11:00:00,22.46,60.35
2021-07-02 11:10:00,22.7,60.35
2021-07-02 11:20:00,22.7,59.56
2021-07-02 11:30:00,22.24,61.66
2021-07-02 11:40:00,22.1,62.45
2021-07-02 11:50:00,22.11,62.45
2021-07-02 12:00:00,22.35,62.45
2021-07-02 12:10:00,22.54,62.71
2021-07-02 12:20:00,22.38,63.76
2021-07-02 12:30:00,22.36,65.86
2021-07-02 12:40:00,22.72,65.08
2021-07-02 12:50:00,23.01,65.08
2021-07-02 13:00:00,23.23,66.39
2021-07-02 13:10:00,23.79,63.24
2021-07-02 13:20:00,24.28,61.14
2021-07-02 13:30:00,24.51,60.88
2021-07-02 13:40:00,24.59,60.09
2021-07-02 13:50:00,24.71,59.3
2021-07-02 14:00:00,24.66,59.56
2021-07-02 14:10:00,24.48,60.09
2021-07-02 14:20:00,24.34,61.14
2021-07-02 14:30:00,23.99,62.98
2021-07-02 14:40:00,23.36,64.29
2021-07-02 14:50:00,23.01,64.55
2021-07-02 15:00:00,22.82,63.76
2021-07-02 15:10:00,22.79,64.55
2021-07-02 15:20:00,22.82,64.55
2021-07-02 15:30:00,22.9,65.08
2021-07-02 15:40:00,22.99,63.76
2021-07-02 15:50:00,23.08,64.29
2021-07-02 16:00:00,23.22,63.76
2021-07-02 16:10:00,23.31,62.98
2021-07-02 16:20:00,23.44,63.5
2021-07-02 16:30:00,23.44,62.98
2021-07-02 16:40:00,23.38,63.76
2021-07-02 16:50:00,23.31,65.34
2021-07-02 17:00:00,23.23,65.34
2021-07-02 17:10:00,23.22,65.86
2021-07-02 17:20:00,23.28,65.08
2021-07-02 17:30:00,23.1,63.5
2021-07-02 17:40:00,22.46,67.44
2021-07-02 17:50:00,21.98,71.12
2021-07-02 18:00:00,21.59,77.95
2021-07-02 18:10:00,21.03,82.61
2021-07-02 18:20:00,20.57,85.91
2021-07-02 18:30:00,20.21,89.34
2021-07-02 18:40:00,19.76,93.05
2021-07-02 18:50:00,19.65,94.48
2021-07-02 19:00:00,19.6,93.91
2021-07-02 19:10:00,19.63,95.34
2021-07-02 19:20:00,19.67,95.62
2021-07-02 19:30:00,19.73,94.77
2021-07-02 19:40:00,19.81,95.91
2021-07-02 19:50:00,19.82,95.62
2021-07-02 20:00:00,19.83,95.91
2021-07-02 20:10:00,19.81,96.19
2021-07-02 20:20:00,19.79,96.48
2021-07-02 20:30:00,19.76,96.48
2021-07-02 20:40:00,19.73,96.48
2021-07-02 20:50:00,19.69,96.19
2021-07-02 21:00:00,19.64,95.62
2021-07-02 21:10:00,19.6,95.91
2021-07-02 21:20:00,19.56,95.62
2021-07-02 21:30:00,19.52,96.48
2021-07-02 21:40:00,19.47,96.76
2021-07-02 21:50:00,19.41,97.05
2021-07-02 22:00:00,19.33,96.76
2021-07-02 22:10:00,19.21,96.76
2021-07-02 22:20:00,19.08,97.05
2021-07-02 22:30:00,18.91,96.76
2021-07-02 22:40:00,18.76,97.05
2021-07-02 22:50:00,18.64,97.34
2021-07-02 23:00:00,18.52,97.62
2021-07-02 23:10:00,18.37,97.34
2021-07-02 23:20:00,18.23,97.34
2021-07-02 23:30:00,18.05,97.34
2021-07-02 23:40:00,17.91,97.91
2021-07-02 23:50:00,17.77,97.62
2021-07-03 00:00:00,17.64,97.91
2021-07-03 00:10:00,17.52,97.91
2021-07-03 00:20:00,17.38,98.19
2021-07-03 00:30:00,17.25,98.19
2021-07-03 00:40:00,17.12,98.19
2021-07-03 00:50:00,17.0,98.19
2021-07-03 01:00:00,16.96,98.76
2021-07-03 01:10:00,16.96,99.33
2021-07-03 01:20:00,17.0,99.62
2021-07-03 01:30:00,17.03,99.62
2021-07-03 01:40:00,17.02,99.62
2021-07-03 01:50:00,17.02,99.9
2021-07-03 02:00:00,17.0,99.9
2021-07-03 02:10:00,16.97,99.62
2021-07-03 02:20:00,16.93,99.62
2021-07-03 02:30:00,16.92,99.9
2021-07-03 02:40:00,16.91,99.9
2021-07-03 02:50:00,16.85,99.62
2021-07-03 03:00:00,16.79,99.62
2021-07-03 03:10:00,16.72,99.62
2021-07-03 03:20:00,16.66,99.62
2021-07-03 03:30:00,16.59,99.62
2021-07-03 03:40:00,16.51,99.33
2021-07-03 03:50:00,16.43,99.62
2021-07-03 04:00:00,16.33,99.33
2021-07-03 04:10:00,16.25,99.62
2021-07-03 04:20:00,16.17,99.62
2021-07-03 04:30:00,16.12,99.62
2021-07-03 04:40:00,16.1,99.9
2021-07-03 04:50:00,16.1,99.9
2021-07-03 05:00:00,16.14,100.19
2021-07-03 05:10:00,16.26,100.79
2021-07-03 05:20:00,16.41,100.79
2021-07-03 05:30:00,16.6,101.08
2021-07-03 05:40:00,16.78,101.08
2021-07-03 05:50:00,16.92,101.08
2021-07-03 06:00:00,17.22,101.08
2021-07-03 06:10:00,17.92,98.76
2021-07-03 06:20:00,18.68,95.34
2021-07-03 06:30:00,19.05,93.91
2021-07-03 06:40:00,19.29,89.91
2021-07-03 06:50:00,19.39,90.2
2021-07-03 07:00:00,19.54,88.48
2021-07-03 07:10:00,19.72,76.58
2021-07-03 07:20:00,19.93,77.13
2021-07-03 07:30:00,20.12,77.13
2021-07-03 07:40:00,20.41,70.85
2021-07-03 07:50:00,20.67,68.75
2021-07-03 08:00:00,20.96,66.39
2021-07-03 08:10:00,21.32,62.19
2021-07-03 08:20:00,21.67,62.98
2021-07-03 08:30:00,21.92,59.04
2021-07-03 08:40:00,22.1,58.51
2021-07-03 08:50:00,22.32,61.66
2021-07-03 09:00:00,22.64,56.23
2021-07-03 09:10:00,22.9,56.23
2021-07-03 09:20:00,23.07,55.73
2021-07-03 09:30:00,23.41,54.73
2021-07-03 09:40:00,23.68,54.22
2021-07-03 09:50:00,23.87,55.73
2021-07-03 10:00:00,24.04,54.22
2021-07-03 10:10:00,24.2,55.48
2021-07-03 10:20:00,24.45,52.97
2021-07-03 10:30:00,24.51,52.97
2021-07-03 10:40:00,24.69,52.72
2021-07-03 10:50:00,25.04,51.96
2021-07-03 11:00:00,25.32,49.2
2021-07-03 11:10:00,25.27,49.95
2021-07-03 11:20:00,25.35,50.71
2021-07-03 11:30:00,25.05,53.72
2021-07-03 11:40:00,24.91,55.73
2021-07-03 11:50:00,24.75,59.3
2021-07-03 12:00:00,24.58,59.56
2021-07-03 12:10:00,24.51,58.77
2021-07-03 12:20:00,24.53,60.35
2021-07-03 12:30:00,24.74,58.25
2021-07-03 12:40:00,24.87,54.47
2021-07-03 12:50:00,24.87,52.97
2021-07-03 13:00:00,24.82,53.22
2021-07-03 13:10:00,24.72,52.47
2021-07-03 13:20:00,24.99,51.46
2021-07-03 13:30:00,24.85,50.71
2021-07-03 13:40:00,24.66,48.95
2021-07-03 13:50:00,24.56,49.45
2021-07-03 14:00:00,24.62,48.2
2021-07-03 14:10:00,24.61,48.45
2021-07-03 14:20:00,24.42,48.7
2021-07-03 14:30:00,24.53,47.95
2021-07-03 14:40:00,24.49,48.7
2021-07-03 14:50:00,24.38,51.21
2021-07-03 15:00:00,24.22,56.48
2021-07-03 15:10:00,24.32,58.51
2021-07-03 15:20:00,24.36,57.99
2021-07-03 15:30:00,24.34,59.56
2021-07-03 15:40:00,24.3,58.77
2021-07-03 15:50:00,24.29,58.25
2021-07-03 16:00:00,24.27,56.99
2021-07-03 16:10:00,24.33,56.48
2021-07-03 16:20:00,24.3,57.74
2021-07-03 16:30:00,24.23,58.51
2021-07-03 16:40:00,24.16,60.09
2021-07-03 16:50:00,24.14,60.09
2021-07-03 17:00:00,24.13,59.3
2021-07-03 17:10:00,24.3,59.56
2021-07-03 17:20:00,24.44,60.88
2021-07-03 17:30:00,24.6,58.51
2021-07-03 17:40:00,24.69,58.25
2021-07-03 17:50:00,24.82,58.77
2021-07-03 18:00:00,24.93,57.74
2021-07-03 18:10:00,25.03,57.24
2021-07-03 18:20:00,25.0,56.99
2021-07-03 18:30:00,24.98,57.24
2021-07-03 18:40:00,25.03,57.74
2021-07-03 18:50:00,25.19,56.23
2021-07-03 19:00:00,25.49,55.73
2021-07-03 19:10:00,25.55,54.73
2021-07-03 19:20:00,25.52,54.47
2021-07-03 19:30:00,25.47,52.97
2021-07-03 19:40:00,25.44,55.98
2021-07-03 19:50:00,25.34,56.48
2021-07-03 20:00:00,25.15,59.04
2021-07-03 20:10:00,24.86,58.51
2021-07-03 20:20:00,24.6,55.48
2021-07-03 20:30:00,24.33,56.23
2021-07-03 20:40:00,24.07,55.48
2021-07-03 20:50:00,23.92,54.47
2021-07-03 21:00:00,23.83,53.97
2021-07-03 21:10:00,23.76,54.22
2021-07-03 21:20:00,23.65,54.98
2021-07-03 21:30:00,23.49,56.99
2021-07-03 21:40:00,23.19,59.04
2021-07-03 21:50:00,22.89,58.25
2021-07-03 22:00:00,22.78,58.77
2021-07-03 22:10:00,22.7,60.09
2021-07-03 22:20:00,22.39,62.45
2021-07-03 22:30:00,21.91,65.34
2021-07-03 22:40:00,21.44,67.18
2021-07-03 22:50:00,21.06,68.75
2021-07-03 23:00:00,20.71,70.07
2021-07-03 23:10:00,20.4,71.92
2021-07-03 23:20:00,20.17,72.74
2021-07-03 23:30:00,19.98,74.39
2021-07-03 23:40:00,19.8,75.48
2021-07-03 23:50:00,19.66,76.58
2021-07-04 00:00:00,19.53,76.85
2021-07-04 00:10:00,19.46,77.4
2021-07-04 00:20:00,19.48,74.66
2021-07-04 00:30:00,19.96,77.13
2021-07-04 00:40:00,20.01,79.32
2021-07-04 00:50:00,19.85,83.16
2021-07-04 01:00:00,19.58,85.63
2021-07-04 01:10:00,19.36,86.77
2021-07-04 01:20:00,19.21,88.2
2021-07-04 01:30:00,19.09,88.48
2021-07-04 01:40:00,18.99,88.2
2021-07-04 01:50:00,18.89,87.91
2021-07-04 02:00:00,18.85,87.34
2021-07-04 02:10:00,18.86,86.77
2021-07-04 02:20:00,18.89,86.49
2021-07-04 02:30:00,18.9,87.63
2021-07-04 02:40:00,18.91,88.77
2021-07-04 02:50:00,18.92,89.91
2021-07-04 03:00:00,18.92,90.2
2021-07-04 03:10:00,18.91,89.91
2021-07-04 03:20:00,18.91,90.48
2021-07-04 03:30:00,18.9,90.2
2021-07-04 03:40:00,18.88,90.2
2021-07-04 03:50:00,18.86,90.2
2021-07-04 04:00:00,18.82,89.91
2021-07-04 04:10:00,18.72,89.63
2021-07-04 04:20:00,18.63,89.34
2021-07-04 04:30:00,18.61,89.34
2021-07-04 04:40:00,18.63,89.34
2021-07-04 04:50:00,18.63,89.63
2021-07-04 05:00:00,18.65,89.34
2021-07-04 05:10:00,18.69,89.06
2021-07-04 05:20:00,18.78,88.48
2021-07-04 05:30:00,18.91,87.34
2021-07-04 05:40:00,18.98,87.34
2021-07-04 05:50:00,19.01,85.91
2021-07-04 06:00:00,19.04,85.08
2021-07-04 06:10:00,19.07,83.98
2021-07-04 06:20:00,19.11,82.61
2021-07-04 06:30:00,19.13,81.51
2021-07-04 06:40:00,19.17,80.42
2021-07-04 06:50:00,19.2,79.87
2021-07-04 07:00:00,19.25,79.32
2021-07-04 07:10:00,19.3,78.77
2021-07-04 07:20:00,19.39,78.5
2021-07-04 07:30:00,19.54,79.32
2021-07-04 07:40:00,19.71,79.6
2021-07-04 07:50:00,19.85,79.6
2021-07-04 08:00:00,20.02,78.77
2021-07-04 08:10:00,20.34,77.4
2021-07-04 08:20:00,20.52,77.4
2021-07-04 08:30:00,20.71,77.4
2021-07-04 08:40:00,21.0,76.03
2021-07-04 08:50:00,21.39,72.74
2021-07-04 09:00:00,21.61,71.65
2021-07-04 09:10:00,22.15,68.75
2021-07-04 09:20:00,22.49,65.08
2021-07-04 09:30:00,23.03,61.66
2021-07-04 09:40:00,23.34,60.88
2021-07-04 09:50:00,23.58,59.83
2021-07-04 10:00:00,23.52,60.35
2021-07-04 10:10:00,23.39,61.66
2021-07-04 10:20:00,23.48,64.55
2021-07-04 10:30:00,23.36,64.03
2021-07-04 10:40:00,23.17,69.02
2021-07-04 10:50:00,22.66,70.59
2021-07-04 11:00:00,22.1,73.02
2021-07-04 11:10:00,21.59,75.48
2021-07-04 11:20:00,20.89,86.2
2021-07-04 11:30:00,20.06,89.63
2021-07-04 11:40:00,19.67,93.05
2021-07-04 11:50:00,19.39,93.62
2021-07-04 12:00:00,19.16,96.19
2021-07-04 12:10:00,18.8,95.62
2021-07-04 12:20:00,18.43,97.05
2021-07-04 12:30:00,18.25,97.91
2021-07-04 12:40:00,18.08,97.91
2021-07-04 12:50:00,18.09,99.05
2021-07-04 13:00:00,18.33,99.62
2021-07-04 13:10:00,18.75,100.49
2021-07-04 13:20:00,19.36,100.49
2021-07-04 13:30:00,19.64,97.91
2021-07-04 13:40:00,19.77,94.77
2021-07-04 13:50:00,19.97,90.77
2021-07-04 14:00:00,20.24,87.63
2021-07-04 14:10:00,20.45,84.8
2021-07-04 14:20:00,20.8,79.6
2021-07-04 14:30:00,21.04,80.14
2021-07-04 14:40:00,21.33,76.58
