TIMESTAMP,Ta,RH
2021-06-28 10:00:00,30.8,74.6
2021-06-28 10:10:00,31.09,72.39
2021-06-28 10:20:00,31.54,73.22
2021-06-28 10:30:00,32.0,67.96000000000001
2021-06-28 10:40:00,32.44,66.38
2021-06-28 10:50:00,32.81,66.12
2021-06-28 11:00:00,33.379999999999995,68.50999999999999
2021-06-28 11:10:00,34.28,65.33
2021-06-28 11:20:00,34.980000000000004,59.27
2021-06-28 11:30:00,35.4,57.69
2021-06-28 11:40:00,35.65,57.69
2021-06-28 11:50:00,35.75,58.22
2021-06-28 12:00:00,35.730000000000004,57.69
2021-06-28 12:10:00,35.67,57.96
2021-06-28 12:20:00,35.75,55.32
2021-06-28 12:30:00,35.879999999999995,56.64
2021-06-28 12:40:00,36.07,53.29
2021-06-28 12:50:00,36.31,55.85
2021-06-28 13:00:00,33.44,60.06
2021-06-28 13:10:00,32.260000000000005,64.8
2021-06-28 13:20:00,31.28,65.85
2021-06-28 13:30:00,30.8,67.17
2021-06-28 13:40:00,30.82,67.17
2021-06-28 13:50:00,31.12,66.38
2021-06-28 14:00:00,30.82,68.50999999999999
2021-06-28 14:10:00,30.24,69.89
2021-06-28 14:20:00,30.4,69.62
2021-06-28 14:30:00,30.28,69.89
2021-06-28 14:40:00,30.22,69.34
2021-06-28 14:50:00,30.11,71.28
2021-06-28 15:00:00,30.12,71.28
2021-06-28 15:10:00,30.43,71.28
2021-06-28 15:20:00,30.35,72.66
2021-06-28 15:30:00,30.38,72.11
2021-06-28 15:40:00,30.39,72.39
2021-06-28 15:50:00,30.42,73.49000000000001
2021-06-28 16:00:00,30.63,72.39
2021-06-28 16:10:00,30.57,72.11
2021-06-28 16:20:00,30.47,72.94
2021-06-28 16:30:00,30.34,73.49000000000001
2021-06-28 16:40:00,30.28,72.94
2021-06-28 16:50:00,30.68,70.45
2021-06-28 17:00:00,30.95,70.45
2021-06-28 17:10:00,30.78,72.11
2021-06-28 17:20:00,30.62,71.56
2021-06-28 17:30:00,30.24,72.94
2021-06-28 17:40:00,29.81,75.16
2021-06-28 17:50:00,29.71,71.83
2021-06-28 18:00:00,29.6,72.11
2021-06-28 18:10:00,29.39,74.6
2021-06-28 18:20:00,29.23,77.1
2021-06-28 18:30:00,29.07,79.31
2021-06-28 18:40:00,28.61,83.82
2021-06-28 18:50:00,28.41,84.98
2021-06-28 19:00:00,28.36,82.95
2021-06-28 19:10:00,28.41,82.95
2021-06-28 19:20:00,28.37,85.56
2021-06-28 19:30:00,27.8,88.47
2021-06-28 19:40:00,27.27,90.51
2021-06-28 19:50:00,26.84,92.54
2021-06-28 20:00:00,26.53,93.41
2021-06-28 20:10:00,26.22,95.16
2021-06-28 20:20:00,25.95,96.03
2021-06-28 20:30:00,25.7,97.2
2021-06-28 20:40:00,25.5,97.81
2021-06-28 20:50:00,25.42,98.42
2021-06-28 21:00:00,25.33,98.42
2021-06-28 21:10:00,25.2,99.02
2021-06-28 21:20:00,25.08,99.33
2021-06-28 21:30:00,24.97,99.94
2021-06-28 21:40:00,24.869999999999997,100.55
2021-06-28 21:50:00,24.75,100.85
2021-06-28 22:00:00,24.57,101.76
2021-06-28 22:10:00,24.439999999999998,102.37
2021-06-28 22:20:00,24.369999999999997,102.68
2021-06-28 22:30:00,24.34,102.68
2021-06-28 22:40:00,24.23,102.98
2021-06-28 22:50:00,24.33,102.68
2021-06-28 23:00:00,24.439999999999998,102.07
2021-06-28 23:10:00,24.57,101.46
2021-06-28 23:20:00,24.64,101.46
2021-06-28 23:30:00,24.689999999999998,100.85
2021-06-28 23:40:00,24.72,100.55
2021-06-28 23:50:00,24.78,100.55
2021-06-29 00:00:00,24.85,99.94
2021-06-29 00:10:00,24.810000000000002,100.24
2021-06-29 00:20:00,24.71,101.16
2021-06-29 00:30:00,24.630000000000003,101.46
2021-06-29 00:40:00,24.71,101.16
2021-06-29 00:50:00,24.810000000000002,100.55
2021-06-29 01:00:00,24.89,99.63
2021-06-29 01:10:00,24.93,99.63
2021-06-29 01:20:00,24.95,99.02
2021-06-29 01:30:00,25.07,98.72
2021-06-29 01:40:00,25.08,98.42
2021-06-29 01:50:00,25.119999999999997,97.5
2021-06-29 02:00:00,25.130000000000003,96.9
2021-06-29 02:10:00,25.09,96.61
2021-06-29 02:20:00,25.03,95.45
2021-06-29 02:30:00,24.939999999999998,95.74
2021-06-29 02:40:00,24.84,95.45
2021-06-29 02:50:00,24.67,95.45
2021-06-29 03:00:00,24.42,95.74
2021-06-29 03:10:00,24.189999999999998,96.61
2021-06-29 03:20:00,24.02,97.2
2021-06-29 03:30:00,23.97,97.81
2021-06-29 03:40:00,23.96,98.42
2021-06-29 03:50:00,23.939999999999998,98.72
2021-06-29 04:00:00,23.880000000000003,98.72
2021-06-29 04:10:00,23.82,99.02
2021-06-29 04:20:00,23.78,99.63
2021-06-29 04:30:00,23.82,99.63
2021-06-29 04:40:00,23.89,99.63
2021-06-29 04:50:00,24.03,99.33
2021-06-29 05:00:00,24.189999999999998,98.72
2021-06-29 05:10:00,24.35,98.11
2021-06-29 05:20:00,24.58,96.9
2021-06-29 05:30:00,25.58,90.8
2021-06-29 05:40:00,26.43,87.31
2021-06-29 05:50:00,26.71,86.44
2021-06-29 06:00:00,26.05,89.05
2021-06-29 06:10:00,26.05,87.6
2021-06-29 06:20:00,25.990000000000002,87.89
2021-06-29 06:30:00,25.86,89.05
2021-06-29 06:40:00,25.6,89.05
2021-06-29 06:50:00,25.54,87.6
2021-06-29 07:00:00,25.57,89.63
2021-06-29 07:10:00,25.68,88.76
2021-06-29 07:20:00,25.72,88.76
2021-06-29 07:30:00,25.79,87.6
2021-06-29 07:40:00,25.89,86.44
2021-06-29 07:50:00,26.02,85.56
2021-06-29 08:00:00,26.23,84.11
2021-06-29 08:10:00,26.37,82.37
2021-06-29 08:20:00,26.59,82.66
2021-06-29 08:30:00,26.77,82.66
2021-06-29 08:40:00,27.4,79.03
2021-06-29 08:50:00,28.09,77.1
2021-06-29 09:00:00,28.31,76.82
2021-06-29 09:10:00,28.07,77.93
2021-06-29 09:20:00,28.24,76.54
2021-06-29 09:30:00,28.5,76.54
2021-06-29 09:40:00,28.81,73.22
2021-06-29 09:50:00,28.9,69.06
2021-06-29 10:00:00,29.3,65.85
2021-06-29 10:10:00,29.38,65.85
2021-06-29 10:20:00,29.82,66.64
2021-06-29 10:30:00,30.11,67.96000000000001
2021-06-29 10:40:00,29.78,70.72999999999999
2021-06-29 10:50:00,29.21,72.39
2021-06-29 11:00:00,29.22,73.49000000000001
2021-06-29 11:10:00,29.81,69.34
2021-06-29 11:20:00,29.73,65.06
2021-06-29 11:30:00,29.46,68.22999999999999
2021-06-29 11:40:00,29.27,71.83
2021-06-29 11:50:00,29.57,71.83
2021-06-29 12:00:00,29.89,66.64
2021-06-29 12:10:00,30.16,70.72999999999999
2021-06-29 12:20:00,30.76,67.43
2021-06-29 12:30:00,30.54,68.78999999999999
2021-06-29 12:40:00,30.44,69.62
2021-06-29 12:50:00,29.88,72.11
2021-06-29 13:00:00,29.82,71.0
2021-06-29 13:10:00,29.41,71.56
2021-06-29 13:20:00,29.44,71.28
2021-06-29 13:30:00,29.45,70.17
2021-06-29 13:40:00,29.42,67.43
2021-06-29 13:50:00,29.61,66.12
2021-06-29 14:00:00,29.88,64.8
2021-06-29 14:10:00,29.86,61.12
2021-06-29 14:20:00,29.75,62.69
2021-06-29 14:30:00,29.73,67.17
2021-06-29 14:40:00,29.75,69.06
2021-06-29 14:50:00,30.11,64.8
2021-06-29 15:00:00,30.27,62.96
2021-06-29 15:10:00,30.17,61.64
2021-06-29 15:20:00,29.82,62.43
2021-06-29 15:30:00,29.77,64.53999999999999
2021-06-29 15:40:00,29.91,64.27000000000001
2021-06-29 15:50:00,29.93,59.8
2021-06-29 16:00:00,29.77,61.64
2021-06-29 16:10:00,29.61,62.17
2021-06-29 16:20:00,29.71,66.64
2021-06-29 16:30:00,29.56,68.22999999999999
2021-06-29 16:40:00,29.44,69.06
2021-06-29 16:50:00,29.31,70.17
2021-06-29 17:00:00,29.18,71.56
2021-06-29 17:10:00,29.08,72.66
2021-06-29 17:20:00,28.87,74.6
2021-06-29 17:30:00,28.76,75.16
2021-06-29 17:40:00,28.66,76.82
2021-06-29 17:50:00,28.64,77.1
2021-06-29 18:00:00,28.61,77.37
2021-06-29 18:10:00,28.61,76.54
2021-06-29 18:20:00,28.73,76.54
2021-06-29 18:30:00,28.82,76.82
2021-06-29 18:40:00,28.79,77.37
2021-06-29 18:50:00,28.71,78.76
2021-06-29 19:00:00,28.68,79.86
2021-06-29 19:10:00,28.54,81.25
2021-06-29 19:20:00,28.48,80.97
2021-06-29 19:30:00,28.5,80.7
2021-06-29 19:40:00,28.5,80.7
2021-06-29 19:50:00,28.52,80.42
2021-06-29 20:00:00,28.44,81.25
2021-06-29 20:10:00,28.41,82.37
2021-06-29 20:20:00,28.34,85.85
2021-06-29 20:30:00,28.21,86.44
2021-06-29 20:40:00,28.09,87.6
2021-06-29 20:50:00,27.98,88.47
2021-06-29 21:00:00,27.87,88.76
2021-06-29 21:10:00,27.72,89.34
2021-06-29 21:20:00,27.44,91.09
2021-06-29 21:30:00,27.2,91.96
2021-06-29 21:40:00,26.93,92.83
2021-06-29 21:50:00,26.73,93.41
2021-06-29 22:00:00,26.49,94.87
2021-06-29 22:10:00,26.34,95.45
2021-06-29 22:20:00,26.21,95.74
2021-06-29 22:30:00,26.15,96.03
2021-06-29 22:40:00,26.07,96.32
