,Ta,RH
2021-06-30 19:40:00,19.69,65.41
2021-06-30 19:50:00,19.53,66.23
2021-06-30 20:00:00,19.37,67.31
2021-06-30 20:10:00,19.29,67.85
2021-06-30 20:20:00,19.15,68.67
2021-06-30 20:30:00,19.05,69.21
2021-06-30 20:40:00,18.92,69.48
2021-06-30 20:50:00,18.8,70.3
2021-06-30 21:00:00,18.65,70.84
2021-06-30 21:10:00,18.52,71.38
2021-06-30 21:20:00,18.37,71.93
2021-06-30 21:30:00,18.21,72.47
2021-06-30 21:40:00,18.03,72.74
2021-06-30 21:50:00,17.88,73.3
2021-06-30 22:00:00,17.76,73.86
2021-06-30 22:10:00,17.64,74.15
2021-06-30 22:20:00,17.52,74.71
2021-06-30 22:30:00,17.41,74.99
2021-06-30 22:40:00,17.31,75.28
2021-06-30 22:50:00,17.24,75.84
2021-06-30 23:00:00,17.17,75.84
2021-06-30 23:10:00,17.09,76.12
2021-06-30 23:20:00,16.99,76.69
2021-06-30 23:30:00,16.89,76.41
2021-06-30 23:40:00,16.86,76.41
2021-06-30 23:50:00,16.77,76.69
2021-07-01 00:00:00,16.65,77.25
2021-07-01 00:10:00,16.58,76.97
2021-07-01 00:20:00,16.57,76.69
2021-07-01 00:30:00,16.57,76.41
2021-07-01 00:40:00,16.58,76.41
2021-07-01 00:50:00,16.59,76.69
2021-07-01 01:00:00,16.57,76.41
2021-07-01 01:10:00,16.46,76.69
2021-07-01 01:20:00,16.36,77.25
2021-07-01 01:30:00,16.17,78.1
2021-07-01 01:40:00,16.02,78.1
2021-07-01 01:50:00,15.91,77.82
2021-07-01 02:00:00,15.74,78.38
2021-07-01 02:10:00,15.59,78.95
2021-07-01 02:20:00,15.43,78.95
2021-07-01 02:30:00,15.3,79.51
2021-07-01 02:40:00,15.19,79.23
2021-07-01 02:50:00,15.05,79.51
2021-07-01 03:00:00,14.94,78.67
2021-07-01 03:10:00,14.84,78.67
2021-07-01 03:20:00,14.77,77.82
2021-07-01 03:30:00,14.66,77.25
2021-07-01 03:40:00,14.65,75.56
2021-07-01 03:50:00,14.67,74.99
2021-07-01 04:00:00,14.71,74.43
2021-07-01 04:10:00,14.71,74.71
2021-07-01 04:20:00,14.75,74.15
2021-07-01 04:30:00,14.72,73.86
2021-07-01 04:40:00,14.69,73.58
2021-07-01 04:50:00,14.67,73.02
2021-07-01 05:00:00,14.7,72.2
2021-07-01 05:10:00,14.81,70.84
2021-07-01 05:20:00,15.02,68.13
2021-07-01 05:30:00,15.12,67.31
2021-07-01 05:40:00,15.1,66.77
2021-07-01 05:50:00,15.03,67.31
2021-07-01 06:00:00,14.95,67.58
2021-07-01 06:10:00,14.91,67.58
2021-07-01 06:20:00,14.94,67.04
2021-07-01 06:30:00,14.95,67.04
2021-07-01 06:40:00,15.21,65.68
2021-07-01 06:50:00,15.54,65.68
2021-07-01 07:00:00,15.87,65.41
2021-07-01 07:10:00,16.28,64.06
2021-07-01 07:20:00,16.4,64.06
2021-07-01 07:30:00,16.54,63.51
2021-07-01 07:40:00,16.91,61.61
2021-07-01 07:50:00,17.12,61.07
2021-07-01 08:00:00,17.32,60.26
2021-07-01 08:10:00,17.48,59.99
2021-07-01 08:20:00,17.57,60.26
2021-07-01 08:30:00,17.78,59.17
2021-07-01 08:40:00,17.9,59.17
2021-07-01 08:50:00,18.03,58.64
2021-07-01 09:00:00,18.11,57.6
2021-07-01 09:10:00,18.51,56.82
2021-07-01 09:20:00,18.64,56.56
2021-07-01 09:30:00,18.71,57.08
2021-07-01 09:40:00,18.68,57.34
2021-07-01 09:50:00,18.79,58.38
2021-07-01 10:00:00,18.86,57.86
2021-07-01 10:10:00,18.47,59.17
2021-07-01 10:20:00,18.08,63.24
2021-07-01 10:30:00,17.79,68.13
2021-07-01 10:40:00,16.61,76.69
2021-07-01 10:50:00,16.35,76.69
2021-07-01 11:00:00,16.67,71.65
2021-07-01 11:10:00,17.13,69.21
2021-07-01 11:20:00,17.2,67.31
2021-07-01 11:30:00,17.43,65.96
2021-07-01 11:40:00,17.45,66.23
2021-07-01 11:50:00,17.18,66.5
2021-07-01 12:00:00,16.99,66.77
2021-07-01 12:10:00,17.19,66.23
2021-07-01 12:20:00,17.19,66.23
2021-07-01 12:30:00,17.4,65.41
2021-07-01 12:40:00,17.04,66.77
2021-07-01 12:50:00,16.87,67.58
2021-07-01 13:00:00,16.95,67.04
2021-07-01 13:10:00,16.86,67.85
2021-07-01 13:20:00,16.54,70.84
2021-07-01 13:30:00,16.23,73.86
2021-07-01 13:40:00,15.29,82.05
2021-07-01 13:50:00,14.4,90.36
2021-07-01 14:00:00,14.01,95.05
2021-07-01 14:10:00,13.94,94.76
2021-07-01 14:20:00,13.88,96.82
2021-07-01 14:30:00,13.84,95.93
2021-07-01 14:40:00,13.69,99.75
2021-07-01 14:50:00,13.56,99.75
2021-07-01 15:00:00,13.55,100.34
2021-07-01 15:10:00,13.56,101.22
2021-07-01 15:20:00,13.56,100.63
2021-07-01 15:30:00,13.58,102.39
2021-07-01 15:40:00,13.57,100.63
2021-07-01 15:50:00,13.68,101.51
2021-07-01 16:00:00,13.94,98.87
2021-07-01 16:10:00,14.38,99.75
2021-07-01 16:20:00,14.62,97.7
2021-07-01 16:30:00,15.0,95.93
2021-07-01 16:40:00,15.56,98.58
2021-07-01 16:50:00,15.78,93.0
2021-07-01 17:00:00,16.13,91.83
2021-07-01 17:10:00,16.49,87.42
2021-07-01 17:20:00,16.84,88.3
2021-07-01 17:30:00,17.05,86.86
2021-07-01 17:40:00,17.34,85.44
2021-07-01 17:50:00,17.68,82.34
2021-07-01 18:00:00,17.76,82.9
2021-07-01 18:10:00,17.92,82.62
2021-07-01 18:20:00,18.09,82.05
2021-07-01 18:30:00,18.3,80.08
2021-07-01 18:40:00,18.28,81.21
2021-07-01 18:50:00,18.27,79.51
2021-07-01 19:00:00,18.26,80.08
2021-07-01 19:10:00,18.25,79.79
2021-07-01 19:20:00,18.24,79.51
2021-07-01 19:30:00,18.17,78.95
2021-07-01 19:40:00,17.95,79.51
2021-07-01 19:50:00,17.76,78.95
2021-07-01 20:00:00,17.58,78.67
2021-07-01 20:10:00,17.5,78.67
2021-07-01 20:20:00,17.41,79.23
2021-07-01 20:30:00,17.3,80.36
2021-07-01 20:40:00,17.25,80.64
2021-07-01 20:50:00,17.25,81.21
2021-07-01 21:00:00,17.26,81.77
2021-07-01 21:10:00,17.22,82.34
2021-07-01 21:20:00,17.15,82.62
2021-07-01 21:30:00,17.02,83.47
2021-07-01 21:40:00,16.87,84.31
2021-07-01 21:50:00,16.75,85.16
2021-07-01 22:00:00,16.71,85.44
2021-07-01 22:10:00,16.75,85.73
2021-07-01 22:20:00,16.68,86.57
2021-07-01 22:30:00,16.61,86.86
2021-07-01 22:40:00,16.62,87.14
2021-07-01 22:50:00,16.6,87.72
2021-07-01 23:00:00,16.64,88.01
2021-07-01 23:10:00,16.69,88.01
2021-07-01 23:20:00,16.81,88.3
2021-07-01 23:30:00,17.03,87.42
2021-07-01 23:40:00,17.13,86.57
2021-07-01 23:50:00,17.24,86.29
2021-07-02 00:00:00,17.4,85.73
2021-07-02 00:10:00,17.45,85.73
2021-07-02 00:20:00,17.46,85.44
2021-07-02 00:30:00,17.48,85.73
2021-07-02 00:40:00,17.53,85.73
2021-07-02 00:50:00,17.66,85.16
2021-07-02 01:00:00,17.76,84.6
2021-07-02 01:10:00,17.8,84.6
2021-07-02 01:20:00,17.81,84.88
2021-07-02 01:30:00,17.86,84.6
2021-07-02 01:40:00,17.85,84.6
2021-07-02 01:50:00,17.8,85.16
2021-07-02 02:00:00,17.66,85.44
2021-07-02 02:10:00,17.44,86.29
2021-07-02 02:20:00,17.24,87.42
2021-07-02 02:30:00,17.09,87.72
2021-07-02 02:40:00,17.0,88.01
2021-07-02 02:50:00,16.86,88.6
2021-07-02 03:00:00,16.84,88.6
2021-07-02 03:10:00,16.91,88.01
2021-07-02 03:20:00,17.0,87.42
2021-07-02 03:30:00,16.91,88.01
2021-07-02 03:40:00,16.69,88.89
2021-07-02 03:50:00,16.46,89.77
2021-07-02 04:00:00,16.29,90.07
2021-07-02 04:10:00,16.18,90.36
2021-07-02 04:20:00,16.14,89.19
2021-07-02 04:30:00,16.15,88.01
2021-07-02 04:40:00,16.16,87.42
2021-07-02 04:50:00,16.12,86.57
2021-07-02 05:00:00,16.08,86.29
2021-07-02 05:10:00,16.05,85.73
2021-07-02 05:20:00,16.15,83.75
2021-07-02 05:30:00,16.36,82.05
2021-07-02 05:40:00,16.69,81.21
2021-07-02 05:50:00,17.01,78.95
2021-07-02 06:00:00,17.33,76.12
2021-07-02 06:10:00,17.6,74.43
2021-07-02 06:20:00,17.94,72.2
2021-07-02 06:30:00,18.23,71.93
2021-07-02 06:40:00,18.43,71.65
2021-07-02 06:50:00,18.4,70.84
2021-07-02 07:00:00,18.45,70.57
2021-07-02 07:10:00,18.49,70.03
2021-07-02 07:20:00,18.48,70.03
2021-07-02 07:30:00,18.53,70.3
2021-07-02 07:40:00,18.65,70.57
2021-07-02 07:50:00,18.73,69.75
2021-07-02 08:00:00,18.94,69.21
2021-07-02 08:10:00,19.23,67.85
2021-07-02 08:20:00,19.38,68.13
2021-07-02 08:30:00,19.54,67.31
2021-07-02 08:40:00,19.63,67.04
2021-07-02 08:50:00,19.84,65.41
2021-07-02 09:00:00,20.11,65.68
2021-07-02 09:10:00,20.07,65.68
2021-07-02 09:20:00,20.28,64.87
2021-07-02 09:30:00,20.35,64.87
2021-07-02 09:40:00,20.58,64.33
2021-07-02 09:50:00,20.75,63.78
2021-07-02 10:00:00,21.2,62.7
2021-07-02 10:10:00,21.43,62.7
2021-07-02 10:20:00,21.81,61.07
2021-07-02 10:30:00,21.98,61.89
2021-07-02 10:40:00,22.18,61.34
2021-07-02 10:50:00,22.24,61.61
2021-07-02 11:00:00,22.59,60.26
2021-07-02 11:10:00,22.99,59.17
2021-07-02 11:20:00,22.6,60.53
2021-07-02 11:30:00,22.34,61.34
2021-07-02 11:40:00,22.11,62.43
2021-07-02 11:50:00,22.24,63.78
2021-07-02 12:00:00,22.43,63.78
2021-07-02 12:10:00,22.2,65.41
2021-07-02 12:20:00,22.31,65.68
2021-07-02 12:30:00,22.84,64.6
2021-07-02 12:40:00,23.17,64.87
2021-07-02 12:50:00,23.37,64.06
2021-07-02 13:00:00,23.8,62.97
2021-07-02 13:10:00,24.07,62.16
2021-07-02 13:20:00,24.97,58.64
2021-07-02 13:30:00,25.52,57.6
2021-07-02 13:40:00,25.74,56.04
2021-07-02 13:50:00,25.47,57.86
2021-07-02 14:00:00,25.25,58.64
2021-07-02 14:10:00,25.12,58.64
2021-07-02 14:20:00,25.11,60.8
2021-07-02 14:30:00,24.15,63.51
2021-07-02 14:40:00,23.5,63.51
2021-07-02 14:50:00,23.29,63.51
2021-07-02 15:00:00,23.37,62.43
2021-07-02 15:10:00,23.41,63.24
2021-07-02 15:20:00,23.38,62.43
2021-07-02 15:30:00,23.52,62.43
2021-07-02 15:40:00,23.69,61.61
2021-07-02 15:50:00,23.68,61.89
2021-07-02 16:00:00,23.78,61.89
2021-07-02 16:10:00,23.88,60.8
2021-07-02 16:20:00,24.02,61.89
2021-07-02 16:30:00,24.01,61.89
2021-07-02 16:40:00,23.78,64.33
2021-07-02 16:50:00,23.77,63.78
2021-07-02 17:00:00,23.68,63.24
2021-07-02 17:10:00,23.76,63.51
2021-07-02 17:20:00,23.71,63.78
2021-07-02 17:30:00,22.87,71.38
2021-07-02 17:40:00,21.11,81.49
2021-07-02 17:50:00,20.12,92.71
2021-07-02 18:00:00,19.23,97.11
2021-07-02 18:10:00,19.06,100.63
2021-07-02 18:20:00,18.96,100.34
2021-07-02 18:30:00,18.8,98.28
2021-07-02 18:40:00,18.71,99.75
2021-07-02 18:50:00,18.79,101.22
2021-07-02 19:00:00,18.91,100.92
2021-07-02 19:10:00,18.91,101.51
2021-07-02 19:20:00,19.08,102.1
2021-07-02 19:30:00,19.24,102.1
2021-07-02 19:40:00,19.31,102.1
2021-07-02 19:50:00,19.33,102.1
2021-07-02 20:00:00,19.33,102.1
2021-07-02 20:10:00,19.27,102.1
2021-07-02 20:20:00,19.28,102.39
2021-07-02 20:30:00,19.33,102.39
2021-07-02 20:40:00,19.34,101.22
2021-07-02 20:50:00,19.35,102.39
2021-07-02 21:00:00,19.32,102.1
2021-07-02 21:10:00,19.2,101.8
2021-07-02 21:20:00,19.15,102.39
2021-07-02 21:30:00,19.13,102.39
2021-07-02 21:40:00,19.08,102.7
2021-07-02 21:50:00,18.92,102.39
2021-07-02 22:00:00,18.81,102.7
2021-07-02 22:10:00,18.73,102.7
2021-07-02 22:20:00,18.58,102.7
2021-07-02 22:30:00,18.41,103.0
2021-07-02 22:40:00,18.22,103.0
2021-07-02 22:50:00,18.11,103.31
2021-07-02 23:00:00,18.02,103.31
2021-07-02 23:10:00,17.94,103.31
2021-07-02 23:20:00,17.83,103.31
2021-07-02 23:30:00,17.71,103.61
2021-07-02 23:40:00,17.57,103.31
2021-07-02 23:50:00,17.41,103.61
2021-07-03 00:00:00,17.35,103.61
2021-07-03 00:10:00,17.27,103.92
2021-07-03 00:20:00,17.12,103.61
2021-07-03 00:30:00,16.98,103.92
2021-07-03 00:40:00,16.91,103.92
2021-07-03 00:50:00,16.92,104.22
2021-07-03 01:00:00,17.01,104.22
2021-07-03 01:10:00,17.21,104.22
2021-07-03 01:20:00,17.23,104.22
2021-07-03 01:30:00,17.08,104.22
2021-07-03 01:40:00,17.05,104.22
2021-07-03 01:50:00,17.07,104.22
2021-07-03 02:00:00,17.13,104.22
2021-07-03 02:10:00,17.11,103.92
2021-07-03 02:20:00,17.1,104.22
2021-07-03 02:30:00,17.11,103.92
2021-07-03 02:40:00,17.03,104.22
2021-07-03 02:50:00,16.95,104.22
2021-07-03 03:00:00,16.96,104.22
2021-07-03 03:10:00,16.97,104.22
2021-07-03 03:20:00,16.94,104.22
2021-07-03 03:30:00,16.81,104.22
2021-07-03 03:40:00,16.72,104.22
2021-07-03 03:50:00,16.62,103.92
2021-07-03 04:00:00,16.49,104.22
2021-07-03 04:10:00,16.42,104.52
2021-07-03 04:20:00,16.37,104.52
2021-07-03 04:30:00,16.35,104.52
2021-07-03 04:40:00,16.37,104.52
2021-07-03 04:50:00,16.41,104.22
2021-07-03 05:00:00,16.34,104.22
2021-07-03 05:10:00,16.26,103.92
2021-07-03 05:20:00,16.21,103.92
2021-07-03 05:30:00,16.25,102.7
2021-07-03 05:40:00,16.3,103.0
2021-07-03 05:50:00,16.37,103.0
2021-07-03 06:00:00,16.56,103.0
2021-07-03 06:10:00,16.72,102.39
2021-07-03 06:20:00,16.83,102.1
2021-07-03 06:30:00,16.92,98.28
2021-07-03 06:40:00,16.89,98.28
2021-07-03 06:50:00,16.9,95.05
2021-07-03 07:00:00,16.91,87.72
2021-07-03 07:10:00,17.08,88.89
2021-07-03 07:20:00,17.58,81.21
2021-07-03 07:30:00,18.08,76.97
2021-07-03 07:40:00,18.5,83.75
2021-07-03 07:50:00,18.85,76.97
2021-07-03 08:00:00,19.23,79.51
2021-07-03 08:10:00,19.62,76.41
2021-07-03 08:20:00,20.02,68.94
2021-07-03 08:30:00,20.44,69.21
2021-07-03 08:40:00,20.83,68.67
2021-07-03 08:50:00,21.2,65.96
2021-07-03 09:00:00,21.43,67.31
2021-07-03 09:10:00,21.75,58.9
2021-07-03 09:20:00,22.01,59.71
2021-07-03 09:30:00,22.27,59.44
2021-07-03 09:40:00,22.58,57.86
2021-07-03 09:50:00,22.89,58.9
2021-07-03 10:00:00,23.21,59.44
2021-07-03 10:10:00,23.41,56.56
2021-07-03 10:20:00,23.66,56.82
2021-07-03 10:30:00,23.97,55.52
2021-07-03 10:40:00,24.32,54.48
2021-07-03 10:50:00,24.43,54.74
2021-07-03 11:00:00,24.59,52.66
2021-07-03 11:10:00,25.34,47.45
2021-07-03 11:20:00,25.82,45.13
2021-07-03 11:30:00,25.89,45.38
2021-07-03 11:40:00,26.38,43.63
2021-07-03 11:50:00,26.56,47.19
2021-07-03 12:00:00,26.44,55.0
2021-07-03 12:10:00,26.07,56.04
2021-07-03 12:20:00,25.63,57.6
2021-07-03 12:30:00,25.68,55.78
2021-07-03 12:40:00,25.67,55.26
2021-07-03 12:50:00,25.66,52.92
2021-07-03 13:00:00,25.87,51.35
2021-07-03 13:10:00,26.32,50.05
2021-07-03 13:20:00,26.75,47.45
2021-07-03 13:30:00,26.44,46.15
2021-07-03 13:40:00,26.62,47.45
2021-07-03 13:50:00,26.67,45.38
2021-07-03 14:00:00,26.76,45.89
2021-07-03 14:10:00,26.37,46.41
2021-07-03 14:20:00,26.46,46.15
2021-07-03 14:30:00,26.3,46.93
2021-07-03 14:40:00,26.51,45.89
2021-07-03 14:50:00,26.81,46.67
2021-07-03 15:00:00,26.79,49.27
2021-07-03 15:10:00,26.81,51.09
2021-07-03 15:20:00,27.15,49.79
2021-07-03 15:30:00,27.68,49.01
2021-07-03 15:40:00,27.37,50.57
2021-07-03 15:50:00,27.95,49.01
2021-07-03 16:00:00,27.69,50.31
2021-07-03 16:10:00,27.49,50.05
2021-07-03 16:20:00,28.0,46.93
2021-07-03 16:30:00,27.96,49.79
2021-07-03 16:40:00,27.87,50.05
2021-07-03 16:50:00,27.68,49.27
2021-07-03 17:00:00,27.64,49.79
2021-07-03 17:10:00,27.09,49.27
2021-07-03 17:20:00,26.41,52.92
2021-07-03 17:30:00,26.26,52.66
2021-07-03 17:40:00,26.2,49.53
2021-07-03 17:50:00,26.32,50.05
2021-07-03 18:00:00,26.35,51.87
2021-07-03 18:10:00,26.26,51.61
2021-07-03 18:20:00,26.1,52.14
2021-07-03 18:30:00,25.92,51.87
2021-07-03 18:40:00,25.94,49.79
2021-07-03 18:50:00,26.05,50.05
2021-07-03 19:00:00,26.13,49.27
2021-07-03 19:10:00,26.21,41.14
2021-07-03 19:20:00,26.23,36.9
2021-07-03 19:30:00,26.21,37.65
2021-07-03 19:40:00,26.03,37.4
2021-07-03 19:50:00,25.84,39.9
2021-07-03 20:00:00,25.7,40.14
2021-07-03 20:10:00,25.38,41.89
2021-07-03 20:20:00,25.18,42.64
2021-07-03 20:30:00,25.01,46.93
2021-07-03 20:40:00,24.85,49.01
2021-07-03 20:50:00,24.64,50.31
2021-07-03 21:00:00,24.35,52.92
2021-07-03 21:10:00,23.91,54.74
2021-07-03 21:20:00,23.62,55.26
2021-07-03 21:30:00,23.43,55.78
2021-07-03 21:40:00,23.21,57.34
2021-07-03 21:50:00,23.1,57.08
2021-07-03 22:00:00,22.91,58.9
2021-07-03 22:10:00,22.71,61.07
2021-07-03 22:20:00,22.33,60.8
2021-07-03 22:30:00,22.25,62.43
2021-07-03 22:40:00,22.13,63.51
2021-07-03 22:50:00,21.97,64.06
2021-07-03 23:00:00,21.97,64.06
2021-07-03 23:10:00,21.95,64.6
2021-07-03 23:20:00,21.86,65.68
2021-07-03 23:30:00,21.68,66.5
2021-07-03 23:40:00,21.54,66.77
2021-07-03 23:50:00,21.43,67.58
2021-07-04 00:00:00,21.31,67.31
2021-07-04 00:10:00,21.32,67.04
2021-07-04 00:20:00,21.27,67.58
2021-07-04 00:30:00,20.6,76.97
2021-07-04 00:40:00,20.06,82.62
2021-07-04 00:50:00,19.63,86.01
2021-07-04 01:00:00,19.34,87.72
2021-07-04 01:10:00,19.11,89.48
2021-07-04 01:20:00,18.93,90.36
2021-07-04 01:30:00,18.75,90.95
2021-07-04 01:40:00,18.66,90.95
2021-07-04 01:50:00,18.6,90.95
2021-07-04 02:00:00,18.57,91.53
2021-07-04 02:10:00,18.6,91.53
2021-07-04 02:20:00,18.66,91.83
2021-07-04 02:30:00,18.69,91.83
2021-07-04 02:40:00,18.71,91.53
2021-07-04 02:50:00,18.67,92.12
2021-07-04 03:00:00,18.63,91.83
2021-07-04 03:10:00,18.62,92.12
2021-07-04 03:20:00,18.6,92.41
2021-07-04 03:30:00,18.56,92.12
2021-07-04 03:40:00,18.56,92.12
2021-07-04 03:50:00,18.55,91.83
2021-07-04 04:00:00,18.48,91.83
2021-07-04 04:10:00,18.41,91.53
2021-07-04 04:20:00,18.36,91.53
2021-07-04 04:30:00,18.36,91.83
2021-07-04 04:40:00,18.49,91.24
2021-07-04 04:50:00,18.6,90.65
2021-07-04 05:00:00,18.75,90.07
2021-07-04 05:10:00,18.84,89.48
2021-07-04 05:20:00,18.96,88.89
2021-07-04 05:30:00,19.05,88.01
2021-07-04 05:40:00,19.09,86.86
2021-07-04 05:50:00,19.1,86.01
2021-07-04 06:00:00,19.15,85.16
2021-07-04 06:10:00,19.19,83.75
2021-07-04 06:20:00,19.16,82.34
2021-07-04 06:30:00,19.12,81.77
2021-07-04 06:40:00,19.12,80.36
2021-07-04 06:50:00,19.18,80.64
2021-07-04 07:00:00,19.24,79.79
2021-07-04 07:10:00,19.33,79.51
2021-07-04 07:20:00,19.46,78.95
2021-07-04 07:30:00,19.61,80.08
2021-07-04 07:40:00,19.63,80.36
2021-07-04 07:50:00,19.68,80.92
2021-07-04 08:00:00,19.85,80.08
2021-07-04 08:10:00,20.2,80.36
2021-07-04 08:20:00,20.56,77.82
2021-07-04 08:30:00,20.82,77.82
2021-07-04 08:40:00,21.1,76.12
2021-07-04 08:50:00,21.29,75.56
2021-07-04 09:00:00,21.59,71.11
2021-07-04 09:10:00,21.9,69.48
2021-07-04 09:20:00,22.36,68.94
2021-07-04 09:30:00,22.8,67.04
2021-07-04 09:40:00,23.04,67.31
2021-07-04 09:50:00,23.3,65.41
2021-07-04 10:00:00,23.54,61.61
2021-07-04 10:10:00,23.59,63.24
2021-07-04 10:20:00,23.68,62.43
2021-07-04 10:30:00,23.67,64.33
2021-07-04 10:40:00,23.4,64.06
2021-07-04 10:50:00,23.06,69.75
2021-07-04 11:00:00,22.37,73.58
2021-07-04 11:10:00,21.73,80.08
2021-07-04 11:20:00,20.93,86.01
2021-07-04 11:30:00,20.24,88.89
2021-07-04 11:40:00,19.6,92.71
2021-07-04 11:50:00,19.38,94.47
2021-07-04 12:00:00,19.09,97.4
2021-07-04 12:10:00,18.56,97.4
2021-07-04 12:20:00,18.15,97.4
2021-07-04 12:30:00,17.98,98.28
2021-07-04 12:40:00,17.98,99.46
2021-07-04 12:50:00,18.22,100.04
2021-07-04 13:00:00,18.42,100.34
2021-07-04 13:10:00,19.09,99.46
2021-07-04 13:20:00,19.94,92.41
2021-07-04 13:30:00,20.39,90.07
2021-07-04 13:40:00,21.06,85.44
2021-07-04 13:50:00,21.6,78.38
2021-07-04 14:00:00,22.08,72.2
2021-07-04 14:10:00,22.57,69.21
2021-07-04 14:20:00,22.87,68.67
2021-07-04 14:30:00,22.79,66.77
2021-07-04 14:40:00,23.2,68.4
