TIMESTAMP,Ta,RH
2021-06-28 10:00:00,28.8,72.6
2021-06-28 10:10:00,29.09,70.39
2021-06-28 10:20:00,29.54,71.22
2021-06-28 10:30:00,30.0,65.96000000000001
2021-06-28 10:40:00,30.44,64.38
2021-06-28 10:50:00,30.81,64.12
2021-06-28 11:00:00,31.38,66.50999999999999
2021-06-28 11:10:00,32.28,63.33
2021-06-28 11:20:00,32.980000000000004,57.27
2021-06-28 11:30:00,33.4,55.69
2021-06-28 11:40:00,33.65,55.69
2021-06-28 11:50:00,33.75,56.22
2021-06-28 12:00:00,33.730000000000004,55.69
2021-06-28 12:10:00,33.67,55.96
2021-06-28 12:20:00,33.75,53.32
2021-06-28 12:30:00,33.879999999999995,54.64
2021-06-28 12:40:00,34.07,51.29
2021-06-28 12:50:00,34.31,53.85
2021-06-28 13:00:00,31.44,58.06
2021-06-28 13:10:00,30.26,62.8
2021-06-28 13:20:00,29.28,63.85
2021-06-28 13:30:00,28.8,65.17
2021-06-28 13:40:00,28.82,65.17
2021-06-28 13:50:00,29.12,64.38
2021-06-28 14:00:00,28.82,66.50999999999999
2021-06-28 14:10:00,28.24,67.89
2021-06-28 14:20:00,28.4,67.62
2021-06-28 14:30:00,28.28,67.89
2021-06-28 14:40:00,28.22,67.34
2021-06-28 14:50:00,28.11,69.28
2021-06-28 15:00:00,28.12,69.28
2021-06-28 15:10:00,28.43,69.28
2021-06-28 15:20:00,28.35,70.66
2021-06-28 15:30:00,28.38,70.11
2021-06-28 15:40:00,28.39,70.39
2021-06-28 15:50:00,28.42,71.49000000000001
2021-06-28 16:00:00,28.63,70.39
2021-06-28 16:10:00,28.57,70.11
2021-06-28 16:20:00,28.47,70.94
2021-06-28 16:30:00,28.34,71.49000000000001
2021-06-28 16:40:00,28.28,70.94
2021-06-28 16:50:00,28.68,68.45
2021-06-28 17:00:00,28.95,68.45
2021-06-28 17:10:00,28.78,70.11
2021-06-28 17:20:00,28.62,69.56
2021-06-28 17:30:00,28.24,70.94
2021-06-28 17:40:00,27.81,73.16
2021-06-28 17:50:00,27.71,69.83
2021-06-28 18:00:00,27.6,70.11
2021-06-28 18:10:00,27.39,72.6
2021-06-28 18:20:00,27.23,75.1
2021-06-28 18:30:00,27.07,77.31
2021-06-28 18:40:00,26.61,81.82
2021-06-28 18:50:00,26.41,82.98
2021-06-28 19:00:00,26.36,80.95
2021-06-28 19:10:00,26.41,80.95
2021-06-28 19:20:00,26.37,83.56
2021-06-28 19:30:00,25.8,86.47
2021-06-28 19:40:00,25.27,88.51
2021-06-28 19:50:00,24.84,90.54
2021-06-28 20:00:00,24.53,91.41
2021-06-28 20:10:00,24.22,93.16
2021-06-28 20:20:00,23.95,94.03
2021-06-28 20:30:00,23.7,95.2
2021-06-28 20:40:00,23.5,95.81
2021-06-28 20:50:00,23.42,96.42
2021-06-28 21:00:00,23.33,96.42
2021-06-28 21:10:00,23.2,97.02
2021-06-28 21:20:00,23.08,97.33
2021-06-28 21:30:00,22.97,97.94
2021-06-28 21:40:00,22.869999999999997,98.55
2021-06-28 21:50:00,22.75,98.85
2021-06-28 22:00:00,22.57,99.76
2021-06-28 22:10:00,22.439999999999998,100.37
2021-06-28 22:20:00,22.369999999999997,100.68
2021-06-28 22:30:00,22.34,100.68
2021-06-28 22:40:00,22.23,100.98
2021-06-28 22:50:00,22.33,100.68
2021-06-28 23:00:00,22.439999999999998,100.07
2021-06-28 23:10:00,22.57,99.46
2021-06-28 23:20:00,22.64,99.46
2021-06-28 23:30:00,22.689999999999998,98.85
2021-06-28 23:40:00,22.72,98.55
2021-06-28 23:50:00,22.78,98.55
2021-06-29 00:00:00,22.85,97.94
2021-06-29 00:10:00,22.810000000000002,98.24
2021-06-29 00:20:00,22.71,99.16
2021-06-29 00:30:00,22.630000000000003,99.46
2021-06-29 00:40:00,22.71,99.16
2021-06-29 00:50:00,22.810000000000002,98.55
2021-06-29 01:00:00,22.89,97.63
2021-06-29 01:10:00,22.93,97.63
2021-06-29 01:20:00,22.95,97.02
2021-06-29 01:30:00,23.07,96.72
2021-06-29 01:40:00,23.08,96.42
2021-06-29 01:50:00,23.119999999999997,95.5
2021-06-29 02:00:00,23.130000000000003,94.9
2021-06-29 02:10:00,23.09,94.61
2021-06-29 02:20:00,23.03,93.45
2021-06-29 02:30:00,22.939999999999998,93.74
2021-06-29 02:40:00,22.84,93.45
2021-06-29 02:50:00,22.67,93.45
2021-06-29 03:00:00,22.42,93.74
2021-06-29 03:10:00,22.189999999999998,94.61
2021-06-29 03:20:00,22.02,95.2
2021-06-29 03:30:00,21.97,95.81
2021-06-29 03:40:00,21.96,96.42
2021-06-29 03:50:00,21.939999999999998,96.72
2021-06-29 04:00:00,21.880000000000003,96.72
2021-06-29 04:10:00,21.82,97.02
2021-06-29 04:20:00,21.78,97.63
2021-06-29 04:30:00,21.82,97.63
2021-06-29 04:40:00,21.89,97.63
2021-06-29 04:50:00,22.03,97.33
2021-06-29 05:00:00,22.189999999999998,96.72
2021-06-29 05:10:00,22.35,96.11
2021-06-29 05:20:00,22.58,94.9
2021-06-29 05:30:00,23.58,88.8
2021-06-29 05:40:00,24.43,85.31
2021-06-29 05:50:00,24.71,84.44
2021-06-29 06:00:00,24.05,87.05
2021-06-29 06:10:00,24.05,85.6
2021-06-29 06:20:00,23.990000000000002,85.89
2021-06-29 06:30:00,23.86,87.05
2021-06-29 06:40:00,23.6,87.05
2021-06-29 06:50:00,23.54,85.6
2021-06-29 07:00:00,23.57,87.63
2021-06-29 07:10:00,23.68,86.76
2021-06-29 07:20:00,23.72,86.76
2021-06-29 07:30:00,23.79,85.6
2021-06-29 07:40:00,23.89,84.44
2021-06-29 07:50:00,24.02,83.56
2021-06-29 08:00:00,24.23,82.11
2021-06-29 08:10:00,24.37,80.37
2021-06-29 08:20:00,24.59,80.66
2021-06-29 08:30:00,24.77,80.66
2021-06-29 08:40:00,25.4,77.03
2021-06-29 08:50:00,26.09,75.1
2021-06-29 09:00:00,26.31,74.82
2021-06-29 09:10:00,26.07,75.93
2021-06-29 09:20:00,26.24,74.54
2021-06-29 09:30:00,26.5,74.54
2021-06-29 09:40:00,26.81,71.22
2021-06-29 09:50:00,26.9,67.06
2021-06-29 10:00:00,27.3,63.85
2021-06-29 10:10:00,27.38,63.85
2021-06-29 10:20:00,27.82,64.64
2021-06-29 10:30:00,28.11,65.96000000000001
2021-06-29 10:40:00,27.78,68.72999999999999
2021-06-29 10:50:00,27.21,70.39
2021-06-29 11:00:00,27.22,71.49000000000001
2021-06-29 11:10:00,27.81,67.34
2021-06-29 11:20:00,27.73,63.06
2021-06-29 11:30:00,27.46,66.22999999999999
2021-06-29 11:40:00,27.27,69.83
2021-06-29 11:50:00,27.57,69.83
2021-06-29 12:00:00,27.89,64.64
2021-06-29 12:10:00,28.16,68.72999999999999
2021-06-29 12:20:00,28.76,65.43
2021-06-29 12:30:00,28.54,66.78999999999999
2021-06-29 12:40:00,28.44,67.62
2021-06-29 12:50:00,27.88,70.11
2021-06-29 13:00:00,27.82,69.0
2021-06-29 13:10:00,27.41,69.56
2021-06-29 13:20:00,27.44,69.28
2021-06-29 13:30:00,27.45,68.17
2021-06-29 13:40:00,27.42,65.43
2021-06-29 13:50:00,27.61,64.12
2021-06-29 14:00:00,27.88,62.8
2021-06-29 14:10:00,27.86,59.12
2021-06-29 14:20:00,27.75,60.69
2021-06-29 14:30:00,27.73,65.17
2021-06-29 14:40:00,27.75,67.06
2021-06-29 14:50:00,28.11,62.8
2021-06-29 15:00:00,28.27,60.96
2021-06-29 15:10:00,28.17,59.64
2021-06-29 15:20:00,27.82,60.43
2021-06-29 15:30:00,27.77,62.54
2021-06-29 15:40:00,27.91,62.27
2021-06-29 15:50:00,27.93,57.8
2021-06-29 16:00:00,27.77,59.64
2021-06-29 16:10:00,27.61,60.17
2021-06-29 16:20:00,27.71,64.64
2021-06-29 16:30:00,27.56,66.22999999999999
2021-06-29 16:40:00,27.44,67.06
2021-06-29 16:50:00,27.31,68.17
2021-06-29 17:00:00,27.18,69.56
2021-06-29 17:10:00,27.08,70.66
2021-06-29 17:20:00,26.87,72.6
2021-06-29 17:30:00,26.76,73.16
2021-06-29 17:40:00,26.66,74.82
2021-06-29 17:50:00,26.64,75.1
2021-06-29 18:00:00,26.61,75.37
2021-06-29 18:10:00,26.61,74.54
2021-06-29 18:20:00,26.73,74.54
2021-06-29 18:30:00,26.82,74.82
2021-06-29 18:40:00,26.79,75.37
2021-06-29 18:50:00,26.71,76.76
2021-06-29 19:00:00,26.68,77.86
2021-06-29 19:10:00,26.54,79.25
2021-06-29 19:20:00,26.48,78.97
2021-06-29 19:30:00,26.5,78.7
2021-06-29 19:40:00,26.5,78.7
2021-06-29 19:50:00,26.52,78.42
2021-06-29 20:00:00,26.44,79.25
2021-06-29 20:10:00,26.41,80.37
2021-06-29 20:20:00,26.34,83.85
2021-06-29 20:30:00,26.21,84.44
2021-06-29 20:40:00,26.09,85.6
2021-06-29 20:50:00,25.98,86.47
2021-06-29 21:00:00,25.87,86.76
2021-06-29 21:10:00,25.72,87.34
2021-06-29 21:20:00,25.44,89.09
2021-06-29 21:30:00,25.2,89.96
2021-06-29 21:40:00,24.93,90.83
2021-06-29 21:50:00,24.73,91.41
2021-06-29 22:00:00,24.49,92.87
2021-06-29 22:10:00,24.34,93.45
2021-06-29 22:20:00,24.21,93.74
2021-06-29 22:30:00,24.15,94.03
2021-06-29 22:40:00,24.07,94.32
2021-06-29 22:50:00,23.92,94.9
2021-06-29 23:00:00,23.78,95.5
2021-06-29 23:10:00,23.61,96.11
2021-06-29 23:20:00,23.46,97.02
2021-06-29 23:30:00,23.32,97.33
2021-06-29 23:40:00,23.16,98.24
2021-06-29 23:50:00,23.03,98.24
2021-06-30 00:00:00,22.89,99.16
2021-06-30 00:10:00,22.79,100.07
2021-06-30 00:20:00,22.67,100.07
2021-06-30 00:30:00,22.54,100.98
2021-06-30 00:40:00,22.45,100.68
2021-06-30 00:50:00,22.32,101.29
2021-06-30 01:00:00,22.2,100.98
2021-06-30 01:10:00,22.060000000000002,100.98
2021-06-30 01:20:00,21.93,101.29
2021-06-30 01:30:00,21.83,101.59
2021-06-30 01:40:00,21.75,101.9
2021-06-30 01:50:00,21.68,102.5
2021-06-30 02:00:00,21.619999999999997,102.81
2021-06-30 02:10:00,21.509999999999998,103.11
2021-06-30 02:20:00,21.47,103.72
2021-06-30 02:30:00,21.42,103.42
2021-06-30 02:40:00,21.4,103.72
2021-06-30 02:50:00,21.42,103.72
2021-06-30 03:00:00,21.490000000000002,103.42
2021-06-30 03:10:00,21.48,103.11
2021-06-30 03:20:00,21.48,103.11
2021-06-30 03:30:00,21.439999999999998,103.42
2021-06-30 03:40:00,21.39,103.72
2021-06-30 03:50:00,21.34,103.42
2021-06-30 04:00:00,21.310000000000002,103.11
2021-06-30 04:10:00,21.3,102.81
2021-06-30 04:20:00,21.3,102.81
2021-06-30 04:30:00,21.29,102.81
2021-06-30 04:40:00,21.23,102.81
2021-06-30 04:50:00,21.130000000000003,103.11
2021-06-30 05:00:00,21.05,103.72
2021-06-30 05:10:00,20.98,103.72
2021-06-30 05:20:00,20.990000000000002,103.11
2021-06-30 05:30:00,21.32,101.29
2021-06-30 05:40:00,21.439999999999998,100.98
2021-06-30 05:50:00,21.52,100.98
2021-06-30 06:00:00,21.92,99.76
2021-06-30 06:10:00,22.060000000000002,99.76
2021-06-30 06:20:00,22.130000000000003,98.55
2021-06-30 06:30:00,22.259999999999998,97.63
2021-06-30 06:40:00,22.48,95.5
2021-06-30 06:50:00,22.740000000000002,93.45
2021-06-30 07:00:00,23.05,90.54
2021-06-30 07:10:00,23.46,87.63
2021-06-30 07:20:00,23.939999999999998,85.31
2021-06-30 07:30:00,24.32,85.02
2021-06-30 07:40:00,24.62,82.69
2021-06-30 07:50:00,24.85,82.98
2021-06-30 08:00:00,25.27,82.4
2021-06-30 08:10:00,25.55,82.69
2021-06-30 08:20:00,25.74,82.98
2021-06-30 08:30:00,25.92,83.85
2021-06-30 08:40:00,26.1,83.56
2021-06-30 08:50:00,26.26,82.69
2021-06-30 09:00:00,26.6,81.24
2021-06-30 09:10:00,26.68,79.53
2021-06-30 09:20:00,27.0,77.31
2021-06-30 09:30:00,27.25,77.03
2021-06-30 09:40:00,27.4,77.03
2021-06-30 09:50:00,27.91,75.37
2021-06-30 10:00:00,28.36,73.71
2021-06-30 10:10:00,29.07,70.11
2021-06-30 10:20:00,29.19,70.39
2021-06-30 10:30:00,29.74,68.17
2021-06-30 10:40:00,29.87,67.34
2021-06-30 10:50:00,29.69,67.89
2021-06-30 11:00:00,30.14,66.22999999999999
2021-06-30 11:10:00,30.59,63.33
2021-06-30 11:20:00,30.49,64.38
2021-06-30 11:30:00,31.02,62.27
2021-06-30 11:40:00,31.87,60.69
2021-06-30 11:50:00,31.39,61.75
2021-06-30 12:00:00,31.39,65.17
2021-06-30 12:10:00,29.82,71.22
2021-06-30 12:20:00,29.78,68.72999999999999
2021-06-30 12:30:00,29.98,66.78999999999999
2021-06-30 12:40:00,30.0,67.06
2021-06-30 12:50:00,29.76,68.72999999999999
2021-06-30 13:00:00,29.84,67.89
2021-06-30 13:10:00,29.5,70.11
2021-06-30 13:20:00,29.74,68.45
2021-06-30 13:30:00,29.8,68.45
2021-06-30 13:40:00,29.69,68.17
2021-06-30 13:50:00,29.41,68.72999999999999
2021-06-30 14:00:00,29.42,69.28
2021-06-30 14:10:00,29.27,68.45
2021-06-30 14:20:00,29.24,69.28
2021-06-30 14:30:00,29.09,69.83
2021-06-30 14:40:00,28.73,71.77000000000001
2021-06-30 14:50:00,28.65,70.39
2021-06-30 15:00:00,28.36,72.88
2021-06-30 15:10:00,28.33,71.49000000000001
2021-06-30 15:20:00,28.21,72.05
2021-06-30 15:30:00,28.22,71.77000000000001
2021-06-30 15:40:00,28.59,69.56
2021-06-30 15:50:00,28.66,69.56
2021-06-30 16:00:00,28.8,69.0
2021-06-30 16:10:00,28.85,69.28
2021-06-30 16:20:00,28.57,71.77000000000001
2021-06-30 16:30:00,28.28,72.88
2021-06-30 16:40:00,28.19,72.88
2021-06-30 16:50:00,28.24,72.33
2021-06-30 17:00:00,28.27,71.49000000000001
2021-06-30 17:10:00,28.17,72.6
2021-06-30 17:20:00,28.04,73.16
2021-06-30 17:30:00,27.98,72.33
2021-06-30 17:40:00,27.99,72.05
2021-06-30 17:50:00,28.06,71.49000000000001
2021-06-30 18:00:00,28.0,72.6
2021-06-30 18:10:00,27.84,72.88
2021-06-30 18:20:00,27.92,72.6
2021-06-30 18:30:00,27.98,72.6
2021-06-30 18:40:00,28.0,72.88
2021-06-30 18:50:00,27.89,73.43
2021-06-30 19:00:00,27.81,73.99
2021-06-30 19:10:00,27.81,73.99
2021-06-30 19:20:00,27.84,73.99
2021-06-30 19:30:00,27.74,73.43
2021-06-30 19:40:00,27.69,73.99
2021-06-30 19:50:00,27.57,74.26
2021-06-30 20:00:00,27.46,75.1
2021-06-30 20:10:00,27.4,75.1
2021-06-30 20:20:00,27.34,75.37
2021-06-30 20:30:00,27.24,76.2
2021-06-30 20:40:00,27.12,76.76
2021-06-30 20:50:00,26.97,77.86
2021-06-30 21:00:00,26.83,77.86
2021-06-30 21:10:00,26.71,77.86
2021-06-30 21:20:00,26.54,78.42
