,Ta,RH
2021-07-02 08:00:00,19.07,69.61
2021-07-02 08:10:00,19.77,65.69
2021-07-02 08:20:00,20.01,65.95
2021-07-02 08:30:00,20.27,64.64
2021-07-02 08:40:00,20.38,64.38
2021-07-02 08:50:00,20.18,64.64
2021-07-02 09:00:00,20.45,63.86
2021-07-02 09:10:00,20.4,64.38
2021-07-02 09:20:00,20.61,63.86
2021-07-02 09:30:00,20.58,64.91
2021-07-02 09:40:00,20.68,63.86
2021-07-02 09:50:00,20.91,64.12
2021-07-02 10:00:00,21.34,62.81
2021-07-02 10:10:00,21.55,62.29
2021-07-02 10:20:00,21.84,61.77
2021-07-02 10:30:00,21.97,61.51
2021-07-02 10:40:00,22.13,61.77
2021-07-02 10:50:00,22.37,60.98
2021-07-02 11:00:00,22.62,60.98
2021-07-02 11:10:00,22.97,59.94
2021-07-02 11:20:00,22.67,60.72
2021-07-02 11:30:00,22.4,61.77
2021-07-02 11:40:00,22.05,63.34
2021-07-02 11:50:00,22.02,64.12
2021-07-02 12:00:00,22.09,64.91
2021-07-02 12:10:00,22.06,65.95
2021-07-02 12:20:00,22.18,65.95
2021-07-02 12:30:00,22.58,65.95
2021-07-02 12:40:00,22.63,66.48
2021-07-02 12:50:00,22.92,66.21
2021-07-02 13:00:00,23.39,64.91
2021-07-02 13:10:00,23.66,63.6
2021-07-02 13:20:00,24.31,62.03
2021-07-02 13:30:00,24.88,59.67
2021-07-02 13:40:00,25.14,59.41
2021-07-02 13:50:00,24.98,59.67
2021-07-02 14:00:00,24.76,60.2
2021-07-02 14:10:00,24.65,60.46
2021-07-02 14:20:00,24.44,63.07
2021-07-02 14:30:00,23.64,65.17
2021-07-02 14:40:00,23.24,64.12
2021-07-02 14:50:00,22.93,64.64
2021-07-02 15:00:00,22.81,65.17
2021-07-02 15:10:00,22.81,65.95
2021-07-02 15:20:00,22.8,64.91
2021-07-02 15:30:00,22.87,64.91
2021-07-02 15:40:00,22.9,64.64
2021-07-02 15:50:00,22.97,66.74
2021-07-02 16:00:00,23.09,66.21
2021-07-02 16:10:00,23.19,66.48
2021-07-02 16:20:00,23.26,65.95
2021-07-02 16:30:00,23.24,66.74
2021-07-02 16:40:00,23.12,68.05
2021-07-02 16:50:00,23.08,68.83
2021-07-02 17:00:00,23.07,67.0
2021-07-02 17:10:00,23.06,67.78
2021-07-02 17:20:00,23.08,64.38
2021-07-02 17:30:00,22.27,70.4
2021-07-02 17:40:00,21.35,75.73
2021-07-02 17:50:00,20.85,81.41
2021-07-02 18:00:00,20.18,89.91
2021-07-02 18:10:00,19.65,91.59
2021-07-02 18:20:00,19.31,93.82
2021-07-02 18:30:00,19.02,95.77
2021-07-02 18:40:00,18.84,96.33
2021-07-02 18:50:00,18.9,96.89
2021-07-02 19:00:00,18.98,97.45
2021-07-02 19:10:00,19.04,97.45
2021-07-02 19:20:00,19.04,97.73
2021-07-02 19:30:00,19.07,97.17
2021-07-02 19:40:00,19.12,97.45
2021-07-02 19:50:00,19.1,97.45
2021-07-02 20:00:00,19.07,97.45
2021-07-02 20:10:00,19.08,97.45
2021-07-02 20:20:00,19.13,98.01
2021-07-02 20:30:00,19.17,98.57
2021-07-02 20:40:00,19.21,98.29
2021-07-02 20:50:00,19.22,98.29
2021-07-02 21:00:00,19.19,98.57
2021-07-02 21:10:00,19.15,98.01
2021-07-02 21:20:00,19.14,97.73
2021-07-02 21:30:00,19.13,97.45
2021-07-02 21:40:00,19.11,97.45
2021-07-02 21:50:00,19.06,97.17
2021-07-02 22:00:00,18.97,97.17
2021-07-02 22:10:00,18.85,97.45
2021-07-02 22:20:00,18.74,98.29
2021-07-02 22:30:00,18.66,97.17
2021-07-02 22:40:00,18.63,97.17
2021-07-02 22:50:00,18.49,96.89
2021-07-02 23:00:00,18.33,96.89
2021-07-02 23:10:00,18.2,97.45
2021-07-02 23:20:00,18.13,97.73
2021-07-02 23:30:00,18.07,97.73
2021-07-02 23:40:00,17.99,98.01
2021-07-02 23:50:00,17.92,98.29
2021-07-03 00:00:00,17.82,98.57
2021-07-03 00:10:00,17.79,98.29
2021-07-03 00:20:00,17.69,98.57
2021-07-03 00:30:00,17.62,98.57
2021-07-03 00:40:00,17.57,99.13
2021-07-03 00:50:00,17.6,99.41
2021-07-03 01:00:00,17.61,99.13
2021-07-03 01:10:00,17.62,99.41
2021-07-03 01:20:00,17.59,99.41
2021-07-03 01:30:00,17.55,98.85
2021-07-03 01:40:00,17.48,99.13
2021-07-03 01:50:00,17.46,99.41
2021-07-03 02:00:00,17.48,99.13
2021-07-03 02:10:00,17.49,99.13
2021-07-03 02:20:00,17.5,99.13
2021-07-03 02:30:00,17.49,98.57
2021-07-03 02:40:00,17.45,98.29
2021-07-03 02:50:00,17.39,98.57
2021-07-03 03:00:00,17.35,98.85
2021-07-03 03:10:00,17.36,98.57
2021-07-03 03:20:00,17.31,98.57
2021-07-03 03:30:00,17.26,98.29
2021-07-03 03:40:00,17.18,98.29
2021-07-03 03:50:00,17.1,99.41
2021-07-03 04:00:00,17.1,98.85
2021-07-03 04:10:00,17.02,98.29
2021-07-03 04:20:00,16.99,98.29
2021-07-03 04:30:00,17.01,97.73
2021-07-03 04:40:00,17.02,97.45
2021-07-03 04:50:00,17.13,91.31
2021-07-03 05:00:00,17.32,90.75
2021-07-03 05:10:00,17.34,92.14
2021-07-03 05:20:00,17.38,92.14
2021-07-03 05:30:00,17.45,91.86
2021-07-03 05:40:00,17.59,92.14
2021-07-03 05:50:00,17.79,88.51
2021-07-03 06:00:00,18.12,87.67
2021-07-03 06:10:00,18.46,84.66
2021-07-03 06:20:00,18.89,80.87
2021-07-03 06:30:00,19.13,80.33
2021-07-03 06:40:00,19.09,78.44
2021-07-03 06:50:00,19.18,69.61
2021-07-03 07:00:00,19.71,67.78
2021-07-03 07:10:00,20.24,64.64
2021-07-03 07:20:00,20.8,63.6
2021-07-03 07:30:00,21.26,60.98
2021-07-03 07:40:00,21.47,62.29
2021-07-03 07:50:00,21.67,62.03
2021-07-03 08:00:00,22.07,59.94
2021-07-03 08:10:00,22.61,58.14
2021-07-03 08:20:00,23.07,55.87
2021-07-03 08:30:00,23.42,56.88
2021-07-03 08:40:00,23.57,57.13
2021-07-03 08:50:00,23.62,57.13
2021-07-03 09:00:00,23.63,58.39
2021-07-03 09:10:00,23.76,55.87
2021-07-03 09:20:00,23.78,55.87
2021-07-03 09:30:00,23.97,54.1
2021-07-03 09:40:00,24.06,54.35
2021-07-03 09:50:00,24.34,53.59
2021-07-03 10:00:00,24.55,55.61
2021-07-03 10:10:00,24.75,54.35
2021-07-03 10:20:00,24.88,54.86
2021-07-03 10:30:00,25.0,55.61
2021-07-03 10:40:00,25.18,53.09
2021-07-03 10:50:00,25.27,52.58
2021-07-03 11:00:00,25.37,49.8
2021-07-03 11:10:00,25.83,47.02
2021-07-03 11:20:00,26.14,45.53
2021-07-03 11:30:00,26.34,45.77
2021-07-03 11:40:00,26.53,44.07
2021-07-03 11:50:00,26.5,46.51
2021-07-03 12:00:00,26.21,56.62
2021-07-03 12:10:00,25.96,57.89
2021-07-03 12:20:00,25.56,57.89
2021-07-03 12:30:00,25.47,57.13
2021-07-03 12:40:00,25.56,56.62
2021-07-03 12:50:00,25.59,54.6
2021-07-03 13:00:00,25.71,53.84
2021-07-03 13:10:00,25.86,53.09
2021-07-03 13:20:00,25.95,50.81
2021-07-03 13:30:00,25.8,50.81
2021-07-03 13:40:00,25.77,51.06
2021-07-03 13:50:00,25.65,51.57
2021-07-03 14:00:00,25.51,51.06
2021-07-03 14:10:00,25.48,51.06
2021-07-03 14:20:00,25.47,51.06
2021-07-03 14:30:00,25.58,52.33
2021-07-03 14:40:00,25.57,51.06
2021-07-03 14:50:00,25.67,53.34
2021-07-03 15:00:00,25.53,54.6
2021-07-03 15:10:00,25.53,56.12
2021-07-03 15:20:00,25.62,58.39
2021-07-03 15:30:00,25.64,55.87
2021-07-03 15:40:00,25.71,57.64
2021-07-03 15:50:00,25.74,57.64
2021-07-03 16:00:00,25.51,58.14
2021-07-03 16:10:00,25.52,57.38
2021-07-03 16:20:00,25.64,55.36
2021-07-03 16:30:00,25.68,55.61
2021-07-03 16:40:00,25.69,57.38
2021-07-03 16:50:00,25.71,55.36
2021-07-03 17:00:00,25.66,57.13
2021-07-03 17:10:00,25.54,54.86
2021-07-03 17:20:00,25.51,57.13
2021-07-03 17:30:00,25.54,57.38
2021-07-03 17:40:00,25.64,52.83
2021-07-03 17:50:00,25.77,53.59
2021-07-03 18:00:00,25.85,53.59
2021-07-03 18:10:00,25.84,53.59
2021-07-03 18:20:00,25.72,54.6
2021-07-03 18:30:00,25.6,55.87
2021-07-03 18:40:00,25.55,53.09
2021-07-03 18:50:00,25.51,53.34
2021-07-03 19:00:00,25.64,46.02
2021-07-03 19:10:00,25.73,41.38
2021-07-03 19:20:00,25.79,38.46
2021-07-03 19:30:00,25.82,39.68
2021-07-03 19:40:00,25.78,40.16
2021-07-03 19:50:00,25.54,40.9
2021-07-03 20:00:00,25.28,42.12
2021-07-03 20:10:00,25.08,43.09
2021-07-03 20:20:00,24.92,45.29
2021-07-03 20:30:00,24.7,49.29
2021-07-03 20:40:00,24.5,51.82
2021-07-03 20:50:00,24.33,53.34
2021-07-03 21:00:00,24.06,54.86
2021-07-03 21:10:00,23.77,56.62
2021-07-03 21:20:00,23.52,56.62
2021-07-03 21:30:00,23.28,57.89
2021-07-03 21:40:00,23.1,57.89
2021-07-03 21:50:00,22.91,59.15
2021-07-03 22:00:00,22.71,60.2
2021-07-03 22:10:00,22.47,61.51
2021-07-03 22:20:00,22.21,63.07
2021-07-03 22:30:00,22.02,64.38
2021-07-03 22:40:00,21.87,64.64
2021-07-03 22:50:00,21.73,65.17
2021-07-03 23:00:00,21.74,65.17
2021-07-03 23:10:00,21.8,65.17
2021-07-03 23:20:00,21.79,66.21
2021-07-03 23:30:00,21.67,67.78
2021-07-03 23:40:00,21.7,65.69
2021-07-03 23:50:00,21.71,66.21
2021-07-04 00:00:00,21.66,65.95
2021-07-04 00:10:00,21.57,66.74
2021-07-04 00:20:00,21.45,67.26
2021-07-04 00:30:00,21.01,75.73
2021-07-04 00:40:00,20.32,81.14
2021-07-04 00:50:00,19.91,83.04
2021-07-04 01:00:00,19.59,85.74
2021-07-04 01:10:00,19.35,87.12
2021-07-04 01:20:00,19.18,87.95
2021-07-04 01:30:00,19.03,88.51
2021-07-04 01:40:00,18.9,88.79
2021-07-04 01:50:00,18.81,89.35
2021-07-04 02:00:00,18.74,89.63
2021-07-04 02:10:00,18.71,89.91
2021-07-04 02:20:00,18.74,90.19
2021-07-04 02:30:00,18.74,90.19
2021-07-04 02:40:00,18.72,91.03
2021-07-04 02:50:00,18.68,90.47
2021-07-04 03:00:00,18.66,90.19
2021-07-04 03:10:00,18.62,91.03
2021-07-04 03:20:00,18.6,91.03
2021-07-04 03:30:00,18.58,91.03
2021-07-04 03:40:00,18.56,91.03
2021-07-04 03:50:00,18.55,90.75
2021-07-04 04:00:00,18.51,90.19
2021-07-04 04:10:00,18.47,89.91
2021-07-04 04:20:00,18.45,89.91
2021-07-04 04:30:00,18.45,90.47
2021-07-04 04:40:00,18.49,90.47
2021-07-04 04:50:00,18.54,89.91
2021-07-04 05:00:00,18.6,89.63
2021-07-04 05:10:00,18.69,89.35
2021-07-04 05:20:00,18.78,88.51
2021-07-04 05:30:00,18.85,88.23
2021-07-04 05:40:00,18.87,86.84
2021-07-04 05:50:00,18.91,86.01
2021-07-04 06:00:00,18.95,84.93
2021-07-04 06:10:00,18.99,83.58
2021-07-04 06:20:00,19.01,81.96
2021-07-04 06:30:00,19.02,81.41
2021-07-04 06:40:00,19.03,80.6
2021-07-04 06:50:00,19.08,79.79
2021-07-04 07:00:00,19.13,79.52
2021-07-04 07:10:00,19.19,78.71
2021-07-04 07:20:00,19.29,79.25
2021-07-04 07:30:00,19.35,80.06
2021-07-04 07:40:00,19.39,80.33
2021-07-04 07:50:00,19.44,80.87
2021-07-04 08:00:00,19.68,80.33
2021-07-04 08:10:00,20.15,78.17
2021-07-04 08:20:00,20.26,79.25
2021-07-04 08:30:00,20.4,78.98
2021-07-04 08:40:00,20.81,76.55
2021-07-04 08:50:00,21.0,76.01
2021-07-04 09:00:00,21.38,74.11
2021-07-04 09:10:00,21.65,70.66
2021-07-04 09:20:00,21.92,69.61
2021-07-04 09:30:00,22.29,69.35
2021-07-04 09:40:00,22.52,68.57
2021-07-04 09:50:00,22.64,67.78
2021-07-04 10:00:00,23.0,64.91
2021-07-04 10:10:00,23.12,63.34
2021-07-04 10:20:00,23.08,64.64
2021-07-04 10:30:00,22.86,66.48
2021-07-04 10:40:00,22.74,67.26
2021-07-04 10:50:00,22.63,71.18
2021-07-04 11:00:00,22.24,73.57
2021-07-04 11:10:00,21.86,76.55
2021-07-04 11:20:00,21.41,83.04
2021-07-04 11:30:00,21.03,82.77
2021-07-04 11:40:00,20.59,85.74
2021-07-04 11:50:00,20.26,88.23
2021-07-04 12:00:00,19.9,89.91
2021-07-04 12:10:00,19.42,89.91
2021-07-04 12:20:00,19.05,90.47
2021-07-04 12:30:00,18.74,92.7
2021-07-04 12:40:00,18.65,92.7
2021-07-04 12:50:00,18.75,94.66
2021-07-04 13:00:00,18.92,92.98
2021-07-04 13:10:00,19.28,93.82
2021-07-04 13:20:00,19.9,89.91
2021-07-04 13:30:00,20.51,89.63
2021-07-04 13:40:00,21.07,83.04
2021-07-04 13:50:00,21.59,78.98
2021-07-04 14:00:00,22.07,76.01
2021-07-04 14:10:00,22.52,71.97
2021-07-04 14:20:00,22.74,68.83
2021-07-04 14:30:00,22.68,68.57
2021-07-04 14:40:00,22.74,67.26
