,Ta,RH
2021-06-30 13:30:00,22.9,55.58
2021-06-30 13:40:00,22.8,54.81
2021-06-30 13:50:00,22.7,55.33
2021-06-30 14:00:00,23.14,53.79
2021-06-30 14:10:00,22.89,55.33
2021-06-30 14:20:00,23.1,54.56
2021-06-30 14:30:00,23.03,55.58
2021-06-30 14:40:00,23.01,55.07
2021-06-30 14:50:00,22.54,55.07
2021-06-30 15:00:00,22.44,56.1
2021-06-30 15:10:00,22.4,55.58
2021-06-30 15:20:00,22.51,55.07
2021-06-30 15:30:00,22.71,53.79
2021-06-30 15:40:00,22.92,52.77
2021-06-30 15:50:00,23.05,52.51
2021-06-30 16:00:00,22.52,54.3
2021-06-30 16:10:00,22.28,55.58
2021-06-30 16:20:00,22.01,57.63
2021-06-30 16:30:00,21.6,59.46
2021-06-30 16:40:00,21.18,60.26
2021-06-30 16:50:00,21.2,59.72
2021-06-30 17:00:00,20.97,60.26
2021-06-30 17:10:00,20.95,60.52
2021-06-30 17:20:00,20.94,60.79
2021-06-30 17:30:00,20.63,60.79
2021-06-30 17:40:00,20.48,61.59
2021-06-30 17:50:00,20.61,60.79
2021-06-30 18:00:00,20.8,59.99
2021-06-30 18:10:00,20.84,60.52
2021-06-30 18:20:00,20.71,60.52
2021-06-30 18:30:00,20.66,60.79
2021-06-30 18:40:00,20.53,61.86
2021-06-30 18:50:00,20.57,61.86
2021-06-30 19:00:00,20.48,62.4
2021-06-30 19:10:00,20.37,62.4
2021-06-30 19:20:00,20.35,62.93
2021-06-30 19:30:00,20.21,62.66
2021-06-30 19:40:00,20.08,63.46
2021-06-30 19:50:00,19.87,64.0
2021-06-30 20:00:00,19.72,64.53
2021-06-30 20:10:00,19.63,64.8
2021-06-30 20:20:00,19.56,65.6
2021-06-30 20:30:00,19.47,65.87
2021-06-30 20:40:00,19.36,66.67
2021-06-30 20:50:00,19.2,67.47
2021-06-30 21:00:00,19.09,67.47
2021-06-30 21:10:00,18.94,67.47
2021-06-30 21:20:00,18.8,67.74
2021-06-30 21:30:00,18.63,68.27
2021-06-30 21:40:00,18.48,69.08
2021-06-30 21:50:00,18.39,69.34
2021-06-30 22:00:00,18.26,69.88
2021-06-30 22:10:00,18.12,70.95
2021-06-30 22:20:00,17.97,72.01
2021-06-30 22:30:00,17.88,72.01
2021-06-30 22:40:00,17.81,72.01
2021-06-30 22:50:00,17.75,71.75
2021-06-30 23:00:00,17.67,73.11
2021-06-30 23:10:00,17.54,73.67
2021-06-30 23:20:00,17.44,74.22
2021-06-30 23:30:00,17.32,74.78
2021-06-30 23:40:00,17.2,75.34
2021-06-30 23:50:00,17.0,76.45
2021-07-01 00:00:00,16.85,77.01
2021-07-01 00:10:00,16.78,77.56
2021-07-01 00:20:00,16.83,77.01
2021-07-01 00:30:00,16.97,75.34
2021-07-01 00:40:00,17.11,73.95
2021-07-01 00:50:00,17.12,73.67
2021-07-01 01:00:00,16.99,74.22
2021-07-01 01:10:00,16.81,75.06
2021-07-01 01:20:00,16.58,75.62
2021-07-01 01:30:00,16.38,75.62
2021-07-01 01:40:00,16.21,75.89
2021-07-01 01:50:00,16.07,76.45
2021-07-01 02:00:00,15.9,76.45
2021-07-01 02:10:00,15.76,77.01
2021-07-01 02:20:00,15.61,77.01
2021-07-01 02:30:00,15.46,76.73
2021-07-01 02:40:00,15.36,76.17
2021-07-01 02:50:00,15.28,75.89
2021-07-01 03:00:00,15.22,75.34
2021-07-01 03:10:00,15.18,74.22
2021-07-01 03:20:00,15.12,73.67
2021-07-01 03:30:00,15.04,73.39
2021-07-01 03:40:00,14.99,72.83
2021-07-01 03:50:00,14.96,72.56
2021-07-01 04:00:00,14.91,72.83
2021-07-01 04:10:00,14.91,72.28
2021-07-01 04:20:00,14.97,71.48
2021-07-01 04:30:00,15.01,70.95
2021-07-01 04:40:00,15.06,70.41
2021-07-01 04:50:00,15.15,69.34
2021-07-01 05:00:00,15.25,68.81
2021-07-01 05:10:00,15.33,66.94
2021-07-01 05:20:00,15.41,65.87
2021-07-01 05:30:00,15.54,65.33
2021-07-01 05:40:00,15.65,64.27
2021-07-01 05:50:00,15.73,64.0
2021-07-01 06:00:00,15.81,64.27
2021-07-01 06:10:00,15.9,64.27
2021-07-01 06:20:00,15.97,64.0
2021-07-01 06:30:00,15.88,65.33
2021-07-01 06:40:00,15.81,65.87
2021-07-01 06:50:00,15.95,66.14
2021-07-01 07:00:00,16.58,62.66
2021-07-01 07:10:00,17.78,57.38
2021-07-01 07:20:00,18.31,56.86
2021-07-01 07:30:00,18.58,55.84
2021-07-01 07:40:00,18.84,54.81
2021-07-01 07:50:00,19.44,53.28
2021-07-01 08:00:00,19.76,52.0
2021-07-01 08:10:00,19.52,53.02
2021-07-01 08:20:00,19.15,54.05
2021-07-01 08:30:00,19.23,53.53
2021-07-01 08:40:00,19.61,52.51
2021-07-01 08:50:00,19.63,52.51
2021-07-01 09:00:00,20.1,50.46
2021-07-01 09:10:00,21.2,47.9
2021-07-01 09:20:00,22.05,46.62
2021-07-01 09:30:00,21.73,46.62
2021-07-01 09:40:00,21.46,48.41
2021-07-01 09:50:00,21.22,49.69
2021-07-01 10:00:00,20.92,50.72
2021-07-01 10:10:00,20.15,53.53
2021-07-01 10:20:00,19.61,59.19
2021-07-01 10:30:00,18.87,60.79
2021-07-01 10:40:00,18.11,66.67
2021-07-01 10:50:00,17.7,64.8
2021-07-01 11:00:00,18.11,61.33
2021-07-01 11:10:00,18.35,60.79
2021-07-01 11:20:00,18.77,59.99
2021-07-01 11:30:00,18.53,61.06
2021-07-01 11:40:00,18.15,61.33
2021-07-01 11:50:00,18.08,61.59
2021-07-01 12:00:00,17.84,62.4
2021-07-01 12:10:00,17.81,62.13
2021-07-01 12:20:00,17.74,62.13
2021-07-01 12:30:00,17.96,61.86
2021-07-01 12:40:00,17.97,62.13
2021-07-01 12:50:00,17.69,62.4
2021-07-01 13:00:00,17.46,63.46
2021-07-01 13:10:00,17.42,65.07
2021-07-01 13:20:00,17.38,65.07
2021-07-01 13:30:00,16.95,71.48
2021-07-01 13:40:00,15.98,78.68
2021-07-01 13:50:00,15.35,86.75
2021-07-01 14:00:00,14.67,91.67
2021-07-01 14:10:00,14.39,91.96
2021-07-01 14:20:00,14.26,92.25
2021-07-01 14:30:00,14.02,96.3
2021-07-01 14:40:00,13.82,96.58
2021-07-01 14:50:00,13.76,98.32
2021-07-01 15:00:00,13.74,97.45
2021-07-01 15:10:00,13.71,98.9
2021-07-01 15:20:00,13.76,98.32
2021-07-01 15:30:00,13.8,98.03
2021-07-01 15:40:00,13.83,98.03
2021-07-01 15:50:00,14.02,98.9
2021-07-01 16:00:00,14.34,96.58
2021-07-01 16:10:00,14.58,95.43
2021-07-01 16:20:00,14.91,93.69
2021-07-01 16:30:00,15.35,93.69
2021-07-01 16:40:00,16.07,90.51
2021-07-01 16:50:00,16.38,90.22
2021-07-01 17:00:00,16.93,86.75
2021-07-01 17:10:00,17.28,87.33
2021-07-01 17:20:00,17.44,83.41
2021-07-01 17:30:00,17.49,83.13
2021-07-01 17:40:00,17.44,84.24
2021-07-01 17:50:00,17.58,82.02
2021-07-01 18:00:00,18.07,79.23
2021-07-01 18:10:00,18.13,79.23
2021-07-01 18:20:00,18.23,79.51
2021-07-01 18:30:00,18.47,78.68
2021-07-01 18:40:00,18.44,77.56
2021-07-01 18:50:00,18.39,77.01
2021-07-01 19:00:00,18.4,76.45
2021-07-01 19:10:00,18.41,75.34
2021-07-01 19:20:00,18.3,75.62
2021-07-01 19:30:00,18.19,76.45
2021-07-01 19:40:00,18.14,75.34
2021-07-01 19:50:00,18.08,75.34
2021-07-01 20:00:00,17.99,75.34
2021-07-01 20:10:00,17.92,75.62
2021-07-01 20:20:00,17.83,76.17
2021-07-01 20:30:00,17.73,76.45
2021-07-01 20:40:00,17.67,76.73
2021-07-01 20:50:00,17.65,77.29
2021-07-01 21:00:00,17.6,78.12
2021-07-01 21:10:00,17.53,78.4
2021-07-01 21:20:00,17.52,78.68
2021-07-01 21:30:00,17.41,79.51
2021-07-01 21:40:00,17.31,80.07
2021-07-01 21:50:00,17.18,80.62
2021-07-01 22:00:00,17.08,81.18
2021-07-01 22:10:00,17.05,81.46
2021-07-01 22:20:00,17.02,82.29
2021-07-01 22:30:00,16.98,82.57
2021-07-01 22:40:00,17.01,82.57
2021-07-01 22:50:00,17.04,83.41
2021-07-01 23:00:00,17.13,83.41
2021-07-01 23:10:00,17.31,83.41
2021-07-01 23:20:00,17.67,82.02
2021-07-01 23:30:00,17.95,81.18
2021-07-01 23:40:00,18.09,80.35
2021-07-01 23:50:00,18.31,79.23
2021-07-02 00:00:00,18.41,78.95
2021-07-02 00:10:00,18.34,79.51
2021-07-02 00:20:00,18.23,80.07
2021-07-02 00:30:00,18.13,80.35
2021-07-02 00:40:00,18.07,80.9
2021-07-02 00:50:00,18.1,80.62
2021-07-02 01:00:00,18.18,80.35
2021-07-02 01:10:00,18.24,80.62
2021-07-02 01:20:00,18.24,80.35
2021-07-02 01:30:00,18.22,80.62
2021-07-02 01:40:00,18.07,81.18
2021-07-02 01:50:00,17.93,81.46
2021-07-02 02:00:00,17.86,82.29
2021-07-02 02:10:00,17.89,81.74
2021-07-02 02:20:00,17.93,81.74
2021-07-02 02:30:00,17.91,82.02
2021-07-02 02:40:00,17.82,82.57
2021-07-02 02:50:00,17.76,82.29
2021-07-02 03:00:00,17.78,81.74
2021-07-02 03:10:00,17.76,81.74
2021-07-02 03:20:00,17.61,82.02
2021-07-02 03:30:00,17.38,82.29
2021-07-02 03:40:00,17.17,82.57
2021-07-02 03:50:00,16.98,82.85
2021-07-02 04:00:00,16.84,82.85
2021-07-02 04:10:00,16.73,82.85
2021-07-02 04:20:00,16.65,82.29
2021-07-02 04:30:00,16.57,82.29
2021-07-02 04:40:00,16.48,82.02
2021-07-02 04:50:00,16.41,81.46
2021-07-02 05:00:00,16.39,81.46
2021-07-02 05:10:00,16.42,80.62
2021-07-02 05:20:00,16.49,80.07
2021-07-02 05:30:00,16.69,78.12
2021-07-02 05:40:00,16.99,77.29
2021-07-02 05:50:00,17.32,75.34
2021-07-02 06:00:00,17.67,72.83
2021-07-02 06:10:00,18.0,72.01
2021-07-02 06:20:00,18.44,69.61
2021-07-02 06:30:00,18.76,68.01
2021-07-02 06:40:00,19.05,66.14
2021-07-02 06:50:00,19.03,65.33
2021-07-02 07:00:00,19.05,65.33
2021-07-02 07:10:00,19.11,65.07
2021-07-02 07:20:00,19.2,64.27
2021-07-02 07:30:00,18.98,64.27
2021-07-02 07:40:00,19.09,64.27
2021-07-02 07:50:00,19.29,64.27
2021-07-02 08:00:00,19.53,63.46
2021-07-02 08:10:00,19.65,63.46
2021-07-02 08:20:00,20.04,62.4
2021-07-02 08:30:00,20.64,59.72
2021-07-02 08:40:00,21.49,57.38
2021-07-02 08:50:00,21.71,56.61
2021-07-02 09:00:00,22.33,55.58
2021-07-02 09:10:00,22.57,54.81
2021-07-02 09:20:00,23.1,53.79
2021-07-02 09:30:00,23.54,53.79
2021-07-02 09:40:00,23.64,53.02
2021-07-02 09:50:00,24.07,52.25
2021-07-02 10:00:00,24.26,52.25
2021-07-02 10:10:00,24.08,53.28
2021-07-02 10:20:00,24.38,52.25
2021-07-02 10:30:00,24.46,52.77
2021-07-02 10:40:00,24.37,52.77
2021-07-02 10:50:00,24.53,52.25
2021-07-02 11:00:00,24.59,53.53
2021-07-02 11:10:00,23.97,55.07
2021-07-02 11:20:00,23.07,57.12
2021-07-02 11:30:00,22.65,58.92
2021-07-02 11:40:00,22.69,58.92
2021-07-02 11:50:00,23.23,58.4
2021-07-02 12:00:00,23.25,59.46
2021-07-02 12:10:00,23.64,59.19
2021-07-02 12:20:00,23.64,60.26
2021-07-02 12:30:00,23.76,60.26
2021-07-02 12:40:00,23.97,59.72
2021-07-02 12:50:00,24.4,58.66
2021-07-02 13:00:00,24.91,56.86
2021-07-02 13:10:00,25.5,54.81
2021-07-02 13:20:00,25.7,54.56
2021-07-02 13:30:00,26.02,54.05
2021-07-02 13:40:00,26.09,53.79
2021-07-02 13:50:00,26.11,54.05
2021-07-02 14:00:00,25.96,54.81
2021-07-02 14:10:00,25.76,55.58
2021-07-02 14:20:00,25.21,57.63
2021-07-02 14:30:00,24.16,59.72
2021-07-02 14:40:00,23.71,61.06
2021-07-02 14:50:00,23.78,60.79
2021-07-02 15:00:00,23.77,60.52
2021-07-02 15:10:00,23.96,59.72
2021-07-02 15:20:00,24.11,59.19
2021-07-02 15:30:00,24.24,60.26
2021-07-02 15:40:00,24.26,58.66
2021-07-02 15:50:00,24.19,59.46
2021-07-02 16:00:00,24.12,60.26
2021-07-02 16:10:00,24.18,59.99
2021-07-02 16:20:00,24.28,60.79
2021-07-02 16:30:00,24.11,62.4
2021-07-02 16:40:00,23.99,61.86
2021-07-02 16:50:00,24.09,61.33
2021-07-02 17:00:00,24.28,60.79
2021-07-02 17:10:00,24.32,60.79
2021-07-02 17:20:00,24.23,61.59
2021-07-02 17:30:00,20.61,94.27
2021-07-02 17:40:00,19.21,97.74
2021-07-02 17:50:00,18.94,98.61
2021-07-02 18:00:00,18.8,100.35
2021-07-02 18:10:00,18.75,100.63
2021-07-02 18:20:00,18.89,99.77
2021-07-02 18:30:00,18.86,99.19
2021-07-02 18:40:00,18.77,98.9
2021-07-02 18:50:00,18.86,100.63
2021-07-02 19:00:00,18.97,100.92
2021-07-02 19:10:00,19.12,100.92
2021-07-02 19:20:00,19.22,98.61
2021-07-02 19:30:00,19.4,100.92
2021-07-02 19:40:00,19.59,100.63
2021-07-02 19:50:00,19.65,100.35
2021-07-02 20:00:00,19.65,100.63
2021-07-02 20:10:00,19.6,100.06
2021-07-02 20:20:00,19.6,100.63
2021-07-02 20:30:00,19.56,100.35
2021-07-02 20:40:00,19.56,100.06
2021-07-02 20:50:00,19.58,100.35
2021-07-02 21:00:00,19.54,99.77
2021-07-02 21:10:00,19.51,100.35
2021-07-02 21:20:00,19.47,99.48
2021-07-02 21:30:00,19.39,100.35
2021-07-02 21:40:00,19.36,100.06
2021-07-02 21:50:00,19.33,100.63
2021-07-02 22:00:00,19.25,100.63
2021-07-02 22:10:00,19.2,100.92
2021-07-02 22:20:00,19.13,100.92
2021-07-02 22:30:00,19.06,100.63
2021-07-02 22:40:00,18.97,100.92
2021-07-02 22:50:00,18.89,101.21
2021-07-02 23:00:00,18.83,101.5
2021-07-02 23:10:00,18.77,101.5
2021-07-02 23:20:00,18.7,101.5
2021-07-02 23:30:00,18.59,101.5
2021-07-02 23:40:00,18.51,101.21
2021-07-02 23:50:00,18.39,101.5
2021-07-03 00:00:00,18.25,101.21
2021-07-03 00:10:00,18.15,101.5
2021-07-03 00:20:00,18.02,101.5
2021-07-03 00:30:00,17.9,101.8
2021-07-03 00:40:00,17.79,101.5
2021-07-03 00:50:00,17.71,101.8
2021-07-03 01:00:00,17.64,101.8
2021-07-03 01:10:00,17.59,101.5
2021-07-03 01:20:00,17.54,101.8
2021-07-03 01:30:00,17.45,101.8
2021-07-03 01:40:00,17.34,101.5
2021-07-03 01:50:00,17.25,101.5
2021-07-03 02:00:00,17.2,101.5
2021-07-03 02:10:00,17.15,101.5
2021-07-03 02:20:00,17.1,101.5
2021-07-03 02:30:00,17.06,100.92
2021-07-03 02:40:00,17.04,101.5
2021-07-03 02:50:00,17.01,101.5
2021-07-03 03:00:00,16.97,101.8
2021-07-03 03:10:00,16.95,101.21
2021-07-03 03:20:00,16.84,101.5
2021-07-03 03:30:00,16.73,101.21
2021-07-03 03:40:00,16.66,101.5
2021-07-03 03:50:00,16.58,100.92
2021-07-03 04:00:00,16.53,101.5
2021-07-03 04:10:00,16.47,101.5
2021-07-03 04:20:00,16.44,101.5
2021-07-03 04:30:00,16.43,101.5
2021-07-03 04:40:00,16.4,101.21
2021-07-03 04:50:00,16.37,101.5
2021-07-03 05:00:00,16.34,100.92
2021-07-03 05:10:00,16.38,101.5
2021-07-03 05:20:00,16.49,101.5
2021-07-03 05:30:00,16.61,100.92
2021-07-03 05:40:00,16.75,100.06
2021-07-03 05:50:00,16.95,98.9
2021-07-03 06:00:00,17.23,97.74
2021-07-03 06:10:00,17.38,96.87
2021-07-03 06:20:00,17.44,96.58
2021-07-03 06:30:00,17.48,96.3
2021-07-03 06:40:00,17.52,94.85
2021-07-03 06:50:00,17.68,93.4
2021-07-03 07:00:00,18.25,90.8
2021-07-03 07:10:00,19.4,84.52
2021-07-03 07:20:00,20.37,80.9
2021-07-03 07:30:00,21.26,71.21
2021-07-03 07:40:00,21.91,65.87
2021-07-03 07:50:00,22.04,65.07
2021-07-03 08:00:00,22.52,61.33
2021-07-03 08:10:00,23.12,58.66
2021-07-03 08:20:00,23.6,57.12
2021-07-03 08:30:00,24.44,52.77
2021-07-03 08:40:00,25.29,51.48
2021-07-03 08:50:00,25.81,49.95
2021-07-03 09:00:00,26.25,50.2
2021-07-03 09:10:00,26.8,45.1
2021-07-03 09:20:00,26.79,44.86
2021-07-03 09:30:00,27.03,46.62
2021-07-03 09:40:00,27.39,43.88
2021-07-03 09:50:00,27.43,44.61
2021-07-03 10:00:00,27.51,45.85
2021-07-03 10:10:00,27.91,44.37
2021-07-03 10:20:00,28.16,44.86
2021-07-03 10:30:00,28.61,42.9
2021-07-03 10:40:00,28.83,42.65
2021-07-03 10:50:00,29.21,41.67
2021-07-03 11:00:00,28.36,44.12
2021-07-03 11:10:00,28.84,40.94
2021-07-03 11:20:00,28.98,39.96
2021-07-03 11:30:00,28.92,47.9
2021-07-03 11:40:00,28.0,50.97
2021-07-03 11:50:00,27.04,53.28
2021-07-03 12:00:00,26.59,54.05
2021-07-03 12:10:00,27.01,50.97
2021-07-03 12:20:00,26.47,53.53
2021-07-03 12:30:00,26.34,50.72
2021-07-03 12:40:00,26.16,51.74
2021-07-03 12:50:00,26.31,50.72
2021-07-03 13:00:00,26.62,49.18
2021-07-03 13:10:00,26.93,48.67
2021-07-03 13:20:00,27.06,46.87
2021-07-03 13:30:00,26.99,47.9
2021-07-03 13:40:00,26.95,47.39
2021-07-03 13:50:00,27.06,47.39
2021-07-03 14:00:00,27.06,47.9
2021-07-03 14:10:00,27.14,47.64
2021-07-03 14:20:00,27.03,47.9
2021-07-03 14:30:00,27.14,47.39
2021-07-03 14:40:00,27.42,47.13
2021-07-03 14:50:00,27.8,47.64
2021-07-03 15:00:00,27.99,46.87
2021-07-03 15:10:00,28.42,46.36
2021-07-03 15:20:00,28.66,45.85
2021-07-03 15:30:00,28.63,46.87
2021-07-03 15:40:00,28.47,47.64
2021-07-03 15:50:00,28.64,46.62
2021-07-03 16:00:00,28.87,45.35
2021-07-03 16:10:00,28.8,45.59
2021-07-03 16:20:00,28.59,46.62
2021-07-03 16:30:00,28.51,47.9
2021-07-03 16:40:00,28.67,45.35
2021-07-03 16:50:00,28.82,44.86
2021-07-03 17:00:00,28.52,45.59
2021-07-03 17:10:00,27.91,48.15
2021-07-03 17:20:00,27.56,49.44
2021-07-03 17:30:00,27.26,50.72
2021-07-03 17:40:00,27.11,51.48
2021-07-03 17:50:00,27.05,51.23
2021-07-03 18:00:00,27.5,50.2
2021-07-03 18:10:00,27.21,50.46
2021-07-03 18:20:00,26.91,50.97
2021-07-03 18:30:00,26.78,50.46
2021-07-03 18:40:00,26.86,36.52
2021-07-03 18:50:00,27.12,34.81
2021-07-03 19:00:00,27.14,35.05
2021-07-03 19:10:00,27.11,34.07
2021-07-03 19:20:00,27.03,35.3
2021-07-03 19:30:00,26.94,35.54
2021-07-03 19:40:00,26.84,35.54
2021-07-03 19:50:00,26.7,40.69
2021-07-03 20:00:00,26.39,43.88
2021-07-03 20:10:00,26.07,46.11
2021-07-03 20:20:00,25.76,46.87
2021-07-03 20:30:00,25.45,48.15
2021-07-03 20:40:00,25.15,49.44
2021-07-03 20:50:00,24.87,50.46
2021-07-03 21:00:00,24.6,51.48
2021-07-03 21:10:00,24.36,52.25
2021-07-03 21:20:00,24.19,52.77
2021-07-03 21:30:00,24.01,53.28
2021-07-03 21:40:00,23.82,54.3
2021-07-03 21:50:00,23.61,55.33
2021-07-03 22:00:00,23.38,55.84
2021-07-03 22:10:00,23.15,57.38
2021-07-03 22:20:00,22.93,58.4
2021-07-03 22:30:00,22.74,59.19
2021-07-03 22:40:00,22.53,60.52
2021-07-03 22:50:00,22.39,61.06
2021-07-03 23:00:00,22.26,62.13
2021-07-03 23:10:00,22.15,62.66
2021-07-03 23:20:00,22.08,63.2
2021-07-03 23:30:00,21.99,64.0
2021-07-03 23:40:00,21.87,65.07
2021-07-03 23:50:00,21.78,66.14
2021-07-04 00:00:00,21.72,66.67
2021-07-04 00:10:00,21.66,67.74
2021-07-04 00:20:00,21.64,68.01
2021-07-04 00:30:00,21.61,67.47
2021-07-04 00:40:00,21.13,73.39
2021-07-04 00:50:00,20.47,78.95
2021-07-04 01:00:00,20.1,81.18
2021-07-04 01:10:00,19.84,83.96
2021-07-04 01:20:00,19.68,85.08
2021-07-04 01:30:00,19.59,85.35
2021-07-04 01:40:00,19.51,85.35
2021-07-04 01:50:00,19.48,85.08
2021-07-04 02:00:00,19.46,85.35
2021-07-04 02:10:00,19.46,85.08
2021-07-04 02:20:00,19.45,85.91
2021-07-04 02:30:00,19.42,85.91
2021-07-04 02:40:00,19.38,86.19
2021-07-04 02:50:00,19.32,87.33
2021-07-04 03:00:00,19.26,87.04
2021-07-04 03:10:00,19.27,86.75
2021-07-04 03:20:00,19.25,87.04
2021-07-04 03:30:00,19.26,87.04
2021-07-04 03:40:00,19.26,87.04
2021-07-04 03:50:00,19.24,87.04
2021-07-04 04:00:00,19.18,87.04
2021-07-04 04:10:00,19.15,86.19
2021-07-04 04:20:00,19.1,85.91
2021-07-04 04:30:00,19.14,86.19
2021-07-04 04:40:00,19.2,86.19
2021-07-04 04:50:00,19.25,85.91
2021-07-04 05:00:00,19.32,85.63
2021-07-04 05:10:00,19.43,84.8
2021-07-04 05:20:00,19.47,84.24
2021-07-04 05:30:00,19.53,83.68
2021-07-04 05:40:00,19.56,83.41
2021-07-04 05:50:00,19.6,81.74
2021-07-04 06:00:00,19.69,80.62
2021-07-04 06:10:00,19.79,78.68
2021-07-04 06:20:00,19.84,77.84
2021-07-04 06:30:00,19.8,76.73
2021-07-04 06:40:00,19.76,76.45
2021-07-04 06:50:00,19.46,78.12
2021-07-04 07:00:00,19.39,77.29
2021-07-04 07:10:00,19.44,80.07
2021-07-04 07:20:00,19.49,77.29
2021-07-04 07:30:00,19.82,76.73
2021-07-04 07:40:00,20.0,77.56
2021-07-04 07:50:00,20.05,77.29
2021-07-04 08:00:00,20.25,76.73
2021-07-04 08:10:00,20.46,75.62
2021-07-04 08:20:00,20.77,77.29
2021-07-04 08:30:00,21.09,75.34
2021-07-04 08:40:00,21.12,73.95
2021-07-04 08:50:00,21.66,72.28
2021-07-04 09:00:00,22.91,67.74
2021-07-04 09:10:00,22.94,66.67
2021-07-04 09:20:00,23.03,66.14
2021-07-04 09:30:00,22.92,65.6
2021-07-04 09:40:00,23.21,65.33
2021-07-04 09:50:00,23.5,64.27
2021-07-04 10:00:00,24.03,60.26
2021-07-04 10:10:00,24.27,59.19
2021-07-04 10:20:00,24.36,61.06
2021-07-04 10:30:00,24.81,58.4
2021-07-04 10:40:00,24.9,57.63
2021-07-04 10:50:00,24.47,58.92
2021-07-04 11:00:00,23.38,74.22
2021-07-04 11:10:00,21.36,86.19
2021-07-04 11:20:00,19.45,96.01
2021-07-04 11:30:00,19.09,97.16
2021-07-04 11:40:00,18.83,94.85
2021-07-04 11:50:00,18.75,97.45
2021-07-04 12:00:00,18.97,96.58
2021-07-04 12:10:00,18.96,97.74
2021-07-04 12:20:00,18.86,97.45
2021-07-04 12:30:00,18.22,97.74
2021-07-04 12:40:00,18.18,99.77
2021-07-04 12:50:00,18.3,100.63
2021-07-04 13:00:00,18.47,98.61
2021-07-04 13:10:00,18.63,99.19
2021-07-04 13:20:00,19.23,98.9
2021-07-04 13:30:00,19.84,93.11
2021-07-04 13:40:00,20.76,87.33
2021-07-04 13:50:00,21.54,81.46
2021-07-04 14:00:00,22.66,75.34
2021-07-04 14:10:00,23.23,68.27
2021-07-04 14:20:00,23.75,67.2
2021-07-04 14:30:00,23.57,66.14
2021-07-04 14:40:00,23.49,65.07
