TIMESTAMP,Ta,RH
2021-06-28 10:00:00,23.8,67.6
2021-06-28 10:10:00,24.09,65.39
2021-06-28 10:20:00,24.54,66.22
2021-06-28 10:30:00,25.0,60.96
2021-06-28 10:40:00,25.44,59.38
2021-06-28 10:50:00,25.81,59.12
2021-06-28 11:00:00,26.38,61.51
2021-06-28 11:10:00,27.28,58.33
2021-06-28 11:20:00,27.98,52.27
2021-06-28 11:30:00,28.4,50.69
2021-06-28 11:40:00,28.65,50.69
2021-06-28 11:50:00,28.75,51.22
2021-06-28 12:00:00,28.73,50.69
2021-06-28 12:10:00,28.67,50.96
2021-06-28 12:20:00,28.75,48.32
2021-06-28 12:30:00,28.88,49.64
2021-06-28 12:40:00,29.07,46.29
2021-06-28 12:50:00,29.31,48.85
2021-06-28 13:00:00,26.44,53.06
2021-06-28 13:10:00,25.26,57.8
2021-06-28 13:20:00,24.28,58.85
2021-06-28 13:30:00,23.8,60.17
2021-06-28 13:40:00,23.82,60.17
2021-06-28 13:50:00,24.12,59.38
2021-06-28 14:00:00,23.82,61.51
2021-06-28 14:10:00,23.24,62.89
2021-06-28 14:20:00,23.4,62.62
2021-06-28 14:30:00,23.28,62.89
2021-06-28 14:40:00,23.22,62.34
2021-06-28 14:50:00,23.11,64.28
2021-06-28 15:00:00,23.12,64.28
2021-06-28 15:10:00,23.43,64.28
2021-06-28 15:20:00,23.35,65.66
2021-06-28 15:30:00,23.38,65.11
2021-06-28 15:40:00,23.39,65.39
2021-06-28 15:50:00,23.42,66.49000000000001
2021-06-28 16:00:00,23.63,65.39
2021-06-28 16:10:00,23.57,65.11
2021-06-28 16:20:00,23.47,65.94
2021-06-28 16:30:00,23.34,66.49000000000001
2021-06-28 16:40:00,23.28,65.94
2021-06-28 16:50:00,23.68,63.45
2021-06-28 17:00:00,23.95,63.45
2021-06-28 17:10:00,23.78,65.11
2021-06-28 17:20:00,23.62,64.56
2021-06-28 17:30:00,23.24,65.94
2021-06-28 17:40:00,22.81,68.16
2021-06-28 17:50:00,22.71,64.83
2021-06-28 18:00:00,22.6,65.11
2021-06-28 18:10:00,22.39,67.6
2021-06-28 18:20:00,22.23,70.1
2021-06-28 18:30:00,22.07,72.31
2021-06-28 18:40:00,21.61,76.82
2021-06-28 18:50:00,21.41,77.98
2021-06-28 19:00:00,21.36,75.95
2021-06-28 19:10:00,21.41,75.95
2021-06-28 19:20:00,21.37,78.56
2021-06-28 19:30:00,20.8,81.47
2021-06-28 19:40:00,20.27,83.51
2021-06-28 19:50:00,19.84,85.54
2021-06-28 20:00:00,19.53,86.41
2021-06-28 20:10:00,19.22,88.16
2021-06-28 20:20:00,18.95,89.03
2021-06-28 20:30:00,18.7,90.2
2021-06-28 20:40:00,18.5,90.81
2021-06-28 20:50:00,18.42,91.42
2021-06-28 21:00:00,18.33,91.42
2021-06-28 21:10:00,18.2,92.02
2021-06-28 21:20:00,18.08,92.33
2021-06-28 21:30:00,17.97,92.94
2021-06-28 21:40:00,17.869999999999997,93.55
2021-06-28 21:50:00,17.75,93.85
2021-06-28 22:00:00,17.57,94.76
2021-06-28 22:10:00,17.439999999999998,95.37
2021-06-28 22:20:00,17.369999999999997,95.68
2021-06-28 22:30:00,17.34,95.68
2021-06-28 22:40:00,17.23,95.98
2021-06-28 22:50:00,17.33,95.68
2021-06-28 23:00:00,17.439999999999998,95.07
2021-06-28 23:10:00,17.57,94.46
2021-06-28 23:20:00,17.64,94.46
2021-06-28 23:30:00,17.689999999999998,93.85
2021-06-28 23:40:00,17.72,93.55
2021-06-28 23:50:00,17.78,93.55
2021-06-29 00:00:00,17.85,92.94
2021-06-29 00:10:00,17.810000000000002,93.24
