TIMESTAMP,Ta,RH
2021-06-28 10:00:00,29.8,73.6
2021-06-28 10:10:00,30.09,71.39
2021-06-28 10:20:00,30.54,72.22
2021-06-28 10:30:00,31.0,66.96000000000001
2021-06-28 10:40:00,31.44,65.38
2021-06-28 10:50:00,31.81,65.12
2021-06-28 11:00:00,32.379999999999995,67.50999999999999
2021-06-28 11:10:00,33.28,64.33
2021-06-28 11:20:00,33.980000000000004,58.27
2021-06-28 11:30:00,34.4,56.69
2021-06-28 11:40:00,34.65,56.69
2021-06-28 11:50:00,34.75,57.22
2021-06-28 12:00:00,34.730000000000004,56.69
2021-06-28 12:10:00,34.67,56.96
2021-06-28 12:20:00,34.75,54.32
2021-06-28 12:30:00,34.879999999999995,55.64
2021-06-28 12:40:00,35.07,52.29
2021-06-28 12:50:00,35.31,54.85
2021-06-28 13:00:00,32.44,59.06
2021-06-28 13:10:00,31.26,63.8
2021-06-28 13:20:00,30.28,64.85
2021-06-28 13:30:00,29.8,66.17
2021-06-28 13:40:00,29.82,66.17
2021-06-28 13:50:00,30.12,65.38
2021-06-28 14:00:00,29.82,67.50999999999999
2021-06-28 14:10:00,29.24,68.89
2021-06-28 14:20:00,29.4,68.62
2021-06-28 14:30:00,29.28,68.89
2021-06-28 14:40:00,29.22,68.34
2021-06-28 14:50:00,29.11,70.28
2021-06-28 15:00:00,29.12,70.28
2021-06-28 15:10:00,29.43,70.28
2021-06-28 15:20:00,29.35,71.66
2021-06-28 15:30:00,29.38,71.11
2021-06-28 15:40:00,29.39,71.39
2021-06-28 15:50:00,29.42,72.49000000000001
2021-06-28 16:00:00,29.63,71.39
2021-06-28 16:10:00,29.57,71.11
2021-06-28 16:20:00,29.47,71.94
2021-06-28 16:30:00,29.34,72.49000000000001
2021-06-28 16:40:00,29.28,71.94
2021-06-28 16:50:00,29.68,69.45
2021-06-28 17:00:00,29.95,69.45
2021-06-28 17:10:00,29.78,71.11
2021-06-28 17:20:00,29.62,70.56
2021-06-28 17:30:00,29.24,71.94
2021-06-28 17:40:00,28.81,74.16
2021-06-28 17:50:00,28.71,70.83
2021-06-28 18:00:00,28.6,71.11
2021-06-28 18:10:00,28.39,73.6
2021-06-28 18:20:00,28.23,76.1
2021-06-28 18:30:00,28.07,78.31
2021-06-28 18:40:00,27.61,82.82
2021-06-28 18:50:00,27.41,83.98
2021-06-28 19:00:00,27.36,81.95
2021-06-28 19:10:00,27.41,81.95
2021-06-28 19:20:00,27.37,84.56
