TIMESTAMP,Ta,RH
2021-06-28 10:00:00,38.8,82.6
2021-06-28 10:10:00,39.09,80.39
2021-06-28 10:20:00,39.54,81.22
2021-06-28 10:30:00,40.0,75.96000000000001
2021-06-28 10:40:00,40.44,74.38
2021-06-28 10:50:00,40.81,74.12
2021-06-28 11:00:00,41.379999999999995,76.50999999999999
2021-06-28 11:10:00,42.28,73.33
2021-06-28 11:20:00,42.980000000000004,67.27000000000001
2021-06-28 11:30:00,43.4,65.69
2021-06-28 11:40:00,43.65,65.69
2021-06-28 11:50:00,43.75,66.22
2021-06-28 12:00:00,43.730000000000004,65.69
2021-06-28 12:10:00,43.67,65.96000000000001
2021-06-28 12:20:00,43.75,63.32
2021-06-28 12:30:00,43.879999999999995,64.64
2021-06-28 12:40:00,44.07,61.29
2021-06-28 12:50:00,44.31,63.85
2021-06-28 13:00:00,41.44,68.06
2021-06-28 13:10:00,40.260000000000005,72.8
2021-06-28 13:20:00,39.28,73.85
2021-06-28 13:30:00,38.8,75.17
2021-06-28 13:40:00,38.82,75.17
2021-06-28 13:50:00,39.120000000000005,74.38
2021-06-28 14:00:00,38.82,76.50999999999999
2021-06-28 14:10:00,38.239999999999995,77.89
2021-06-28 14:20:00,38.4,77.62
2021-06-28 14:30:00,38.28,77.89
2021-06-28 14:40:00,38.22,77.34
2021-06-28 14:50:00,38.11,79.28
2021-06-28 15:00:00,38.120000000000005,79.28
2021-06-28 15:10:00,38.43,79.28
2021-06-28 15:20:00,38.35,80.66
2021-06-28 15:30:00,38.379999999999995,80.11
2021-06-28 15:40:00,38.39,80.39
2021-06-28 15:50:00,38.42,81.49000000000001
2021-06-28 16:00:00,38.629999999999995,80.39
2021-06-28 16:10:00,38.57,80.11
2021-06-28 16:20:00,38.47,80.94
2021-06-28 16:30:00,38.34,81.49000000000001
2021-06-28 16:40:00,38.28,80.94
2021-06-28 16:50:00,38.68,78.45
2021-06-28 17:00:00,38.95,78.45
2021-06-28 17:10:00,38.78,80.11
2021-06-28 17:20:00,38.620000000000005,79.56
2021-06-28 17:30:00,38.239999999999995,80.94
2021-06-28 17:40:00,37.81,83.16
2021-06-28 17:50:00,37.71,79.83
2021-06-28 18:00:00,37.6,80.11
2021-06-28 18:10:00,37.39,82.6
2021-06-28 18:20:00,37.230000000000004,85.1
2021-06-28 18:30:00,37.07,87.31
2021-06-28 18:40:00,36.61,91.82
2021-06-28 18:50:00,36.41,92.98
2021-06-28 19:00:00,36.36,90.95
2021-06-28 19:10:00,36.41,90.95
