Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-14 09:37:00	21,81	77,78
2021-06-14 09:47:00	21,79	55,80
2021-06-14 09:57:00	21,81	55,54
2021-06-14 10:07:00	21,84	55,54
2021-06-14 10:17:00	21,88	55,54
2021-06-14 10:27:00	21,90	55,80
2021-06-14 10:37:00	22,06	55,28
2021-06-14 10:47:00	22,01	55,02
2021-06-14 10:57:00	21,99	55,28
2021-06-14 11:07:00	21,99	55,02
2021-06-14 11:17:00	21,94	54,49
2021-06-14 11:27:00	21,89	54,75
2021-06-14 11:37:00	21,86	54,75
2021-06-14 11:47:00	21,83	55,28
2021-06-14 11:57:00	21,65	43,01
2021-06-14 12:07:00	18,95	36,27
2021-06-14 12:17:00	16,50	32,77
2021-06-14 12:27:00	14,51	33,77
2021-06-14 12:37:00	13,33	37,26
2021-06-14 12:47:00	12,57	41,01
2021-06-14 12:57:00	12,10	45,02
2021-06-14 13:07:00	11,81	47,91
2021-06-14 13:17:00	11,08	42,76
2021-06-14 13:27:00	10,04	40,51
2021-06-14 13:37:00	9,42	43,01
2021-06-14 13:47:00	9,16	46,07
2021-06-14 13:57:00	9,08	49,23
2021-06-14 14:07:00	9,13	52,12
2021-06-14 14:17:00	9,17	51,86
2021-06-14 14:27:00	8,75	47,38
2021-06-14 14:37:00	8,01	46,07
2021-06-14 14:47:00	7,68	48,70
2021-06-14 14:57:00	7,62	51,33
2021-06-14 15:07:00	7,71	53,96
2021-06-14 15:17:00	7,89	56,59
2021-06-14 15:27:00	8,19	88,57
2021-06-14 15:37:00	11,83	93,13
2021-06-14 15:47:00	13,74	87,06
2021-06-14 15:57:00	15,18	81,55
2021-06-14 16:07:00	16,15	77,49
2021-06-14 16:17:00	16,92	74,88
2021-06-14 16:27:00	17,53	72,85
2021-06-14 16:37:00	18,03	71,45
2021-06-14 16:47:00	18,44	69,79
2021-06-14 16:57:00	18,78	68,96
2021-06-14 17:07:00	19,09	68,13
2021-06-14 17:17:00	19,34	67,30
2021-06-14 17:27:00	19,56	66,74
2021-06-14 17:37:00	19,75	66,19
2021-06-14 17:47:00	19,92	65,64
2021-06-14 17:57:00	20,06	65,36
2021-06-14 18:07:00	20,20	65,08
2021-06-14 18:17:00	20,31	64,53
2021-06-14 18:27:00	20,43	63,98
2021-06-14 18:37:00	20,51	63,43
2021-06-14 18:47:00	20,57	62,60
2021-06-14 18:57:00	20,64	61,77
2021-06-14 19:07:00	20,69	61,49
2021-06-14 19:17:00	20,73	60,66
2021-06-14 19:27:00	20,78	60,11
2021-06-14 19:37:00	20,81	59,55
2021-06-14 19:47:00	20,84	59,00
2021-06-14 19:57:00	20,86	58,45
2021-06-14 20:07:00	20,88	57,91
2021-06-14 20:17:00	20,89	57,12
2021-06-14 20:27:00	20,90	56,86
2021-06-14 20:37:00	20,91	56,59
2021-06-14 20:47:00	20,92	56,07
2021-06-14 20:57:00	20,92	55,80
2021-06-14 21:07:00	20,92	55,54
2021-06-14 21:17:00	20,91	54,49
2021-06-14 21:27:00	20,90	53,70
2021-06-14 21:37:00	20,89	53,17
2021-06-14 21:47:00	20,88	52,38
2021-06-14 21:57:00	20,88	52,38
2021-06-14 22:07:00	20,88	52,12
2021-06-14 22:17:00	20,87	52,12
2021-06-14 22:27:00	20,86	51,86
2021-06-14 22:37:00	20,85	51,59
2021-06-14 22:47:00	20,85	51,59
2021-06-14 22:57:00	20,84	51,33
2021-06-14 23:07:00	20,83	51,33
