Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-14 09:49:00	21,92	57,38
2021-06-14 09:59:00	21,91	53,53
2021-06-14 10:09:00	21,99	55,07
2021-06-14 10:19:00	22,05	54,81
2021-06-14 10:29:00	22,11	56,35
2021-06-14 10:39:00	22,10	54,30
2021-06-14 10:49:00	22,04	54,30
2021-06-14 10:59:00	22,01	54,30
2021-06-14 11:09:00	21,99	54,05
2021-06-14 11:19:00	21,95	54,05
2021-06-14 11:29:00	21,92	54,30
2021-06-14 11:39:00	21,90	54,05
2021-06-14 11:49:00	21,88	54,30
2021-06-14 11:59:00	21,20	40,20
2021-06-14 12:09:00	18,96	32,39
2021-06-14 12:19:00	17,30	26,77
2021-06-14 12:29:00	15,92	30,52
2021-06-14 12:39:00	15,04	34,81
2021-06-14 12:49:00	14,38	39,47
2021-06-14 12:59:00	13,86	43,39
2021-06-14 13:09:00	13,37	43,14
2021-06-14 13:19:00	12,48	36,03
2021-06-14 13:29:00	11,57	35,05
2021-06-14 13:39:00	11,05	40,20
2021-06-14 13:49:00	10,71	43,63
2021-06-14 13:59:00	10,46	47,39
2021-06-14 14:09:00	10,29	50,20
2021-06-14 14:19:00	10,04	47,90
2021-06-14 14:29:00	9,51	42,41
2021-06-14 14:39:00	8,99	42,65
2021-06-14 14:49:00	8,74	46,62
2021-06-14 14:59:00	8,61	49,18
2021-06-14 15:09:00	8,55	51,74
2021-06-14 15:19:00	8,56	55,58
2021-06-14 15:29:00	9,78	94,56
2021-06-14 15:39:00	11,79	94,27
2021-06-14 15:49:00	13,25	91,96
2021-06-14 15:59:00	14,29	86,47
2021-06-14 16:09:00	15,15	82,57
2021-06-14 16:19:00	15,88	80,07
2021-06-14 16:29:00	16,49	77,56
2021-06-14 16:39:00	17,01	75,62
2021-06-14 16:49:00	17,46	74,22
2021-06-14 16:59:00	17,85	72,56
2021-06-14 17:09:00	18,19	71,48
2021-06-14 17:19:00	18,48	70,41
2021-06-14 17:29:00	18,75	69,61
2021-06-14 17:39:00	18,98	68,81
2021-06-14 17:49:00	19,19	68,27
2021-06-14 17:59:00	19,37	67,47
2021-06-14 18:09:00	19,55	66,94
2021-06-14 18:19:00	19,70	66,14
2021-06-14 18:29:00	19,84	65,33
2021-06-14 18:39:00	19,95	64,27
2021-06-14 18:49:00	20,05	63,46
2021-06-14 18:59:00	20,15	62,93
2021-06-14 19:09:00	20,22	61,86
2021-06-14 19:19:00	20,30	61,33
2021-06-14 19:29:00	20,37	60,79
2021-06-14 19:39:00	20,43	59,99
2021-06-14 19:49:00	20,48	59,46
2021-06-14 19:59:00	20,52	58,66
2021-06-14 20:09:00	20,55	57,89
2021-06-14 20:19:00	20,59	57,38
2021-06-14 20:29:00	20,61	56,86
2021-06-14 20:39:00	20,64	56,61
2021-06-14 20:49:00	20,66	56,35
2021-06-14 20:59:00	20,68	55,84
2021-06-14 21:09:00	20,69	55,07
2021-06-14 21:19:00	20,70	53,79
2021-06-14 21:29:00	20,69	53,02
2021-06-14 21:39:00	20,70	52,51
2021-06-14 21:49:00	20,70	52,00
2021-06-14 21:59:00	20,71	52,00
2021-06-14 22:09:00	20,71	52,00
2021-06-14 22:19:00	20,71	52,00
2021-06-14 22:29:00	20,71	51,74
2021-06-14 22:39:00	20,71	51,48
2021-06-14 22:49:00	20,71	51,23
2021-06-14 22:59:00	20,70	51,23
2021-06-14 23:09:00	20,70	50,72
2021-06-14 23:19:00	20,69	50,46
2021-06-14 23:29:00	20,68	50,46
2021-06-14 23:39:00	20,67	50,46
2021-06-14 23:49:00	20,67	50,20
2021-06-14 23:59:00	20,66	49,95
2021-06-15 00:09:00	20,65	49,95
2021-06-15 00:19:00	20,64	49,69
2021-06-15 00:29:00	20,63	49,69
2021-06-15 00:39:00	20,63	49,44
2021-06-15 00:49:00	20,62	49,44
2021-06-15 00:59:00	20,61	49,18
2021-06-15 01:09:00	20,60	49,18
2021-06-15 01:19:00	20,59	49,44
2021-06-15 01:29:00	20,58	48,92
2021-06-15 01:39:00	20,58	49,18
2021-06-15 01:49:00	20,57	48,67
2021-06-15 01:59:00	20,56	48,92
2021-06-15 02:09:00	20,55	48,67
2021-06-15 02:19:00	20,54	48,67
2021-06-15 02:29:00	20,54	48,67
2021-06-15 02:39:00	20,53	48,67
2021-06-15 02:49:00	20,52	48,92
2021-06-15 02:59:00	20,51	48,67
2021-06-15 03:09:00	20,50	48,67
2021-06-15 03:19:00	20,49	48,41
2021-06-15 03:29:00	20,49	48,41
2021-06-15 03:39:00	20,49	48,41
2021-06-15 03:49:00	20,48	48,41
2021-06-15 03:59:00	20,47	48,41
2021-06-15 04:09:00	20,47	48,41
2021-06-15 04:19:00	20,47	48,41
2021-06-15 04:29:00	20,45	48,41
2021-06-15 04:39:00	20,45	48,41
2021-06-15 04:49:00	20,45	48,41
2021-06-15 04:59:00	20,45	48,67
2021-06-15 05:09:00	20,44	48,92
2021-06-15 05:19:00	20,44	48,67
2021-06-15 05:29:00	20,43	48,92
2021-06-15 05:39:00	20,43	48,92
2021-06-15 05:49:00	20,42	48,67
2021-06-15 05:59:00	20,42	48,41
2021-06-15 06:09:00	20,41	48,41
2021-06-15 06:19:00	20,41	48,67
2021-06-15 06:29:00	20,40	48,41
2021-06-15 06:39:00	20,40	48,41
2021-06-15 06:49:00	20,39	48,15
2021-06-15 06:59:00	20,39	47,90
2021-06-15 07:09:00	20,38	47,90
2021-06-15 07:19:00	20,38	47,64
2021-06-15 07:29:00	20,37	47,39
2021-06-15 07:39:00	20,37	47,39
2021-06-15 07:49:00	20,36	46,87
2021-06-15 07:59:00	20,35	46,62
2021-06-15 08:09:00	20,35	46,62
2021-06-15 08:19:00	20,34	46,36
2021-06-15 08:29:00	20,34	46,36
2021-06-15 08:39:00	20,34	46,11
2021-06-15 08:49:00	20,33	46,11
2021-06-15 08:59:00	20,32	45,85
2021-06-15 09:09:00	20,32	45,85
2021-06-15 09:19:00	20,31	45,59
2021-06-15 09:29:00	20,30	45,10
2021-06-15 09:39:00	20,29	44,61
2021-06-15 09:49:00	20,29	44,61
2021-06-15 09:59:00	20,29	45,10
2021-06-15 10:09:00	20,29	45,10
2021-06-15 10:19:00	20,29	45,35
2021-06-15 10:29:00	20,29	45,59
2021-06-15 10:39:00	20,30	45,85
2021-06-15 10:49:00	20,29	46,11
2021-06-15 10:59:00	20,30	46,11
2021-06-15 11:09:00	20,30	46,36
2021-06-15 11:19:00	20,30	46,36
2021-06-15 11:29:00	20,31	46,36
2021-06-15 11:39:00	20,31	46,11
2021-06-15 11:49:00	20,31	45,85
2021-06-15 11:59:00	20,32	46,11
2021-06-15 12:09:00	20,32	45,85
2021-06-15 12:19:00	20,34	45,85
2021-06-15 12:29:00	20,34	45,85
2021-06-15 12:39:00	20,34	46,11
2021-06-15 12:49:00	20,35	45,85
2021-06-15 12:59:00	20,34	45,59
2021-06-15 13:09:00	20,35	45,35
2021-06-15 13:19:00	20,36	45,35
2021-06-15 13:29:00	20,36	45,10
2021-06-15 13:39:00	20,36	45,10
2021-06-15 13:49:00	20,37	45,10
2021-06-15 13:59:00	20,38	45,10
2021-06-15 14:09:00	20,39	45,10
2021-06-15 14:19:00	20,39	45,10
2021-06-15 14:29:00	20,40	44,61
2021-06-15 14:39:00	20,41	44,12
2021-06-15 14:49:00	20,42	43,88
2021-06-15 14:59:00	20,43	43,88
2021-06-15 15:09:00	20,44	43,39
2021-06-15 15:19:00	20,46	43,39
2021-06-15 15:29:00	20,48	43,39
2021-06-15 15:39:00	20,50	43,63
2021-06-15 15:49:00	20,51	43,63
2021-06-15 15:59:00	20,52	43,63
2021-06-15 16:09:00	20,54	43,63
2021-06-15 16:19:00	20,57	43,63
2021-06-15 16:29:00	20,59	43,63
2021-06-15 16:39:00	20,61	43,63
2021-06-15 16:49:00	20,63	43,88
2021-06-15 16:59:00	20,64	43,88
2021-06-15 17:09:00	20,66	44,12
2021-06-15 17:19:00	20,71	44,12
2021-06-15 17:29:00	20,72	43,88
2021-06-15 17:39:00	20,74	43,88
2021-06-15 17:49:00	20,75	43,88
2021-06-15 17:59:00	20,78	44,37
2021-06-15 18:09:00	20,80	44,37
2021-06-15 18:19:00	20,83	44,37
2021-06-15 18:29:00	20,84	44,61
2021-06-15 18:39:00	20,85	44,61
2021-06-15 18:49:00	20,85	44,86
2021-06-15 18:59:00	20,85	45,10
2021-06-15 19:09:00	20,86	44,86
2021-06-15 19:19:00	20,86	44,61
2021-06-15 19:29:00	20,86	44,61
2021-06-15 19:39:00	20,87	44,61
2021-06-15 19:49:00	20,87	44,86
2021-06-15 19:59:00	20,87	45,10
2021-06-15 20:09:00	20,87	45,10
2021-06-15 20:19:00	20,87	44,86
2021-06-15 20:29:00	20,86	44,86
2021-06-15 20:39:00	20,85	44,86
2021-06-15 20:49:00	20,84	44,61
2021-06-15 20:59:00	20,84	44,61
2021-06-15 21:09:00	20,83	44,37
2021-06-15 21:19:00	20,82	44,37
2021-06-15 21:29:00	20,82	44,37
2021-06-15 21:39:00	20,81	44,37
2021-06-15 21:49:00	20,80	44,37
2021-06-15 21:59:00	20,79	44,37
2021-06-15 22:09:00	20,79	44,61
2021-06-15 22:19:00	20,78	44,37
2021-06-15 22:29:00	20,77	44,61
2021-06-15 22:39:00	20,77	44,61
2021-06-15 22:49:00	20,76	44,61
2021-06-15 22:59:00	20,75	44,61
2021-06-15 23:09:00	20,74	44,61
2021-06-15 23:19:00	20,73	44,37
2021-06-15 23:29:00	20,72	44,37
2021-06-15 23:39:00	20,71	44,61
2021-06-15 23:49:00	20,70	44,37
2021-06-15 23:59:00	20,69	44,37
2021-06-16 00:09:00	20,68	44,37
2021-06-16 00:19:00	20,67	44,37
2021-06-16 00:29:00	20,66	44,61
2021-06-16 00:39:00	20,65	44,37
2021-06-16 00:49:00	20,64	44,61
2021-06-16 00:59:00	20,63	44,61
2021-06-16 01:09:00	20,62	44,61
2021-06-16 01:19:00	20,61	44,61
2021-06-16 01:29:00	20,61	44,61
