Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-14 09:18:00	22,32	55,10
2021-06-14 09:28:00	22,22	54,59
2021-06-14 09:38:00	22,01	55,36
2021-06-14 09:48:00	21,93	56,12
2021-06-14 09:58:00	21,88	55,87
2021-06-14 10:08:00	21,86	55,87
2021-06-14 10:18:00	21,86	56,12
2021-06-14 10:28:00	21,87	56,37
2021-06-14 10:38:00	22,03	55,36
2021-06-14 10:48:00	22,02	55,10
2021-06-14 10:58:00	22,02	55,36
2021-06-14 11:08:00	22,02	54,85
2021-06-14 11:18:00	21,98	54,59
2021-06-14 11:28:00	21,94	54,59
2021-06-14 11:38:00	21,92	54,85
2021-06-14 11:48:00	21,89	55,10
2021-06-14 11:58:00	21,64	40,81
2021-06-14 12:08:00	19,83	33,75
2021-06-14 12:18:00	17,94	30,22
2021-06-14 12:28:00	16,31	32,08
2021-06-14 12:38:00	15,11	35,45
2021-06-14 12:48:00	14,18	38,86
2021-06-14 12:58:00	13,47	42,76
2021-06-14 13:08:00	12,92	44,46
2021-06-14 13:18:00	12,01	40,08
2021-06-14 13:28:00	11,05	38,62
2021-06-14 13:38:00	10,44	41,78
2021-06-14 13:48:00	10,05	44,95
2021-06-14 13:58:00	9,80	48,23
2021-06-14 14:08:00	9,68	51,29
2021-06-14 14:18:00	9,55	50,52
2021-06-14 14:28:00	9,04	45,69
2021-06-14 14:38:00	8,43	45,69
2021-06-14 14:48:00	8,16	48,49
2021-06-14 14:58:00	8,04	51,03
2021-06-14 15:08:00	8,03	53,83
2021-06-14 15:18:00	8,10	56,37
2021-06-14 15:28:00	8,65	92,31
2021-06-14 15:38:00	11,50	93,75
2021-06-14 15:48:00	13,07	91,17
2021-06-14 15:58:00	14,39	84,90
2021-06-14 16:08:00	15,36	81,04
2021-06-14 16:18:00	16,16	78,00
2021-06-14 16:28:00	16,84	75,52
2021-06-14 16:38:00	17,42	73,59
2021-06-14 16:48:00	17,89	71,93
2021-06-14 16:58:00	18,29	70,61
2021-06-14 17:08:00	18,64	69,81
2021-06-14 17:18:00	18,93	68,49
2021-06-14 17:28:00	19,19	67,96
2021-06-14 17:38:00	19,42	67,42
2021-06-14 17:48:00	19,62	66,63
2021-06-14 17:58:00	19,79	66,10
2021-06-14 18:08:00	19,94	65,57
2021-06-14 18:18:00	20,08	65,04
2021-06-14 18:28:00	20,21	64,51
2021-06-14 18:38:00	20,31	63,71
2021-06-14 18:48:00	20,40	62,65
2021-06-14 18:58:00	20,48	62,12
2021-06-14 19:08:00	20,54	61,32
2021-06-14 19:18:00	20,60	60,79
2021-06-14 19:28:00	20,66	60,26
2021-06-14 19:38:00	20,70	60,00
2021-06-14 19:48:00	20,74	59,20
2021-06-14 19:58:00	20,77	58,67
2021-06-14 20:08:00	20,80	57,90
2021-06-14 20:18:00	20,82	57,39
2021-06-14 20:28:00	20,84	56,88
2021-06-14 20:38:00	20,85	56,63
2021-06-14 20:48:00	20,87	56,12
2021-06-14 20:58:00	20,88	55,87
2021-06-14 21:08:00	20,89	55,10
2021-06-14 21:18:00	20,88	54,08
2021-06-14 21:28:00	20,88	53,32
2021-06-14 21:38:00	20,88	52,56
2021-06-14 21:48:00	20,87	52,30
2021-06-14 21:58:00	20,87	52,05
2021-06-14 22:08:00	20,87	52,30
2021-06-14 22:18:00	20,87	52,05
2021-06-14 22:28:00	20,87	51,80
2021-06-14 22:38:00	20,86	51,80
2021-06-14 22:48:00	20,86	51,29
2021-06-14 22:58:00	20,85	51,29
2021-06-14 23:08:00	20,84	51,03
2021-06-14 23:18:00	20,83	51,03
2021-06-14 23:28:00	20,82	50,78
2021-06-14 23:38:00	20,81	50,78
2021-06-14 23:48:00	20,81	50,52
2021-06-14 23:58:00	20,80	50,27
2021-06-15 00:08:00	20,79	50,01
2021-06-15 00:18:00	20,77	50,01
2021-06-15 00:28:00	20,77	49,76
2021-06-15 00:38:00	20,76	49,76
2021-06-15 00:48:00	20,75	49,76
2021-06-15 00:58:00	20,74	49,76
2021-06-15 01:08:00	20,73	49,51
2021-06-15 01:18:00	20,72	49,25
2021-06-15 01:28:00	20,71	49,25
2021-06-15 01:38:00	20,70	49,25
