Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-14 09:51:00	22,01	56,22
2021-06-14 10:01:00	21,92	53,95
2021-06-14 10:11:00	21,95	54,45
2021-06-14 10:21:00	21,95	53,95
2021-06-14 10:31:00	22,01	55,71
2021-06-14 10:41:00	21,98	53,69
2021-06-14 10:51:00	21,96	53,95
2021-06-14 11:01:00	21,94	53,95
2021-06-14 11:11:00	21,93	53,44
2021-06-14 11:21:00	21,89	53,44
2021-06-14 11:31:00	21,86	53,69
2021-06-14 11:41:00	21,83	53,69
2021-06-14 11:51:00	21,80	53,95
2021-06-14 12:01:00	20,35	39,35
2021-06-14 12:11:00	17,42	33,82
2021-06-14 12:21:00	14,87	31,48
2021-06-14 12:31:00	13,14	35,02
2021-06-14 12:41:00	12,19	39,35
2021-06-14 12:51:00	11,65	43,67
2021-06-14 13:01:00	11,37	47,39
2021-06-14 13:11:00	11,09	47,14
2021-06-14 13:21:00	10,28	41,51
2021-06-14 13:31:00	9,44	40,79
2021-06-14 13:41:00	9,08	43,91
2021-06-14 13:51:00	8,95	47,14
2021-06-14 14:01:00	8,97	50,42
2021-06-14 14:11:00	9,09	53,44
2021-06-14 14:21:00	9,03	50,17
2021-06-14 14:31:00	8,53	44,63
2021-06-14 14:41:00	7,97	45,38
2021-06-14 14:51:00	7,80	48,65
2021-06-14 15:01:00	7,82	51,68
2021-06-14 15:11:00	7,96	54,45
2021-06-14 15:21:00	8,17	56,72
2021-06-14 15:31:00	11,38	93,01
2021-06-14 15:41:00	13,99	83,32
2021-06-14 15:51:00	15,84	77,53
2021-06-14 16:01:00	16,92	72,29
2021-06-14 16:11:00	17,68	69,34
2021-06-14 16:21:00	18,24	67,76
2021-06-14 16:31:00	18,67	66,44
2021-06-14 16:41:00	19,00	65,38
2021-06-14 16:51:00	19,27	64,85
2021-06-14 17:01:00	19,50	64,32
2021-06-14 17:11:00	19,69	63,80
2021-06-14 17:21:00	19,85	63,53
2021-06-14 17:31:00	19,99	63,27
2021-06-14 17:41:00	20,11	63,00
2021-06-14 17:51:00	20,22	62,74
2021-06-14 18:01:00	20,30	62,74
2021-06-14 18:11:00	20,39	62,48
2021-06-14 18:21:00	20,46	62,21
2021-06-14 18:31:00	20,53	61,68
2021-06-14 18:41:00	20,57	60,89
2021-06-14 18:51:00	20,62	60,37
2021-06-14 19:01:00	20,65	60,10
2021-06-14 19:11:00	20,68	59,57
2021-06-14 19:21:00	20,70	59,05
2021-06-14 19:31:00	20,72	58,52
2021-06-14 19:41:00	20,74	58,25
2021-06-14 19:51:00	20,76	57,73
2021-06-14 20:01:00	20,77	56,97
2021-06-14 20:11:00	20,77	56,47
2021-06-14 20:21:00	20,78	55,96
2021-06-14 20:31:00	20,79	55,71
2021-06-14 20:41:00	20,79	55,21
2021-06-14 20:51:00	20,79	55,21
2021-06-14 21:01:00	20,79	54,70
2021-06-14 21:11:00	20,78	53,95
2021-06-14 21:21:00	20,77	53,19
2021-06-14 21:31:00	20,75	52,18
2021-06-14 21:41:00	20,74	51,68
2021-06-14 21:51:00	20,74	51,43
2021-06-14 22:01:00	20,73	51,43
2021-06-14 22:11:00	20,73	51,68
2021-06-14 22:21:00	20,73	51,43
2021-06-14 22:31:00	20,72	51,17
2021-06-14 22:41:00	20,71	51,17
2021-06-14 22:51:00	20,70	50,67
2021-06-14 23:01:00	20,69	50,42
2021-06-14 23:11:00	20,68	50,42
2021-06-14 23:21:00	20,67	50,17
2021-06-14 23:31:00	20,66	50,17
2021-06-14 23:41:00	20,65	49,91
2021-06-14 23:51:00	20,64	49,91
2021-06-15 00:01:00	20,63	49,66
2021-06-15 00:11:00	20,62	49,66
2021-06-15 00:21:00	20,61	49,41
2021-06-15 00:31:00	20,60	49,41
2021-06-15 00:41:00	20,59	49,16
2021-06-15 00:51:00	20,58	49,16
2021-06-15 01:01:00	20,57	48,91
2021-06-15 01:11:00	20,56	48,91
2021-06-15 01:21:00	20,55	48,91
2021-06-15 01:31:00	20,54	48,65
2021-06-15 01:41:00	20,53	48,65
2021-06-15 01:51:00	20,52	48,65
2021-06-15 02:01:00	20,51	48,40
2021-06-15 02:11:00	20,51	48,40
2021-06-15 02:21:00	20,50	48,40
2021-06-15 02:31:00	20,49	48,15
2021-06-15 02:41:00	20,49	48,40
2021-06-15 02:51:00	20,48	48,40
2021-06-15 03:01:00	20,47	48,15
2021-06-15 03:11:00	20,46	48,40
2021-06-15 03:21:00	20,45	47,90
2021-06-15 03:31:00	20,45	47,90
2021-06-15 03:41:00	20,44	48,15
2021-06-15 03:51:00	20,44	48,15
2021-06-15 04:01:00	20,43	48,15
2021-06-15 04:11:00	20,43	48,15
2021-06-15 04:21:00	20,42	47,90
2021-06-15 04:31:00	20,42	48,15
2021-06-15 04:41:00	20,42	48,15
2021-06-15 04:51:00	20,41	48,15
2021-06-15 05:01:00	20,41	48,40
2021-06-15 05:11:00	20,41	48,40
2021-06-15 05:21:00	20,41	48,40
2021-06-15 05:31:00	20,40	48,40
2021-06-15 05:41:00	20,39	48,40
2021-06-15 05:51:00	20,38	48,40
2021-06-15 06:01:00	20,38	48,15
2021-06-15 06:11:00	20,38	48,15
2021-06-15 06:21:00	20,37	48,15
2021-06-15 06:31:00	20,37	48,15
2021-06-15 06:41:00	20,37	48,15
2021-06-15 06:51:00	20,36	47,90
2021-06-15 07:01:00	20,36	47,64
2021-06-15 07:11:00	20,35	47,64
2021-06-15 07:21:00	20,34	47,14
2021-06-15 07:31:00	20,34	47,14
2021-06-15 07:41:00	20,33	47,14
2021-06-15 07:51:00	20,32	46,38
2021-06-15 08:01:00	20,31	46,38
2021-06-15 08:11:00	20,30	46,13
2021-06-15 08:21:00	20,30	46,13
2021-06-15 08:31:00	20,30	46,13
2021-06-15 08:41:00	20,30	46,13
2021-06-15 08:51:00	20,29	45,88
2021-06-15 09:01:00	20,28	45,63
2021-06-15 09:11:00	20,28	45,63
2021-06-15 09:21:00	20,27	45,12
2021-06-15 09:31:00	20,26	44,63
2021-06-15 09:41:00	20,24	44,63
2021-06-15 09:51:00	20,25	44,39
2021-06-15 10:01:00	20,25	44,63
2021-06-15 10:11:00	20,25	44,87
2021-06-15 10:21:00	20,26	44,87
2021-06-15 10:31:00	20,27	45,38
2021-06-15 10:41:00	20,27	45,63
2021-06-15 10:51:00	20,28	45,63
2021-06-15 11:01:00	20,28	45,63
2021-06-15 11:11:00	20,29	45,88
2021-06-15 11:21:00	20,29	45,88
2021-06-15 11:31:00	20,30	45,88
2021-06-15 11:41:00	20,30	45,88
2021-06-15 11:51:00	20,31	45,63
2021-06-15 12:01:00	20,32	45,63
2021-06-15 12:11:00	20,32	45,63
2021-06-15 12:21:00	20,33	45,38
2021-06-15 12:31:00	20,34	45,38
2021-06-15 12:41:00	20,34	45,38
2021-06-15 12:51:00	20,35	45,38
2021-06-15 13:01:00	20,35	45,12
2021-06-15 13:11:00	20,36	45,12
2021-06-15 13:21:00	20,36	44,87
2021-06-15 13:31:00	20,37	44,63
2021-06-15 13:41:00	20,37	44,63
2021-06-15 13:51:00	20,38	44,63
2021-06-15 14:01:00	20,39	44,63
2021-06-15 14:11:00	20,40	44,63
2021-06-15 14:21:00	20,41	44,63
2021-06-15 14:31:00	20,42	44,15
2021-06-15 14:41:00	20,42	43,67
2021-06-15 14:51:00	20,43	43,67
2021-06-15 15:01:00	20,45	43,43
2021-06-15 15:11:00	20,47	43,19
2021-06-15 15:21:00	20,49	43,19
2021-06-15 15:31:00	20,51	43,19
2021-06-15 15:41:00	20,53	43,19
2021-06-15 15:51:00	20,55	43,19
2021-06-15 16:01:00	20,56	43,19
2021-06-15 16:11:00	20,59	43,43
2021-06-15 16:21:00	20,62	43,19
2021-06-15 16:31:00	20,64	43,19
2021-06-15 16:41:00	20,67	43,43
2021-06-15 16:51:00	20,69	43,67
2021-06-15 17:01:00	20,71	43,67
2021-06-15 17:11:00	20,73	43,67
2021-06-15 17:21:00	20,87	44,39
2021-06-15 17:31:00	20,81	44,63
2021-06-15 17:41:00	20,78	44,63
2021-06-15 17:51:00	20,77	44,63
2021-06-15 18:01:00	20,77	44,63
2021-06-15 18:11:00	20,79	44,87
2021-06-15 18:21:00	20,80	44,87
2021-06-15 18:31:00	20,82	44,87
2021-06-15 18:41:00	20,83	44,87
2021-06-15 18:51:00	20,83	44,87
2021-06-15 19:01:00	20,84	45,12
2021-06-15 19:11:00	20,85	44,87
2021-06-15 19:21:00	20,85	44,87
2021-06-15 19:31:00	20,86	44,87
2021-06-15 19:41:00	20,85	44,87
2021-06-15 19:51:00	20,85	44,87
2021-06-15 20:01:00	20,84	45,12
2021-06-15 20:11:00	20,84	45,12
2021-06-15 20:21:00	20,84	45,12
2021-06-15 20:31:00	20,83	45,12
2021-06-15 20:41:00	20,82	45,12
2021-06-15 20:51:00	20,81	44,87
2021-06-15 21:01:00	20,81	45,12
2021-06-15 21:11:00	20,80	45,12
2021-06-15 21:21:00	20,79	44,87
2021-06-15 21:31:00	20,78	44,87
2021-06-15 21:41:00	20,77	44,87
2021-06-15 21:51:00	20,76	44,87
2021-06-15 22:01:00	20,76	44,87
2021-06-15 22:11:00	20,75	44,87
2021-06-15 22:21:00	20,74	44,87
2021-06-15 22:31:00	20,74	44,87
2021-06-15 22:41:00	20,73	44,87
2021-06-15 22:51:00	20,72	44,87
2021-06-15 23:01:00	20,72	44,87
2021-06-15 23:11:00	20,70	44,87
2021-06-15 23:21:00	20,69	44,87
2021-06-15 23:31:00	20,68	44,87
2021-06-15 23:41:00	20,68	44,87
2021-06-15 23:51:00	20,67	44,87
2021-06-16 00:01:00	20,65	44,87
2021-06-16 00:11:00	20,64	44,63
2021-06-16 00:21:00	20,63	44,63
2021-06-16 00:31:00	20,62	44,63
2021-06-16 00:41:00	20,61	44,63
2021-06-16 00:51:00	20,60	44,63
2021-06-16 01:01:00	20,59	44,87
2021-06-16 01:11:00	20,58	44,87
2021-06-16 01:21:00	20,57	44,87
2021-06-16 01:31:00	20,57	44,87
2021-06-16 01:41:00	20,56	44,87
2021-06-16 01:51:00	20,55	44,87
2021-06-16 02:01:00	20,54	44,87
2021-06-16 02:11:00	20,52	44,87
2021-06-16 02:21:00	20,52	44,87
2021-06-16 02:31:00	20,50	45,12
2021-06-16 02:41:00	20,49	44,87
2021-06-16 02:51:00	20,49	44,87
2021-06-16 03:01:00	20,48	44,87
2021-06-16 03:11:00	20,48	44,87
2021-06-16 03:21:00	20,47	45,12
2021-06-16 03:31:00	20,47	45,12
2021-06-16 03:41:00	20,46	45,12
2021-06-16 03:51:00	20,45	45,38
2021-06-16 04:01:00	20,45	45,12
2021-06-16 04:11:00	20,45	45,38
2021-06-16 04:21:00	20,44	45,38
2021-06-16 04:31:00	20,43	45,38
2021-06-16 04:41:00	20,42	45,38
2021-06-16 04:51:00	20,42	45,38
2021-06-16 05:01:00	20,41	45,38
2021-06-16 05:11:00	20,41	45,38
2021-06-16 05:21:00	20,41	45,38
2021-06-16 05:31:00	20,40	45,63
2021-06-16 05:41:00	20,40	45,63
2021-06-16 05:51:00	20,40	45,63
2021-06-16 06:01:00	20,39	45,63
2021-06-16 06:11:00	20,39	45,63
2021-06-16 06:21:00	20,39	45,63
2021-06-16 06:31:00	20,38	45,88
2021-06-16 06:41:00	20,37	45,88
2021-06-16 06:51:00	20,37	45,88
2021-06-16 07:01:00	20,36	45,88
2021-06-16 07:11:00	20,36	45,63
2021-06-16 07:21:00	20,36	45,88
2021-06-16 07:31:00	20,35	45,88
2021-06-16 07:41:00	20,34	46,13
2021-06-16 07:51:00	20,33	46,13
2021-06-16 08:01:00	20,31	46,13
2021-06-16 08:11:00	20,30	46,13
2021-06-16 08:21:00	20,30	46,13
2021-06-16 08:31:00	20,29	46,13
2021-06-16 08:41:00	20,28	46,13
2021-06-16 08:51:00	20,27	45,88
2021-06-16 09:01:00	20,27	45,88
2021-06-16 09:11:00	20,26	45,88
2021-06-16 09:21:00	20,26	45,88
2021-06-16 09:31:00	20,25	45,63
2021-06-16 09:41:00	20,24	45,38
2021-06-16 09:51:00	20,23	45,63
2021-06-16 10:01:00	20,23	45,63
2021-06-16 10:11:00	20,23	45,63
2021-06-16 10:21:00	20,23	45,63
2021-06-16 10:31:00	20,22	45,38
2021-06-16 10:41:00	20,22	45,38
2021-06-16 10:51:00	20,22	45,63
