Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-14 09:41:00	21,72	70,88
2021-06-14 09:51:00	21,79	56,54
2021-06-14 10:01:00	21,80	56,01
2021-06-14 10:11:00	21,86	56,01
2021-06-14 10:21:00	21,91	56,01
2021-06-14 10:31:00	22,09	58,95
2021-06-14 10:41:00	22,06	55,22
2021-06-14 10:51:00	22,03	55,22
2021-06-14 11:01:00	22,03	55,22
2021-06-14 11:11:00	22,02	54,96
2021-06-14 11:21:00	21,99	54,69
2021-06-14 11:31:00	21,97	54,69
2021-06-14 11:41:00	21,95	55,22
2021-06-14 11:51:00	21,92	55,22
2021-06-14 12:01:00	20,76	39,12
2021-06-14 12:11:00	18,52	31,36
2021-06-14 12:21:00	16,60	27,07
2021-06-14 12:31:00	15,13	32,33
2021-06-14 12:41:00	14,19	37,36
2021-06-14 12:51:00	13,51	42,64
2021-06-14 13:01:00	13,01	47,02
2021-06-14 13:11:00	12,50	45,17
2021-06-14 13:21:00	11,55	37,36
2021-06-14 13:31:00	10,72	37,86
2021-06-14 13:41:00	10,30	42,64
2021-06-14 13:51:00	10,03	46,75
2021-06-14 14:01:00	9,85	50,46
2021-06-14 14:11:00	9,75	53,90
2021-06-14 14:21:00	9,52	49,40
2021-06-14 14:31:00	9,00	43,39
2021-06-14 14:41:00	8,53	44,90
2021-06-14 14:51:00	8,36	49,14
2021-06-14 15:01:00	8,26	52,05
2021-06-14 15:11:00	8,26	55,48
2021-06-14 15:21:00	8,33	58,95
2021-06-14 15:31:00	10,41	99,82
2021-06-14 15:41:00	12,68	95,56
2021-06-14 15:51:00	14,43	88,58
2021-06-14 16:01:00	15,49	82,14
2021-06-14 16:11:00	16,30	78,94
2021-06-14 16:21:00	16,96	76,32
2021-06-14 16:31:00	17,49	74,29
2021-06-14 16:41:00	17,93	72,84
2021-06-14 16:51:00	18,30	71,44
2021-06-14 17:01:00	18,62	70,61
2021-06-14 17:11:00	18,90	70,05
2021-06-14 17:21:00	19,13	69,22
2021-06-14 17:31:00	19,34	68,66
2021-06-14 17:41:00	19,53	68,11
2021-06-14 17:51:00	19,69	67,55
2021-06-14 18:01:00	19,83	67,00
2021-06-14 18:11:00	19,97	66,44
2021-06-14 18:21:00	20,09	66,17
2021-06-14 18:31:00	20,20	65,33
2021-06-14 18:41:00	20,27	64,50
2021-06-14 18:51:00	20,35	63,67
2021-06-14 19:01:00	20,42	62,83
2021-06-14 19:11:00	20,47	62,28
2021-06-14 19:21:00	20,53	61,72
2021-06-14 19:31:00	20,57	61,17
2021-06-14 19:41:00	20,62	60,61
2021-06-14 19:51:00	20,65	60,06
2021-06-14 20:01:00	20,68	59,22
2021-06-14 20:11:00	20,70	58,39
2021-06-14 20:21:00	20,73	58,13
2021-06-14 20:31:00	20,74	57,60
2021-06-14 20:41:00	20,76	57,34
2021-06-14 20:51:00	20,77	56,81
2021-06-14 21:01:00	20,78	56,54
2021-06-14 21:11:00	20,79	55,75
2021-06-14 21:21:00	20,79	54,69
2021-06-14 21:31:00	20,78	53,63
2021-06-14 21:41:00	20,78	53,10
2021-06-14 21:51:00	20,78	52,84
2021-06-14 22:01:00	20,78	53,10
2021-06-14 22:11:00	20,78	52,84
