Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-14 09:34:00	21,81	69,91
2021-06-14 09:44:00	21,77	55,61
2021-06-14 09:54:00	21,73	55,36
2021-06-14 10:04:00	21,70	55,36
2021-06-14 10:14:00	21,73	56,12
2021-06-14 10:24:00	21,76	55,36
2021-06-14 10:34:00	21,90	55,11
2021-06-14 10:44:00	21,92	54,86
2021-06-14 10:54:00	21,93	54,60
2021-06-14 11:04:00	21,95	54,60
2021-06-14 11:14:00	21,92	54,10
2021-06-14 11:24:00	21,88	54,10
2021-06-14 11:34:00	21,84	54,35
2021-06-14 11:44:00	21,82	54,60
2021-06-14 11:54:00	21,81	54,86
2021-06-14 12:04:00	20,01	36,81
2021-06-14 12:14:00	17,82	32,26
2021-06-14 12:24:00	15,97	30,88
2021-06-14 12:34:00	14,73	33,93
2021-06-14 12:44:00	13,86	37,53
2021-06-14 12:54:00	13,28	41,12
2021-06-14 13:04:00	12,88	44,74
2021-06-14 13:14:00	12,30	41,60
2021-06-14 13:24:00	11,43	37,53
2021-06-14 13:34:00	10,70	38,72
2021-06-14 13:44:00	10,30	41,84
2021-06-14 13:54:00	10,07	44,99
2021-06-14 14:04:00	9,97	47,77
2021-06-14 14:14:00	9,93	50,30
2021-06-14 14:24:00	9,63	46,26
2021-06-14 14:34:00	9,06	43,03
2021-06-14 14:44:00	8,67	44,49
2021-06-14 14:54:00	8,50	47,01
2021-06-14 15:04:00	8,45	49,80
2021-06-14 15:14:00	8,49	52,07
2021-06-14 15:24:00	8,59	54,60
2021-06-14 15:34:00	11,28	91,99
2021-06-14 15:44:00	13,08	86,13
2021-06-14 15:54:00	14,52	82,45
2021-06-14 16:04:00	15,49	78,53
2021-06-14 16:14:00	16,28	76,02
2021-06-14 16:24:00	16,91	73,78
2021-06-14 16:34:00	17,43	72,10
2021-06-14 16:44:00	17,88	70,71
2021-06-14 16:54:00	18,26	69,64
2021-06-14 17:04:00	18,57	68,84
2021-06-14 17:14:00	18,86	67,78
2021-06-14 17:24:00	19,12	67,25
2021-06-14 17:34:00	19,33	66,71
2021-06-14 17:44:00	19,54	65,92
2021-06-14 17:54:00	19,71	65,38
2021-06-14 18:04:00	19,86	65,12
2021-06-14 18:14:00	20,00	64,32
2021-06-14 18:24:00	20,14	64,05
2021-06-14 18:34:00	20,25	63,25
2021-06-14 18:44:00	20,34	62,45
2021-06-14 18:54:00	20,43	61,66
2021-06-14 19:04:00	20,50	60,86
2021-06-14 19:14:00	20,56	60,32
2021-06-14 19:24:00	20,61	59,79
2021-06-14 19:34:00	20,66	59,26
2021-06-14 19:44:00	20,70	58,73
2021-06-14 19:54:00	20,73	58,19
2021-06-14 20:04:00	20,75	57,13
2021-06-14 20:14:00	20,78	56,63
2021-06-14 20:24:00	20,80	56,12
2021-06-14 20:34:00	20,81	55,87
2021-06-14 20:44:00	20,83	55,61
2021-06-14 20:54:00	20,84	55,36
2021-06-14 21:04:00	20,84	54,86
2021-06-14 21:14:00	20,84	53,84
2021-06-14 21:24:00	20,83	53,08
2021-06-14 21:34:00	20,82	52,33
2021-06-14 21:44:00	20,82	51,57
2021-06-14 21:54:00	20,82	51,57
2021-06-14 22:04:00	20,82	51,57
2021-06-14 22:14:00	20,81	51,82
2021-06-14 22:24:00	20,81	51,31
2021-06-14 22:34:00	20,80	51,31
2021-06-14 22:44:00	20,79	50,81
2021-06-14 22:54:00	20,79	50,56
2021-06-14 23:04:00	20,77	50,56
2021-06-14 23:14:00	20,77	50,30
2021-06-14 23:24:00	20,75	50,05
2021-06-14 23:34:00	20,75	50,30
2021-06-14 23:44:00	20,74	50,05
2021-06-14 23:54:00	20,73	49,54
2021-06-15 00:04:00	20,71	49,54
2021-06-15 00:14:00	20,70	49,29
2021-06-15 00:24:00	20,69	49,54
2021-06-15 00:34:00	20,68	49,29
2021-06-15 00:44:00	20,68	49,04
2021-06-15 00:54:00	20,66	49,29
2021-06-15 01:04:00	20,65	48,79
2021-06-15 01:14:00	20,64	49,04
2021-06-15 01:24:00	20,63	49,04
2021-06-15 01:34:00	20,62	48,79
2021-06-15 01:44:00	20,61	48,79
2021-06-15 01:54:00	20,60	48,79
2021-06-15 02:04:00	20,59	48,53
2021-06-15 02:14:00	20,58	48,53
2021-06-15 02:24:00	20,58	48,53
2021-06-15 02:34:00	20,57	48,79
2021-06-15 02:44:00	20,56	48,53
2021-06-15 02:54:00	20,55	48,53
2021-06-15 03:04:00	20,54	48,28
2021-06-15 03:14:00	20,53	48,28
2021-06-15 03:24:00	20,53	48,03
2021-06-15 03:34:00	20,52	48,03
2021-06-15 03:44:00	20,51	48,28
2021-06-15 03:54:00	20,51	48,28
2021-06-15 04:04:00	20,50	48,28
2021-06-15 04:14:00	20,50	48,28
2021-06-15 04:24:00	20,49	48,28
2021-06-15 04:34:00	20,49	48,03
2021-06-15 04:44:00	20,48	48,28
2021-06-15 04:54:00	20,48	48,53
2021-06-15 05:04:00	20,48	48,53
2021-06-15 05:14:00	20,47	48,53
2021-06-15 05:24:00	20,47	48,53
2021-06-15 05:34:00	20,46	48,53
2021-06-15 05:44:00	20,46	48,53
2021-06-15 05:54:00	20,45	48,28
2021-06-15 06:04:00	20,45	48,28
2021-06-15 06:14:00	20,44	48,28
2021-06-15 06:24:00	20,44	48,28
2021-06-15 06:34:00	20,44	48,03
2021-06-15 06:44:00	20,44	48,03
2021-06-15 06:54:00	20,43	48,03
2021-06-15 07:04:00	20,42	47,77
2021-06-15 07:14:00	20,42	47,52
2021-06-15 07:24:00	20,42	47,52
2021-06-15 07:34:00	20,41	47,27
2021-06-15 07:44:00	20,41	47,27
2021-06-15 07:54:00	20,40	46,76
2021-06-15 08:04:00	20,39	46,26
2021-06-15 08:14:00	20,38	46,26
2021-06-15 08:24:00	20,38	46,26
2021-06-15 08:34:00	20,38	46,00
2021-06-15 08:44:00	20,37	46,00
2021-06-15 08:54:00	20,37	46,26
2021-06-15 09:04:00	20,36	45,75
2021-06-15 09:14:00	20,36	45,50
2021-06-15 09:24:00	20,35	45,24
2021-06-15 09:34:00	20,34	44,99
2021-06-15 09:44:00	20,34	44,74
2021-06-15 09:54:00	20,34	44,74
2021-06-15 10:04:00	20,34	44,74
2021-06-15 10:14:00	20,34	44,99
2021-06-15 10:24:00	20,35	45,50
2021-06-15 10:34:00	20,35	45,50
2021-06-15 10:44:00	20,36	45,75
2021-06-15 10:54:00	20,36	46,00
2021-06-15 11:04:00	20,37	46,00
2021-06-15 11:14:00	20,37	46,00
2021-06-15 11:24:00	20,38	46,00
2021-06-15 11:34:00	20,38	46,00
2021-06-15 11:44:00	20,39	45,75
2021-06-15 11:54:00	20,40	45,75
2021-06-15 12:04:00	20,40	45,75
2021-06-15 12:14:00	20,41	45,75
2021-06-15 12:24:00	20,41	45,75
2021-06-15 12:34:00	20,42	45,50
2021-06-15 12:44:00	20,42	45,50
2021-06-15 12:54:00	20,43	45,50
2021-06-15 13:04:00	20,44	45,24
2021-06-15 13:14:00	20,45	45,24
2021-06-15 13:24:00	20,45	44,99
2021-06-15 13:34:00	20,46	44,99
2021-06-15 13:44:00	20,46	44,74
2021-06-15 13:54:00	20,47	44,74
2021-06-15 14:04:00	20,49	44,74
2021-06-15 14:14:00	20,50	44,74
2021-06-15 14:24:00	20,51	44,23
2021-06-15 14:34:00	20,51	43,99
2021-06-15 14:44:00	20,53	43,51
2021-06-15 14:54:00	20,54	43,51
2021-06-15 15:04:00	20,56	43,27
2021-06-15 15:14:00	20,58	43,03
2021-06-15 15:24:00	20,61	43,03
2021-06-15 15:34:00	20,63	43,03
2021-06-15 15:44:00	20,65	43,03
2021-06-15 15:54:00	20,67	43,03
2021-06-15 16:04:00	20,69	43,27
2021-06-15 16:14:00	20,72	43,27
2021-06-15 16:24:00	20,75	43,03
2021-06-15 16:34:00	20,77	43,27
2021-06-15 16:44:00	20,80	43,27
2021-06-15 16:54:00	20,82	43,51
2021-06-15 17:04:00	20,84	43,51
2021-06-15 17:14:00	20,89	43,99
2021-06-15 17:24:00	20,91	43,51
2021-06-15 17:34:00	20,93	43,27
2021-06-15 17:44:00	20,95	43,27
2021-06-15 17:54:00	20,97	43,51
2021-06-15 18:04:00	21,00	43,51
2021-06-15 18:14:00	21,03	43,75
2021-06-15 18:24:00	21,05	43,75
2021-06-15 18:34:00	21,06	43,99
2021-06-15 18:44:00	21,06	44,23
2021-06-15 18:54:00	21,06	44,23
2021-06-15 19:04:00	21,06	44,23
2021-06-15 19:14:00	21,07	43,99
2021-06-15 19:24:00	21,06	43,99
2021-06-15 19:34:00	21,06	43,99
2021-06-15 19:44:00	21,06	44,23
2021-06-15 19:54:00	21,06	44,23
2021-06-15 20:04:00	21,05	44,49
2021-06-15 20:14:00	21,04	44,49
2021-06-15 20:24:00	21,02	44,49
2021-06-15 20:34:00	21,01	44,23
2021-06-15 20:44:00	21,00	43,99
2021-06-15 20:54:00	20,99	43,99
2021-06-15 21:04:00	20,97	43,99
2021-06-15 21:14:00	20,96	43,99
2021-06-15 21:24:00	20,95	43,99
2021-06-15 21:34:00	20,94	43,99
2021-06-15 21:44:00	20,93	43,99
2021-06-15 21:54:00	20,91	43,99
2021-06-15 22:04:00	20,90	43,99
2021-06-15 22:14:00	20,89	44,23
2021-06-15 22:24:00	20,89	43,99
2021-06-15 22:34:00	20,88	44,23
2021-06-15 22:44:00	20,87	44,23
2021-06-15 22:54:00	20,86	44,23
2021-06-15 23:04:00	20,85	44,23
2021-06-15 23:14:00	20,83	44,23
2021-06-15 23:24:00	20,82	43,99
2021-06-15 23:34:00	20,81	43,99
2021-06-15 23:44:00	20,80	44,23
2021-06-15 23:54:00	20,78	44,23
2021-06-16 00:04:00	20,76	44,23
2021-06-16 00:14:00	20,76	44,23
2021-06-16 00:24:00	20,74	44,23
2021-06-16 00:34:00	20,73	44,23
2021-06-16 00:44:00	20,72	44,23
2021-06-16 00:54:00	20,71	44,23
2021-06-16 01:04:00	20,69	44,49
2021-06-16 01:14:00	20,69	44,49
2021-06-16 01:24:00	20,67	44,49
2021-06-16 01:34:00	20,66	44,23
2021-06-16 01:44:00	20,65	44,49
2021-06-16 01:54:00	20,64	44,23
2021-06-16 02:04:00	20,63	44,49
2021-06-16 02:14:00	20,62	44,49
2021-06-16 02:24:00	20,62	44,49
2021-06-16 02:34:00	20,60	44,74
2021-06-16 02:44:00	20,60	44,49
2021-06-16 02:54:00	20,59	44,74
2021-06-16 03:04:00	20,58	44,74
2021-06-16 03:14:00	20,57	44,99
2021-06-16 03:24:00	20,56	44,99
2021-06-16 03:34:00	20,55	44,74
2021-06-16 03:44:00	20,54	44,99
2021-06-16 03:54:00	20,54	44,99
2021-06-16 04:04:00	20,53	45,24
2021-06-16 04:14:00	20,53	45,24
2021-06-16 04:24:00	20,52	45,50
2021-06-16 04:34:00	20,52	45,24
2021-06-16 04:44:00	20,51	45,50
2021-06-16 04:54:00	20,50	45,50
2021-06-16 05:04:00	20,50	45,50
2021-06-16 05:14:00	20,50	45,50
2021-06-16 05:24:00	20,49	45,50
2021-06-16 05:34:00	20,49	45,50
2021-06-16 05:44:00	20,48	45,75
2021-06-16 05:54:00	20,48	45,75
2021-06-16 06:04:00	20,48	45,75
2021-06-16 06:14:00	20,47	45,75
2021-06-16 06:24:00	20,47	46,00
2021-06-16 06:34:00	20,46	46,00
2021-06-16 06:44:00	20,46	46,00
2021-06-16 06:54:00	20,46	46,00
2021-06-16 07:04:00	20,45	46,00
2021-06-16 07:14:00	20,45	46,00
2021-06-16 07:24:00	20,44	46,26
2021-06-16 07:34:00	20,42	46,26
2021-06-16 07:44:00	20,41	46,51
2021-06-16 07:54:00	20,41	46,26
2021-06-16 08:04:00	20,39	46,00
2021-06-16 08:14:00	20,38	46,00
2021-06-16 08:24:00	20,38	46,26
2021-06-16 08:34:00	20,37	46,26
2021-06-16 08:44:00	20,38	45,75
2021-06-16 08:54:00	20,38	45,75
2021-06-16 09:04:00	20,38	45,75
2021-06-16 09:14:00	20,38	45,50
2021-06-16 09:24:00	20,38	45,50
2021-06-16 09:34:00	20,37	45,24
2021-06-16 09:44:00	20,37	45,24
2021-06-16 09:54:00	20,36	44,99
2021-06-16 10:04:00	20,36	45,24
2021-06-16 10:14:00	20,36	45,50
2021-06-16 10:24:00	20,36	45,24
2021-06-16 10:34:00	20,36	45,24
2021-06-16 10:44:00	20,36	45,24
2021-06-16 10:54:00	20,36	45,24
2021-06-16 11:04:00	20,37	45,24
2021-06-16 11:14:00	20,37	45,24
2021-06-16 11:24:00	20,37	44,99
2021-06-16 11:34:00	20,37	44,74
2021-06-16 11:44:00	20,36	44,49
2021-06-16 11:54:00	20,36	43,75
2021-06-16 12:04:00	22,52	35,13
2021-06-16 12:14:00	24,75	28,40
2021-06-16 12:24:00	25,15	27,26
2021-06-16 12:34:00	27,62	24,10
2021-06-16 12:44:00	27,34	24,78
2021-06-16 12:54:00	27,29	25,45
2021-06-16 13:04:00	26,07	27,72
2021-06-16 13:14:00	23,02	32,74
