Time	Temperature	Humidity
[Red - 1/1]	°C	%RH
2021-06-28 10:00:00	21,31	60,22
2021-06-28 10:10:00	21,70	59,95
2021-06-28 10:20:00	22,14	59,68
2021-06-28 10:30:00	22,60	55,79
2021-06-28 10:40:00	23,03	54,24
2021-06-28 10:50:00	23,50	54,76
2021-06-28 11:00:00	24,52	54,50
2021-06-28 11:10:00	25,89	51,40
2021-06-28 11:20:00	26,74	45,97
2021-06-28 11:30:00	26,94	45,23
2021-06-28 11:40:00	26,96	44,48
2021-06-28 11:50:00	26,87	43,99
2021-06-28 12:00:00	26,69	43,74
2021-06-28 12:10:00	26,46	44,48
2021-06-28 12:20:00	26,32	44,48
2021-06-28 12:30:00	26,25	46,23
2021-06-28 12:40:00	26,28	44,98
2021-06-28 12:50:00	26,42	45,97
2021-06-28 13:00:00	26,79	45,72
2021-06-28 13:10:00	27,45	46,23
2021-06-28 13:20:00	28,28	42,00
2021-06-28 13:30:00	29,15	42,00
2021-06-28 13:40:00	29,79	37,04
2021-06-28 13:50:00	29,58	37,04
2021-06-28 14:00:00	29,09	38,53
2021-06-28 14:10:00	28,65	40,51
2021-06-28 14:20:00	28,30	42,00
2021-06-28 14:30:00	28,14	42,25
2021-06-28 14:40:00	27,98	42,00
2021-06-28 14:50:00	24,16	55,01
2021-06-28 15:00:00	22,91	58,37
2021-06-28 15:10:00	22,16	62,91
2021-06-28 15:20:00	21,72	60,76
2021-06-28 15:30:00	21,61	60,76
2021-06-28 15:40:00	21,69	63,44
2021-06-28 15:50:00	21,82	60,76
2021-06-28 16:00:00	21,97	59,68
2021-06-28 16:10:00	22,02	62,10
2021-06-28 16:20:00	21,92	60,76
2021-06-28 16:30:00	21,73	60,22
2021-06-28 16:40:00	21,67	59,95
2021-06-28 16:50:00	21,55	57,86
2021-06-28 17:00:00	21,48	61,03
2021-06-28 17:10:00	21,39	61,83
2021-06-28 17:20:00	21,12	61,83
2021-06-28 17:30:00	20,78	64,79
2021-06-28 17:40:00	20,46	65,33
2021-06-28 17:50:00	20,30	65,06
2021-06-28 18:00:00	20,03	64,79
2021-06-28 18:10:00	19,66	66,13
2021-06-28 18:20:00	19,27	69,62
2021-06-28 18:30:00	19,14	69,89
2021-06-28 18:40:00	19,22	71,77
2021-06-28 18:50:00	19,42	71,24
2021-06-28 19:00:00	19,36	70,70
2021-06-28 19:10:00	19,09	73,12
2021-06-28 19:20:00	18,77	73,96
2021-06-28 19:30:00	18,44	75,91
2021-06-28 19:40:00	18,12	76,75
2021-06-28 19:50:00	17,82	76,47
2021-06-28 20:00:00	17,52	77,03
2021-06-28 20:10:00	17,22	79,82
2021-06-28 20:20:00	16,78	82,05
2021-06-28 20:30:00	16,32	83,72
2021-06-28 20:40:00	15,94	85,12
2021-06-28 20:50:00	15,60	86,51
2021-06-28 21:00:00	15,30	87,64
2021-06-28 21:10:00	15,04	88,80
2021-06-28 21:20:00	14,78	89,67
2021-06-28 21:30:00	14,51	91,11
2021-06-28 21:40:00	14,29	91,69
2021-06-28 21:50:00	14,07	92,27
2021-06-28 22:00:00	13,85	92,56
2021-06-28 22:10:00	13,66	94,01
2021-06-28 22:20:00	13,47	93,72
2021-06-28 22:30:00	13,28	94,01
2021-06-28 22:40:00	13,08	95,74
2021-06-28 22:50:00	13,18	96,90
2021-06-28 23:00:00	13,38	97,48
2021-06-28 23:10:00	13,56	97,48
2021-06-28 23:20:00	13,73	96,90
2021-06-28 23:30:00	13,88	96,90
2021-06-28 23:40:00	14,01	97,19
2021-06-28 23:50:00	14,12	96,32
2021-06-29 00:00:00	14,21	96,03
2021-06-29 00:10:00	14,26	95,74
2021-06-29 00:20:00	14,23	94,30
2021-06-29 00:30:00	14,26	94,58
2021-06-29 00:40:00	14,28	95,16
2021-06-29 00:50:00	14,32	94,87
2021-06-29 01:00:00	14,37	93,14
2021-06-29 01:10:00	14,45	92,85
2021-06-29 01:20:00	14,53	92,85
2021-06-29 01:30:00	14,62	90,54
2021-06-29 01:40:00	14,69	90,25
2021-06-29 01:50:00	14,72	89,38
2021-06-29 02:00:00	14,73	89,38
2021-06-29 02:10:00	14,67	89,96
2021-06-29 02:20:00	14,58	89,09
2021-06-29 02:30:00	14,42	88,22
2021-06-29 02:40:00	14,13	88,80
2021-06-29 02:50:00	13,76	89,96
2021-06-29 03:00:00	13,36	90,82
2021-06-29 03:10:00	13,01	92,27
2021-06-29 03:20:00	12,69	92,85
2021-06-29 03:30:00	12,44	94,01
2021-06-29 03:40:00	12,25	94,87
2021-06-29 03:50:00	12,10	96,03
2021-06-29 04:00:00	11,90	95,16
2021-06-29 04:10:00	11,67	95,45
2021-06-29 04:20:00	11,43	94,87
2021-06-29 04:30:00	11,38	96,90
2021-06-29 04:40:00	11,41	97,77
2021-06-29 04:50:00	11,47	98,63
2021-06-29 05:00:00	11,66	99,21
2021-06-29 05:10:00	11,86	99,50
2021-06-29 05:20:00	12,02	99,50
2021-06-29 05:30:00	12,08	99,50
2021-06-29 05:40:00	12,28	99,79
2021-06-29 05:50:00	12,53	99,21
2021-06-29 06:00:00	12,81	98,34
2021-06-29 06:10:00	13,01	96,90
2021-06-29 06:20:00	13,21	94,01
2021-06-29 06:30:00	13,33	93,14
2021-06-29 06:40:00	13,58	92,27
2021-06-29 06:50:00	13,90	89,96
2021-06-29 07:00:00	14,14	87,93
2021-06-29 07:10:00	14,36	87,64
2021-06-29 07:20:00	14,45	86,51
2021-06-29 07:30:00	14,43	85,12
2021-06-29 07:40:00	14,50	85,12
2021-06-29 07:50:00	14,61	84,84
2021-06-29 08:00:00	14,84	85,68
2021-06-29 08:10:00	15,96	82,05
2021-06-29 08:20:00	17,30	75,08
2021-06-29 08:30:00	18,30	68,28
2021-06-29 08:40:00	19,04	66,13
2021-06-29 08:50:00	19,57	62,91
2021-06-29 09:00:00	19,91	64,79
2021-06-29 09:10:00	20,19	61,56
2021-06-29 09:20:00	20,69	63,44
2021-06-29 09:30:00	20,77	57,60
2021-06-29 09:40:00	21,11	59,15
2021-06-29 09:50:00	21,30	58,37
2021-06-29 10:00:00	21,23	59,95
2021-06-29 10:10:00	21,19	60,22
2021-06-29 10:20:00	20,90	59,15
2021-06-29 10:30:00	20,38	61,83
2021-06-29 10:40:00	20,02	63,71
2021-06-29 10:50:00	19,92	65,86
2021-06-29 11:00:00	20,53	63,71
2021-06-29 11:10:00	20,71	60,76
2021-06-29 11:20:00	20,76	60,22
2021-06-29 11:30:00	20,83	58,37
2021-06-29 11:40:00	20,94	55,79
2021-06-29 11:50:00	21,52	52,95
2021-06-29 12:00:00	21,97	51,40
2021-06-29 12:10:00	22,03	53,20
2021-06-29 12:20:00	22,07	56,56
2021-06-29 12:30:00	21,77	61,83
2021-06-29 12:40:00	21,37	59,68
2021-06-29 12:50:00	20,89	61,30
2021-06-29 13:00:00	20,85	65,06
2021-06-29 13:10:00	20,61	61,83
2021-06-29 13:20:00	20,45	61,56
2021-06-29 13:30:00	20,27	63,44
2021-06-29 13:40:00	20,43	61,30
2021-06-29 13:50:00	20,86	57,86
2021-06-29 14:00:00	21,12	58,11
2021-06-29 14:10:00	21,10	55,53
2021-06-29 14:20:00	21,00	57,60
2021-06-29 14:30:00	20,85	62,91
2021-06-29 14:40:00	20,98	58,63
2021-06-29 14:50:00	20,89	54,24
2021-06-29 15:00:00	21,02	56,56
2021-06-29 15:10:00	21,27	58,11
2021-06-29 15:20:00	21,20	56,05
2021-06-29 15:30:00	21,29	54,24
2021-06-29 15:40:00	21,40	61,30
2021-06-29 15:50:00	21,39	57,86
2021-06-29 16:00:00	20,90	61,30
2021-06-29 16:10:00	20,38	59,15
2021-06-29 16:20:00	20,04	63,44
2021-06-29 16:30:00	20,07	62,37
2021-06-29 16:40:00	20,26	65,06
2021-06-29 16:50:00	20,03	64,25
2021-06-29 17:00:00	19,76	67,21
2021-06-29 17:10:00	19,80	66,94
2021-06-29 17:20:00	19,72	65,33
2021-06-29 17:30:00	19,42	68,28
2021-06-29 17:40:00	19,23	71,50
2021-06-29 17:50:00	19,29	67,47
2021-06-29 18:00:00	19,03	68,82
2021-06-29 18:10:00	18,82	71,24
2021-06-29 18:20:00	18,88	70,70
2021-06-29 18:30:00	18,78	69,09
2021-06-29 18:40:00	18,54	72,85
2021-06-29 18:50:00	18,37	75,35
2021-06-29 19:00:00	18,26	71,24
2021-06-29 19:10:00	18,14	74,80
2021-06-29 19:20:00	17,95	73,96
2021-06-29 19:30:00	17,85	75,63
2021-06-29 19:40:00	17,91	78,14
2021-06-29 19:50:00	17,98	72,58
2021-06-29 20:00:00	17,96	75,63
2021-06-29 20:10:00	17,92	75,08
2021-06-29 20:20:00	17,83	75,91
2021-06-29 20:30:00	17,71	76,19
2021-06-29 20:40:00	17,60	78,42
2021-06-29 20:50:00	17,47	77,86
2021-06-29 21:00:00	17,34	79,26
2021-06-29 21:10:00	17,18	80,93
2021-06-29 21:20:00	16,93	82,05
2021-06-29 21:30:00	16,60	84,00
2021-06-29 21:40:00	16,23	85,68
2021-06-29 21:50:00	15,90	86,23
2021-06-29 22:00:00	15,58	87,64
2021-06-29 22:10:00	15,31	89,96
2021-06-29 22:20:00	15,16	90,82
2021-06-29 22:30:00	15,07	91,69
2021-06-29 22:40:00	14,97	91,98
2021-06-29 22:50:00	14,84	91,98
2021-06-29 23:00:00	14,61	92,27
2021-06-29 23:10:00	14,40	93,43
2021-06-29 23:20:00	14,25	94,01
2021-06-29 23:30:00	14,12	94,30
2021-06-29 23:40:00	13,94	94,01
2021-06-29 23:50:00	13,77	94,58
2021-06-30 00:00:00	13,65	96,03
2021-06-30 00:10:00	13,68	97,48
2021-06-30 00:20:00	13,96	96,61
2021-06-30 00:30:00	14,10	95,74
2021-06-30 00:40:00	14,16	95,16
2021-06-30 00:50:00	14,18	95,45
2021-06-30 01:00:00	14,18	94,30
2021-06-30 01:10:00	14,13	93,72
2021-06-30 01:20:00	14,06	93,43
2021-06-30 01:30:00	14,00	93,43
2021-06-30 01:40:00	13,94	93,72
2021-06-30 01:50:00	13,88	93,43
2021-06-30 02:00:00	13,80	94,01
2021-06-30 02:10:00	13,71	94,01
2021-06-30 02:20:00	13,62	94,30
2021-06-30 02:30:00	13,55	94,87
2021-06-30 02:40:00	13,47	94,87
2021-06-30 02:50:00	13,39	95,45
2021-06-30 03:00:00	13,38	95,74
2021-06-30 03:10:00	13,41	96,03
2021-06-30 03:20:00	13,44	96,03
2021-06-30 03:30:00	13,44	95,74
2021-06-30 03:40:00	13,40	95,45
2021-06-30 03:50:00	13,33	95,74
2021-06-30 04:00:00	13,22	95,45
2021-06-30 04:10:00	13,11	95,74
2021-06-30 04:20:00	12,99	96,32
2021-06-30 04:30:00	12,89	96,32
2021-06-30 04:40:00	12,87	97,19
2021-06-30 04:50:00	12,88	97,48
2021-06-30 05:00:00	12,88	97,19
2021-06-30 05:10:00	12,92	97,19
2021-06-30 05:20:00	13,00	96,03
2021-06-30 05:30:00	13,04	96,32
2021-06-30 05:40:00	13,04	96,32
2021-06-30 05:50:00	13,11	96,32
2021-06-30 06:00:00	13,21	96,90
2021-06-30 06:10:00	13,32	96,32
2021-06-30 06:20:00	13,45	95,74
2021-06-30 06:30:00	13,61	94,01
2021-06-30 06:40:00	13,79	92,27
2021-06-30 06:50:00	13,97	92,27
2021-06-30 07:00:00	14,07	90,82
2021-06-30 07:10:00	14,18	89,67
2021-06-30 07:20:00	14,50	87,35
2021-06-30 07:30:00	14,97	83,72
2021-06-30 07:40:00	15,52	83,44
2021-06-30 07:50:00	16,11	80,65
2021-06-30 08:00:00	16,55	82,61
2021-06-30 08:10:00	17,25	78,14
2021-06-30 08:20:00	18,07	73,68
2021-06-30 08:30:00	18,40	76,47
2021-06-30 08:40:00	18,59	73,40
2021-06-30 08:50:00	18,80	76,19
2021-06-30 09:00:00	19,09	74,24
2021-06-30 09:10:00	19,39	74,52
2021-06-30 09:20:00	19,53	73,40
2021-06-30 09:30:00	19,91	73,68
2021-06-30 09:40:00	20,40	69,62
2021-06-30 09:50:00	21,08	68,55
2021-06-30 10:00:00	21,75	65,86
2021-06-30 10:10:00	22,37	65,33
2021-06-30 10:20:00	23,11	59,41
2021-06-30 10:30:00	23,71	57,60
2021-06-30 10:40:00	24,17	58,11
2021-06-30 10:50:00	24,62	55,27
2021-06-30 11:00:00	24,44	58,11
2021-06-30 11:10:00	23,84	59,41
2021-06-30 11:20:00	23,26	61,83
2021-06-30 11:30:00	23,45	61,03
2021-06-30 11:40:00	24,09	58,11
2021-06-30 11:50:00	24,76	56,56
2021-06-30 12:00:00	25,18	55,27
2021-06-30 12:10:00	25,11	53,72
2021-06-30 12:20:00	24,87	56,31
2021-06-30 12:30:00	24,69	57,08
