Code,Year,DOY,HHMM,TIMESTAMP,wd,ws_min,ws,ws_max,Ta,RH,P,Rain,Hail,K_down_SPN1,K_diff_SPN1,L_down,K_down_Knz,RH_QC,P_QC,Ta_QC,ws_QC,ws_max_QC,ws_min_QC,wd_QC,K_down_KnZ
30263,2021,244,1250,2021-09-01 12:50:00,195.3,0.933,1.078,1.227,18.96,43.4,1015,0,0,597.4,246.2,322.44,-101.2,0,0,0,0,0,0,0,
30264,2021,244,1300,2021-09-01 13:00:00,279.6,2.507,2.714,2.92,19.04,43.5,1015,0,0,480.3,233.6,313.54,-110.1,0,0,0,0,0,0,0,
30265,2021,244,1310,2021-09-01 13:10:00,264.7,2.132,2.333,2.529,18.76,44.62,1015,0,0,455.4,190.1,307.04,-110.3,0,0,0,0,0,0,0,
30266,2021,244,1320,2021-09-01 13:20:00,283.8,2.504,2.727,2.944,18.68,45.14,1015,0,0,476.7,181.6,306,-110.2,0,0,0,0,0,0,0,
30267,2021,244,1330,2021-09-01 13:30:00,281.6,1.812,2.023,2.232,18.98,45.67,1015,0,0,423.2,195.7,307.4,-108.8,0,0,0,0,0,0,0,
30268,2021,244,1340,2021-09-01 13:40:00,303.1,1.885,2.089,2.292,19.33,44.69,1015,0,0,603.9,235.2,316.94,-104.4,0,0,0,0,0,0,0,
30269,2021,244,1350,2021-09-01 13:50:00,299.8,1.665,1.843,2.035,19.32,44.16,1015,0,0,467.4,249.6,318.24,-105.4,0,0,0,0,0,0,0,
30270,2021,244,1400,2021-09-01 14:00:00,288,1.79,2.015,2.247,19.25,44.98,1015,0,0,309,214.5,308.35,-110.7,0,0,0,0,0,0,0,
30271,2021,244,1410,2021-09-01 14:10:00,285.6,2.179,2.394,2.618,19.16,46.53,1015,0,0,495.6,126.6,303.41,-114.5,0,0,0,0,0,0,0,
30272,2021,244,1420,2021-09-01 14:20:00,281.7,2.737,2.952,3.183,19.29,46.54,1015,0,0,570.1,104.2,304.21,-113.7,0,0,0,0,0,0,0,
30273,2021,244,1430,2021-09-01 14:30:00,286.3,2.693,2.943,3.183,19.13,46.42,1015,0,0,555.9,98.7,303.91,-114,0,0,0,0,0,0,0,
30274,2021,244,1440,2021-09-01 14:40:00,298.8,2.473,2.718,2.965,19.25,46.71,1015,0,0,521.2,103.4,303.52,-116.1,0,0,0,0,0,0,0,
30275,2021,244,1450,2021-09-01 14:50:00,282.9,2.819,3.048,3.268,19.19,46.93,1015,0,0,531.3,110.6,304.15,-114.9,0,0,0,0,0,0,0,
30276,2021,244,1500,2021-09-01 15:00:00,302.9,2.5,2.713,2.919,19.29,47.07,1014,0,0,538.5,134,307.37,-113.4,0,0,0,0,0,0,0,
30277,2021,244,1510,2021-09-01 15:10:00,284.3,2.601,2.865,3.113,19.01,47.89,1014,0,0,319.6,178.3,303.81,-114.1,0,0,0,0,0,0,0,
30278,2021,244,1520,2021-09-01 15:20:00,288.8,2.899,3.151,3.413,18.56,49.03,1014,0,0,279.6,202.3,303.41,-107.7,0,0,0,0,0,0,0,
30279,2021,244,1530,2021-09-01 15:30:00,292.9,2.387,2.649,2.917,18.61,49.39,1014,0,0,446.3,195.4,307.28,-102.7,0,0,0,0,0,0,0,
30280,2021,244,1540,2021-09-01 15:40:00,303.2,2.958,3.197,3.424,18.82,48.92,1014,0,0,469.6,160.6,306.43,-107.5,0,0,0,0,0,0,0,
30281,2021,244,1550,2021-09-01 15:50:00,306.1,2.874,3.13,3.374,18.76,49.27,1014,0,0,436.9,144.5,305.63,-110,0,0,0,0,0,0,0,
30282,2021,244,1600,2021-09-01 16:00:00,279,2.769,3.001,3.248,18.78,49.3,1014,0,0,476,172.5,313.13,-102.5,0,0,0,0,0,0,0,
30283,2021,244,1610,2021-09-01 16:10:00,276.9,2.259,2.486,2.695,18.78,49.35,1014,0,0,401.7,130.1,305.2,-109.3,0,0,0,0,0,0,0,
30284,2021,244,1620,2021-09-01 16:20:00,294.9,2.17,2.391,2.61,18.96,48.96,1014,0,0,352,112,302.36,-112.7,0,0,0,0,0,0,0,
30285,2021,244,1630,2021-09-01 16:30:00,310,1.892,2.077,2.264,19.04,48.29,1014,0,0,331.3,113.9,301.96,-113.1,0,0,0,0,0,0,0,
30286,2021,244,1640,2021-09-01 16:40:00,284.5,2.208,2.398,2.595,19.02,48.56,1014,0,0,333.3,117.7,302.36,-112.7,0,0,0,0,0,0,0,
30287,2021,244,1650,2021-09-01 16:50:00,270,2.275,2.448,2.621,18.77,49.42,1014,0,0,311.5,130.5,303.63,-108.6,0,0,0,0,0,0,0,
30288,2021,244,1700,2021-09-01 17:00:00,293.7,2.045,2.27,2.492,18.91,49.82,1014,0,0,267.8,124,302.51,-108.6,0,0,0,0,0,0,0,
30289,2021,244,1710,2021-09-01 17:10:00,316.7,2.248,2.448,2.643,18.73,50.73,1014,0,0,232.5,117.1,301.21,-109.9,0,0,0,0,0,0,0,
30290,2021,244,1720,2021-09-01 17:20:00,292,2.337,2.558,2.763,18.46,51.51,1014,0,0,228.4,110.6,300.12,-109.3,0,0,0,0,0,0,0,
30291,2021,244,1730,2021-09-01 17:30:00,303.1,2.523,2.729,2.953,18.44,51.41,1014,0,0,197.5,92.9,298.09,-110.2,0,0,0,0,0,0,0,
30292,2021,244,1740,2021-09-01 17:40:00,301.1,2.055,2.256,2.465,18.3,52.02,1014,0,0,167.8,79.64,296.77,-110.4,0,0,0,0,0,0,0,
30293,2021,244,1750,2021-09-01 17:50:00,317,2.212,2.427,2.642,18.2,52.37,1014,0,0,152.6,74.6,296.26,-109.8,0,0,0,0,0,0,0,
30294,2021,244,1800,2021-09-01 18:00:00,316.2,1.899,2.113,2.313,17.88,52.58,1014,0,0,136.8,71.44,295.98,-108.4,0,0,0,0,0,0,0,
30295,2021,244,1810,2021-09-01 18:10:00,319.3,2.642,2.862,3.083,17.64,52.62,1014,0,0,107.1,64.45,294.26,-107.9,0,0,0,0,0,0,0,
30296,2021,244,1820,2021-09-01 18:20:00,318.4,2.25,2.485,2.719,17.22,53.57,1014,0,0,83.2,57.51,293.35,-105.5,0,0,0,0,0,0,0,
30297,2021,244,1830,2021-09-01 18:30:00,317.2,2.124,2.298,2.492,16.95,54.86,1014,0,0,70.77,47.99,292.2,-103.9,0,0,0,0,0,0,0,
30298,2021,244,1840,2021-09-01 18:40:00,317.4,1.394,1.541,1.683,16.9,54.96,1014,0,0,47.02,35.22,289.31,-104.6,0,0,0,0,0,0,0,
30299,2021,244,1850,2021-09-01 18:50:00,285.4,0.765,0.904,1.042,16.84,55.12,1014,0,0,30.36,23.01,287.03,-104.7,0,0,0,0,0,0,0,
30300,2021,244,1900,2021-09-01 19:00:00,325.3,1.777,1.949,2.121,16.61,54.85,1014,0,0,20.63,17.78,286.06,-103.5,0,0,0,0,0,0,0,
30301,2021,244,1910,2021-09-01 19:10:00,315,1.401,1.565,1.707,16.37,56.02,1014,0,0,13.52,11.85,285.86,-101,0,0,0,0,0,0,0,
30302,2021,244,1920,2021-09-01 19:20:00,322.7,0.995,1.112,1.231,16.15,57,1014,0,0,11.43,9.82,286.18,-98,0,0,0,0,0,0,0,
30303,2021,244,1930,2021-09-01 19:30:00,261.9,0.642,0.751,0.852,15.99,57.71,1014,0,0,9.8,8.11,287.34,-94.7,0,0,0,0,0,0,0,
30304,2021,244,1940,2021-09-01 19:40:00,202,0.444,0.553,0.664,15.87,58.62,1014,0,0,6.123,4.707,288.61,-91.3,0,0,0,0,0,0,0,
30305,2021,244,1950,2021-09-01 19:50:00,130.9,0.384,0.484,0.59,15.61,60.01,1014,0,0,5.356,3.982,288.19,-89.6,0,0,0,0,0,0,0,
30306,2021,244,2000,2021-09-01 20:00:00,285.7,0.624,0.728,0.837,15.47,60.78,1014,0,0,4.645,3.298,287.91,-88.3,0,0,0,0,0,0,0,
30307,2021,244,2010,2021-09-01 20:10:00,304.4,0.608,0.703,0.793,15.35,61.23,1014,0,0,4.271,3.011,288.75,-86.4,0,0,0,0,0,0,0,
30308,2021,244,2020,2021-09-01 20:20:00,328,0.736,0.834,0.935,15.22,62.03,1014,0,0,4.157,2.863,288.7,-85.4,0,0,0,0,0,0,0,
30309,2021,244,2030,2021-09-01 20:30:00,279.6,0.338,0.43,0.523,15.13,62.34,1014,0,0,4.598,3.222,287.33,-85.2,0,0,0,0,0,0,0,
30310,2021,244,2040,2021-09-01 20:40:00,264.6,0.443,0.53,0.616,14.79,63.43,1014,0,0,4.501,3.046,287.38,-84.1,0,0,0,0,0,0,0,
30311,2021,244,2050,2021-09-01 20:50:00,249.8,0.341,0.418,0.497,14.66,63.96,1014,0,0,4.151,2.811,287.96,-83,0,0,0,0,0,0,0,
30312,2021,244,2100,2021-09-01 21:00:00,248.1,0.938,1.026,1.102,14.69,64.05,1014,0,0,3.3,2.023,287.26,-83.7,0,0,0,0,0,0,0,
30313,2021,244,2110,2021-09-01 21:10:00,337.8,1.163,1.258,1.355,14.83,63.65,1014,0,0,3.403,2.132,287.76,-83.2,0,0,0,0,0,0,0,
30314,2021,244,2120,2021-09-01 21:20:00,298.6,0.738,0.827,0.922,14.89,63.5,1014,0,0,3.961,2.621,287.94,-82.5,0,0,0,0,0,0,0,
30315,2021,244,2130,2021-09-01 21:30:00,311.6,0.922,1.017,1.118,14.76,64.88,1014,0,0,4.026,2.663,289.2,-80.2,0,0,0,0,0,0,0,
30316,2021,244,2140,2021-09-01 21:40:00,313.5,0.828,0.911,1.004,14.78,65.82,1014,0,0,3.217,1.897,290.08,-79.32,0,0,0,0,0,0,0,
30317,2021,244,2150,2021-09-01 21:50:00,292.3,0.451,0.525,0.602,14.63,66.76,1014,0,0,4.101,2.784,289.02,-80.9,0,0,0,0,0,0,0,
30318,2021,244,2200,2021-09-01 22:00:00,308.5,0.276,0.358,0.432,14.38,68.69,1014,0,0,4.857,3.522,288.87,-79.49,0,0,0,0,0,0,0,
30319,2021,244,2210,2021-09-01 22:10:00,303.2,0.307,0.393,0.468,14.28,71.04,1015,0,0,4.745,3.392,288.11,-79.21,0,0,0,0,0,0,0,
30320,2021,244,2220,2021-09-01 22:20:00,323.9,0.742,0.824,0.896,14.27,72.92,1015,0,0,4.163,2.858,287.9,-78.39,0,0,0,0,0,0,0,
30321,2021,244,2230,2021-09-01 22:30:00,306,1.062,1.147,1.22,14.32,73.45,1015,0,0,3.209,1.904,288.63,-77.66,0,0,0,0,0,0,0,
30322,2021,244,2240,2021-09-01 22:40:00,310.9,1.024,1.108,1.198,14.38,75.21,1015,0,0,3.423,2.116,287.02,-79.27,0,0,0,0,0,0,0,
30323,2021,244,2250,2021-09-01 22:50:00,328.1,0.953,1.051,1.146,14.21,76.48,1015,0,0,3.847,2.481,286.29,-80,0,0,0,0,0,0,0,
30324,2021,244,2300,2021-09-01 23:00:00,278.8,1.222,1.343,1.468,13.98,76.19,1015,0,0,3.647,2.241,285.67,-80.1,0,0,0,0,0,0,0,
30325,2021,244,2310,2021-09-01 23:10:00,246.8,0.832,0.995,1.165,13.87,78.87,1015,0,0,3.42,2.013,304.71,-61.06,0,0,0,0,0,0,0,
30326,2021,244,2320,2021-09-01 23:20:00,244.4,1.627,1.818,1.997,14.05,81.5,1015,0,0,1.776,0.91,306.25,-61.59,0,0,0,0,0,0,0,
30327,2021,244,2330,2021-09-01 23:30:00,319.5,1.552,1.72,1.885,14.13,82.7,1015,0,0,3.029,1.783,291.31,-78.61,0,0,0,0,0,0,0,
30328,2021,244,2340,2021-09-01 23:40:00,300.7,1.633,1.811,1.987,14,84.2,1015,0,0,3.467,2.103,292.13,-77.79,0,0,0,0,0,0,0,
30329,2021,244,2350,2021-09-01 23:50:00,327.2,1.466,1.604,1.752,13.87,85.1,1015,0,0,3.752,2.38,287.82,-82.1,0,0,0,0,0,0,0,
30330,2021,245,0000,2021-09-02 00:00:00,243.5,1.067,1.21,1.338,13.8,85.9,1015,0,0,4.11,2.816,286.4,-83,0,0,0,0,0,0,0,
30331,2021,245,0010,2021-09-02 00:10:00,262.6,0.982,1.113,1.243,13.69,86.2,1015,0,0,3.903,2.7,285.38,-83.5,0,0,0,0,0,0,0,
30332,2021,245,0020,2021-09-02 00:20:00,256.4,0.848,0.991,1.136,13.69,86.4,1015,0,0,3.862,2.503,285.08,-83.8,0,0,0,0,0,0,0,
30333,2021,245,0030,2021-09-02 00:30:00,250.2,0.945,1.058,1.157,13.63,86.6,1015,0,0,3.71,2.437,285.76,-82.6,0,0,0,0,0,0,0,
30334,2021,245,0040,2021-09-02 00:40:00,108.6,0.282,0.384,0.488,13.51,86.5,1015,0,0,4.653,3.297,285.24,-82.6,0,0,0,0,0,0,0,
30335,2021,245,0050,2021-09-02 00:50:00,74.59,0.438,0.524,0.596,13.35,86.9,1015,0,0,4.573,3.271,287.22,-79.07,0,0,0,0,0,0,0,
30336,2021,245,0100,2021-09-02 01:00:00,70.64,0.721,0.824,0.926,13.39,87.3,1016,0,0,2.924,1.595,289.29,-77.52,0,0,0,0,0,0,0,
30337,2021,245,0110,2021-09-02 01:10:00,151.9,0.579,0.693,0.798,13.22,87,1016,0,0,3.942,2.626,288.13,-78.68,0,0,0,0,0,0,0,
30338,2021,245,0120,2021-09-02 01:20:00,63.68,0.72,0.814,0.917,13.15,87,1016,0,0,4.099,2.853,284.87,-80.9,0,0,0,0,0,0,0,
30339,2021,245,0130,2021-09-02 01:30:00,73.73,1.164,1.315,1.465,13.1,87,1016,0,0,3.594,2.3,283.97,-81.8,0,0,0,0,0,0,0,
30340,2021,245,0140,2021-09-02 01:40:00,73.58,0.688,0.792,0.896,13,86.6,1016,0,0,4.191,2.781,282.66,-82.6,0,0,0,0,0,0,0,
30341,2021,245,0150,2021-09-02 01:50:00,91,1.269,1.382,1.495,12.9,86.9,1016,0,0,3.97,2.616,282.04,-82.7,0,0,0,0,0,0,0,
30342,2021,245,0200,2021-09-02 02:00:00,84.9,1.098,1.201,1.307,12.8,87,1016,0,0,3.67,2.336,282.34,-82.4,0,0,0,0,0,0,0,
30343,2021,245,0210,2021-09-02 02:10:00,93.3,1.023,1.125,1.223,12.8,87,1016,0,0,3.974,2.642,282.64,-82.1,0,0,0,0,0,0,0,
