Code,Year,DOY,HHMM,TIMESTAMP,wd,ws_min,ws,ws_max,Ta,RH,P,Rain,Hail,K_down_SPN1,K_diff_SPN1,L_down,K_down_Knz,RH_QC,P_QC,Ta_QC,ws_QC,ws_max_QC,ws_min_QC,wd_QC,K_down_KnZ
33895,2021,152,0235,2021-06-01 02:35:00,255.6,1.83,2.053,2.263,10.0,85.6,1011,0.0,0.0,3.905,2.463,299.8122719716641,-54.23,0,0,0,0,0,0,0,
33896,2021,152,0240,2021-06-01 02:40:00,133.2,1.462,1.698,1.937,10.0,85.8,1011,0.0,0.0,3.944,2.592,299.4222719716641,-54.62,0,0,0,0,0,0,0,
33897,2021,152,0245,2021-06-01 02:45:00,160.0,1.313,1.533,1.785,10.0,85.9,1011,0.0,0.0,4.062,2.811,299.4287452644861,-54.11,0,0,0,0,0,0,0,
33898,2021,152,0250,2021-06-01 02:50:00,110.3,1.655,1.883,2.1,9.99,86.1,1011,0.0,0.0,3.692,2.299,306.7487452644861,-46.79,0,0,0,0,0,0,0,
33899,2021,152,0255,2021-06-01 02:55:00,89.9,1.553,1.843,2.097,9.9,86.3,1011,0.0,0.0,3.603,2.222,315.2122719716641,-38.83,0,0,0,0,0,0,0,
33900,2021,152,0300,2021-06-01 03:00:00,147.9,1.185,1.448,1.683,9.85,86.4,1011,0.0,0.0,3.668,2.463,316.9887452644861,-36.55,0,0,0,0,0,0,0,
33901,2021,152,0305,2021-06-01 03:05:00,151.3,1.173,1.398,1.635,9.8,86.7,1011,0.0,0.0,3.842,2.439,322.94874526448615,-30.59,0,0,0,0,0,0,0,
33902,2021,152,0310,2021-06-01 03:10:00,133.8,1.558,1.825,2.105,9.8,86.8,1011,0.0,0.0,3.751,2.35,317.0587452644861,-36.48,0,0,0,0,0,0,0,
33903,2021,152,0315,2021-06-01 03:15:00,146.6,1.488,1.722,1.96,9.8,86.7,1011,0.0,0.0,3.891,2.619,311.6087452644861,-41.93,0,0,0,0,0,0,0,
33904,2021,152,0320,2021-06-01 03:20:00,122.8,1.545,1.808,2.06,9.8,86.8,1011,0.0,0.0,4.052,2.688,312.4187452644861,-41.12,0,0,0,0,0,0,0,
33905,2021,152,0325,2021-06-01 03:25:00,104.5,1.57,1.763,1.973,9.8,86.8,1011,0.0,0.0,4.038,2.616,314.1887452644861,-39.35,0,0,0,0,0,0,0,
33906,2021,152,0330,2021-06-01 03:30:00,164.7,1.058,1.25,1.428,9.8,86.8,1011,0.0,0.0,4.168,2.718,314.25874526448615,-39.28,0,0,0,0,0,0,0,
33907,2021,152,0335,2021-06-01 03:35:00,119.1,0.863,1.03,1.212,9.71,86.8,1011,0.0,0.0,3.976,2.629,314.25874526448615,-39.28,0,0,0,0,0,0,0,
33908,2021,152,0340,2021-06-01 03:40:00,53.78,1.245,1.415,1.595,9.77,86.9,1011,0.0,0.0,3.925,2.526,314.21874526448613,-39.32,0,0,0,0,0,0,0,
33909,2021,152,0345,2021-06-01 03:45:00,56.52,1.367,1.555,1.718,9.8,87.0,1011,0.0,0.0,3.795,2.41,313.90874526448613,-39.63,0,0,0,0,0,0,0,
33910,2021,152,0350,2021-06-01 03:50:00,34.48,1.43,1.577,1.727,9.8,87.0,1011,0.0,0.0,3.975,2.591,312.51874526448614,-41.02,0,0,0,0,0,0,0,
33911,2021,152,0355,2021-06-01 03:55:00,54.17,1.415,1.61,1.803,9.8,87.0,1011,0.0,0.0,3.874,2.512,310.75874526448615,-42.78,0,0,0,0,0,0,0,
33912,2021,152,0400,2021-06-01 04:00:00,53.08,1.132,1.325,1.513,9.87,86.9,1011,0.0,0.0,4.067,2.672,308.75874526448615,-44.78,0,0,0,0,0,0,0,
33913,2021,152,0405,2021-06-01 04:05:00,55.0,1.412,1.612,1.8,9.9,86.7,1011,0.0,0.0,4.29,2.959,308.38874526448615,-45.15,0,0,0,0,0,0,0,
33914,2021,152,0410,2021-06-01 04:10:00,47.12,1.123,1.283,1.453,9.9,86.5,1011,0.0,0.0,4.679,3.245,310.14874526448614,-43.39,0,0,0,0,0,0,0,
33915,2021,152,0415,2021-06-01 04:15:00,44.38,1.108,1.26,1.422,9.9,86.4,1011,0.0,0.0,4.753,3.417,312.5022719716641,-41.54,0,0,0,0,0,0,0,
33916,2021,152,0420,2021-06-01 04:20:00,84.4,0.747,0.887,1.015,9.92,86.6,1011,0.0,0.0,5.324,3.994,312.13874526448615,-41.4,0,0,0,0,0,0,0,
33917,2021,152,0425,2021-06-01 04:25:00,73.73,1.28,1.418,1.56,9.91,86.3,1010,0.0,0.0,5.761,4.338,309.7887452644861,-43.75,0,0,0,0,0,0,0,
33918,2021,152,0430,2021-06-01 04:30:00,61.88,1.188,1.348,1.51,10.01,86.1,1010,0.0,0.0,6.573,5.136,304.9722719716641,-49.07,0,0,0,0,0,0,0,
33919,2021,152,0435,2021-06-01 04:35:00,69.17,1.165,1.325,1.487,10.06,85.7,1011,0.0,0.0,8.16,6.717,298.2222719716641,-55.82,0,0,0,0,0,0,0,
33920,2021,152,0440,2021-06-01 04:40:00,74.08,1.237,1.385,1.537,10.1,85.4,1011,0.0,0.0,10.78,9.13,293.9322719716641,-60.11,0,0,0,0,0,0,0,
33921,2021,152,0445,2021-06-01 04:45:00,82.5,1.332,1.463,1.578,10.1,85.1,1010,0.0,0.0,12.93,11.35,293.2222719716641,-60.82,0,0,0,0,0,0,0,
33922,2021,152,0450,2021-06-01 04:50:00,86.5,1.35,1.533,1.7,10.1,85.0,1010,0.0,0.0,14.61,13.18,297.0222719716641,-57.02,0,0,0,0,0,0,0,
33923,2021,152,0455,2021-06-01 04:55:00,93.5,1.572,1.708,1.85,10.09,84.9,1010,0.0,0.0,16.99,15.71,301.4122719716641,-52.63,0,0,0,0,0,0,0,
33924,2021,152,0500,2021-06-01 05:00:00,67.12,0.888,1.008,1.138,10.03,85.0,1010,0.36,0.0,19.34,17.79,302.4522719716641,-51.59,0,0,0,0,0,0,0,
33925,2021,152,0505,2021-06-01 05:05:00,89.3,0.843,0.978,1.127,10.1,84.9,1010,0.0,0.0,21.6,19.9,303.8222719716641,-50.22,0,0,0,0,0,0,0,
33926,2021,152,0510,2021-06-01 05:10:00,80.5,2.137,2.302,2.455,10.1,84.7,1010,0.0,0.0,23.78,22.15,307.4063363474526,-47.14,0,0,0,0,0,0,0,
33927,2021,152,0515,2021-06-01 05:15:00,84.7,1.907,2.083,2.262,10.1,84.6,1010,0.0,0.0,26.92,25.18,310.8763363474526,-43.67,0,0,0,0,0,0,0,
33928,2021,152,0520,2021-06-01 05:20:00,79.83,1.74,1.95,2.16,10.1,84.6,1010,0.0,0.0,32.4,30.54,313.7209387744665,-41.33,0,0,0,0,0,0,0,
33929,2021,152,0525,2021-06-01 05:25:00,102.0,1.665,1.802,1.947,10.17,84.5,1010,0.0,0.0,36.92,34.91,312.10607963545533,-43.45,0,0,0,0,0,0,0,
33930,2021,152,0530,2021-06-01 05:30:00,79.52,2.387,2.565,2.735,10.2,84.5,1010,0.0,0.0,38.6,36.94,309.30175931330615,-46.76,0,0,0,0,0,0,0,
33931,2021,152,0535,2021-06-01 05:35:00,79.33,2.043,2.263,2.473,10.27,84.1,1010,0.0,0.0,38.09,36.2,311.947978191041,-44.62,0,0,0,0,0,0,0,
33932,2021,152,0540,2021-06-01 05:40:00,77.78,1.658,1.862,2.058,10.31,83.9,1010,0.0,0.0,41.21,39.57,312.687978191041,-43.88,0,0,0,0,0,0,0,
33933,2021,152,0545,2021-06-01 05:45:00,57.65,1.078,1.21,1.357,10.4,83.8,1010,0.0,0.0,41.47,39.85,307.3947366518182,-49.68,0,0,0,0,0,0,0,
33934,2021,152,0550,2021-06-01 05:50:00,48.52,1.823,2.04,2.242,10.47,83.6,1011,0.0,0.0,41.0,39.2,306.1547366518182,-50.92,0,0,0,0,0,0,0,
33935,2021,152,0555,2021-06-01 05:55:00,64.75,1.493,1.688,1.912,10.5,83.5,1011,0.0,0.0,41.52,39.94,313.03203507893306,-44.55,0,0,0,0,0,0,0,
33936,2021,152,0600,2021-06-01 06:00:00,73.8,1.695,1.908,2.143,10.55,83.2,1011,0.0,0.0,45.32,43.61,317.3198738558156,-40.77,0,0,0,0,0,0,0,
33937,2021,152,0605,2021-06-01 06:05:00,79.53,1.8,2.01,2.235,10.65,82.8,1011,0.0,0.0,51.71,49.16,318.30825336603317,-40.29,0,0,0,0,0,0,0,
33938,2021,152,0610,2021-06-01 06:10:00,81.9,2.188,2.392,2.597,10.71,82.4,1010,0.0,0.0,57.28,54.59,321.7071739932885,-37.4,0,0,0,0,0,0,0,
33939,2021,152,0615,2021-06-01 06:15:00,88.9,2.28,2.442,2.623,10.72,82.4,1010,0.0,0.0,59.75,57.19,324.7366361214202,-34.88,0,0,0,0,0,0,0,
33940,2021,152,0620,2021-06-01 06:20:00,84.7,2.468,2.63,2.783,10.87,82.2,1010,0.0,0.0,59.96,57.76,326.1566401344039,-33.97,0,0,0,0,0,0,0,
33941,2021,152,0625,2021-06-01 06:25:00,75.9,2.712,2.897,3.092,11.0,81.6,1010,0.0,0.0,63.35,60.7,326.5271864163503,-34.11,0,0,0,0,0,0,0,
33942,2021,152,0630,2021-06-01 06:30:00,100.6,1.793,1.95,2.095,11.1,81.3,1010,0.0,0.0,67.06,64.59,328.23990732425744,-33.42,0,0,0,0,0,0,0,
33943,2021,152,0635,2021-06-01 06:35:00,87.7,1.778,1.948,2.122,11.17,81.2,1010,0.0,0.0,68.36,66.25,328.8020827191205,-33.37,0,0,0,0,0,0,0,
33944,2021,152,0640,2021-06-01 06:40:00,78.67,1.818,1.993,2.153,11.3,80.6,1010,0.0,0.0,70.94,68.75,328.7848019207522,-33.9,0,0,0,0,0,0,0,
33945,2021,152,0645,2021-06-01 06:45:00,69.35,2.153,2.338,2.517,11.45,80.0,1011,0.0,0.0,72.43,70.35,330.4780653139437,-32.72,0,0,0,0,0,0,0,
33946,2021,152,0650,2021-06-01 06:50:00,82.3,1.545,1.728,1.905,11.55,79.71,1011,0.0,0.0,74.17,71.61,331.77187328362334,-31.94,0,0,0,0,0,0,0,
33947,2021,152,0655,2021-06-01 06:55:00,86.4,1.597,1.737,1.885,11.61,79.55,1011,0.0,0.0,77.68,75.45,331.5262262148545,-32.7,0,0,0,0,0,0,0,
33948,2021,152,0700,2021-06-01 07:00:00,81.9,1.705,1.842,1.988,11.73,79.2,1011,0.0,0.0,81.0,78.05,332.35656850290667,-32.9,0,0,0,0,0,0,0,
33949,2021,152,0705,2021-06-01 07:05:00,81.8,1.898,2.033,2.16,11.89,78.54,1011,0.0,0.0,81.3,78.56,332.7825586305358,-32.99,0,0,0,0,0,0,0,
33950,2021,152,0710,2021-06-01 07:10:00,84.7,1.997,2.128,2.268,11.97,78.1,1011,0.0,0.0,83.1,80.8,332.41909526133276,-33.87,0,0,0,0,0,0,0,
33951,2021,152,0715,2021-06-01 07:15:00,80.9,1.992,2.132,2.275,12.05,78.0,1011,0.0,0.0,86.0,83.0,331.85617878104165,-34.95,0,0,0,0,0,0,0,
33952,2021,152,0720,2021-06-01 07:20:00,68.15,1.813,2.0,2.168,12.2,77.49,1011,0.0,0.0,85.6,83.0,331.77380957554226,-35.55,0,0,0,0,0,0,0,
33953,2021,152,0725,2021-06-01 07:25:00,79.5,1.392,1.513,1.637,12.31,76.96,1011,0.0,0.0,84.0,81.7,333.56071453312194,-34.8,0,0,0,0,0,0,0,
33954,2021,152,0730,2021-06-01 07:30:00,89.1,1.272,1.428,1.572,12.43,76.77,1011,0.0,0.0,92.6,88.9,333.80998946864213,-35.07,0,0,0,0,0,0,0,
33955,2021,152,0735,2021-06-01 07:35:00,81.8,1.852,2.002,2.143,12.5,76.18,1011,0.0,0.0,109.2,106.2,332.8198132238366,-36.58,0,0,0,0,0,0,0,
33956,2021,152,0740,2021-06-01 07:40:00,88.5,1.512,1.66,1.798,12.5,76.29,1011,0.0,0.0,113.5,110.1,332.57018618526587,-37.35,0,0,0,0,0,0,0,
33957,2021,152,0745,2021-06-01 07:45:00,94.2,1.85,1.978,2.11,12.55,75.82,1011,0.0,0.0,119.2,114.6,330.86110873962735,-39.58,0,0,0,0,0,0,0,
33958,2021,152,0750,2021-06-01 07:50:00,107.2,1.26,1.413,1.553,12.7,75.35,1011,0.0,0.0,124.4,119.4,328.86460417461365,-42.62,0,0,0,0,0,0,0,
33959,2021,152,0755,2021-06-01 07:55:00,111.9,1.323,1.455,1.59,12.88,74.58,1011,0.0,0.0,127.1,122.6,328.8403026250921,-43.69,0,0,0,0,0,0,0,
33960,2021,152,0800,2021-06-01 08:00:00,116.1,1.872,2.007,2.15,13.03,73.1,1011,0.0,0.0,136.2,132.9,329.02397894932915,-44.03,0,0,0,0,0,0,0,
33961,2021,152,0805,2021-06-01 08:05:00,113.6,1.645,1.828,2.018,13.22,72.03,1011,0.0,0.0,159.6,157.7,329.4929877333651,-44.61,0,0,0,0,0,0,0,
33962,2021,152,0810,2021-06-01 08:10:00,116.7,1.357,1.51,1.678,13.4,70.59,1011,0.0,0.0,176.5,172.6,329.4406470651083,-46.24,0,0,0,0,0,0,0,
33963,2021,152,0815,2021-06-01 08:15:00,103.0,0.908,1.035,1.167,13.55,69.92,1011,0.0,0.0,182.3,179.3,330.06518858407003,-46.67,0,0,0,0,0,0,0,
33964,2021,152,0820,2021-06-01 08:20:00,114.5,1.172,1.295,1.422,13.75,68.93,1011,0.0,0.0,198.5,190.5,330.6919486326684,-47.1,0,0,0,0,0,0,0,
33965,2021,152,0825,2021-06-01 08:25:00,122.6,1.778,1.963,2.138,13.93,67.24,1011,0.0,0.0,239.9,219.7,331.07125525095756,-48.31,0,0,0,0,0,0,0,
33966,2021,152,0830,2021-06-01 08:30:00,122.3,1.617,1.82,2.008,14.13,65.87,1011,0.0,0.0,291.4,257.2,328.56557106078185,-52.41,0,0,0,0,0,0,0,
33967,2021,152,0835,2021-06-01 08:35:00,126.3,1.853,2.042,2.233,14.36,64.42,1011,0.0,0.0,354.5,279.7,324.1991357240594,-58.91,0,0,0,0,0,0,0,
33968,2021,152,0840,2021-06-01 08:40:00,133.6,1.847,2.032,2.242,14.54,63.58,1011,0.0,0.0,440.6,295.2,321.501649263374,-63.75,0,0,0,0,0,0,0,
33969,2021,152,0845,2021-06-01 08:45:00,126.2,1.828,2.01,2.192,14.73,62.24,1011,0.0,0.0,358.1,300.3,317.7944221483621,-69.07,0,0,0,0,0,0,0,
33970,2021,152,0850,2021-06-01 08:50:00,129.3,1.462,1.658,1.872,14.95,60.72,1011,0.0,0.0,393.1,312.6,319.20241361559306,-68.74,0,0,0,0,0,0,0,
33971,2021,152,0855,2021-06-01 08:55:00,136.1,1.615,1.855,2.092,15.24,58.63,1011,0.0,0.0,457.3,332.7,322.1151535418615,-67.99,0,0,0,0,0,0,0,
33972,2021,152,0900,2021-06-01 09:00:00,145.1,1.607,1.812,2.047,15.33,56.73,1011,0.17,0.0,497.7,340.9,322.5431331928853,-69.19,0,0,0,0,0,0,0,
33973,2021,152,0905,2021-06-01 09:05:00,133.5,1.603,1.802,2.007,15.48,55.98,1011,0.0,0.0,454.9,321.6,319.00620292680554,-74.36,0,0,0,0,0,0,0,
33974,2021,152,0910,2021-06-01 09:10:00,134.5,1.34,1.495,1.668,15.66,55.51,1011,0.0,0.0,393.6,295.2,313.2116924658876,-80.7,0,0,0,0,0,0,0,
33975,2021,152,0915,2021-06-01 09:15:00,124.3,1.767,1.977,2.193,15.82,55.56,1011,0.0,0.0,396.3,281.9,311.7043733424363,-83.3,0,0,0,0,0,0,0,
33976,2021,152,0920,2021-06-01 09:20:00,113.2,2.043,2.197,2.363,15.74,55.37,1011,0.0,0.0,438.2,301.6,313.60437334243636,-81.4,0,0,0,0,0,0,0,
33977,2021,152,0925,2021-06-01 09:25:00,111.8,2.255,2.465,2.682,15.89,55.63,1011,0.0,0.0,390.6,305.6,313.351565465953,-82.2,0,0,0,0,0,0,0,
33978,2021,152,0930,2021-06-01 09:30:00,109.0,2.252,2.413,2.588,15.84,55.11,1011,0.0,0.0,411.5,322.9,314.2043733424363,-80.8,0,0,0,0,0,0,0,
33979,2021,152,0935,2021-06-01 09:35:00,136.5,1.31,1.495,1.675,15.99,54.78,1011,0.0,0.0,479.9,350.8,320.8093259038912,-75.29,0,0,0,0,0,0,0,
33980,2021,152,0940,2021-06-01 09:40:00,140.8,1.202,1.348,1.5,16.36,53.14,1011,0.0,0.0,517.9,365.9,325.62666658245075,-73.22,0,0,0,0,0,0,0,
33981,2021,152,0945,2021-06-01 09:45:00,153.0,0.898,1.073,1.242,16.6,51.47,1011,0.0,0.0,479.6,339.8,325.66827418416915,-75.94,0,0,0,0,0,0,0,
33982,2021,152,0950,2021-06-01 09:50:00,149.8,1.3,1.47,1.648,16.79,50.69,1011,0.0,0.0,432.7,334.7,325.73692300519303,-76.98,0,0,0,0,0,0,0,
33983,2021,152,0955,2021-06-01 09:55:00,140.9,1.502,1.685,1.863,16.72,50.47,1011,0.0,0.0,456.3,352.6,326.4721073763821,-76.8,0,0,0,0,0,0,0,
33984,2021,152,1000,2021-06-01 10:00:00,137.6,1.568,1.752,1.935,16.75,50.1,1011,0.0,0.0,570.8,393.6,326.0578655814902,-77.77,0,0,0,0,0,0,0,
33985,2021,152,1005,2021-06-01 10:05:00,135.2,1.283,1.483,1.71,16.94,49.42,1011,0.0,0.0,586.9,434.0,326.918587153711,-78.58,0,0,0,0,0,0,0,
33986,2021,152,1010,2021-06-01 10:10:00,110.6,1.393,1.593,1.788,17.06,48.62,1011,0.0,0.0,509.0,434.0,325.5566446485588,-80.5,0,0,0,0,0,0,0,
33987,2021,152,1015,2021-06-01 10:15:00,141.9,0.892,1.063,1.27,17.1,48.26,1011,0.0,0.0,488.9,421.3,324.41527795503885,-82.2,0,0,0,0,0,0,0,
33988,2021,152,1020,2021-06-01 10:20:00,138.6,0.988,1.233,1.453,17.32,47.74,1011,0.0,0.0,518.6,403.5,322.93427358683374,-84.8,0,0,0,0,0,0,0,
33989,2021,152,1025,2021-06-01 10:25:00,93.4,1.36,1.55,1.755,17.35,47.51,1011,0.0,0.0,559.1,404.9,322.5946367044591,-85.7,0,0,0,0,0,0,0,
33990,2021,152,1030,2021-06-01 10:30:00,111.7,2.313,2.475,2.65,17.28,45.93,1011,0.0,0.0,486.7,383.5,322.69463670445907,-85.6,0,0,0,0,0,0,0,
33991,2021,152,1035,2021-06-01 10:35:00,96.9,1.938,2.102,2.272,17.07,45.6,1011,0.0,0.0,745.9,335.0,320.53427358683376,-87.2,0,0,0,0,0,0,0,
33992,2021,152,1040,2021-06-01 10:40:00,143.7,1.413,1.638,1.857,17.54,45.28,1011,0.0,0.0,765.5,267.4,312.17919202096385,-97.8,0,0,0,0,0,0,0,
33993,2021,152,1045,2021-06-01 10:45:00,111.6,2.03,2.203,2.393,17.89,43.54,1011,0.0,0.0,757.9,246.8,308.6333678361523,-103.6,0,0,0,0,0,0,0,
33994,2021,152,1050,2021-06-01 10:50:00,106.5,2.745,2.937,3.137,17.79,42.13,1011,0.0,0.0,751.8,284.8,310.0983612332819,-102.7,0,0,0,0,0,0,0,
33995,2021,152,1055,2021-06-01 10:55:00,105.9,1.837,2.0,2.172,17.74,42.2,1011,0.0,0.0,485.8,382.9,321.66895461359934,-90.0,0,0,0,0,0,0,0,
33996,2021,152,1100,2021-06-01 11:00:00,102.0,0.785,0.913,1.05,17.98,42.36,1011,0.0,0.0,376.9,370.4,337.48895461359933,-74.18,0,0,0,0,0,0,0,
33997,2021,152,1105,2021-06-01 11:05:00,118.0,0.54,0.688,0.818,18.36,42.06,1011,0.0,0.0,381.4,356.8,342.0283612332819,-70.77,0,0,0,0,0,0,0,
33998,2021,152,1110,2021-06-01 11:10:00,151.9,1.358,1.512,1.668,18.31,41.52,1011,0.0,0.0,425.9,409.2,340.7683612332819,-72.03,0,0,0,0,0,0,0,
33999,2021,152,1115,2021-06-01 11:15:00,123.5,1.785,1.968,2.16,18.3,41.34,1011,0.0,0.0,573.2,438.1,342.7939352024357,-70.57,0,0,0,0,0,0,0,
34000,2021,152,1120,2021-06-01 11:20:00,129.4,1.283,1.423,1.585,18.41,40.21,1011,0.0,0.0,502.6,468.3,344.79682644728956,-69.7,0,0,0,0,0,0,0,
34001,2021,152,1125,2021-06-01 11:25:00,118.0,1.092,1.243,1.412,18.65,40.36,1011,0.0,0.0,541.9,482.3,350.33204475301875,-65.3,0,0,0,0,0,0,0,
34002,2021,152,1130,2021-06-01 11:30:00,168.5,1.76,1.965,2.163,18.86,39.87,1011,0.0,0.0,650.5,471.7,352.5392424174033,-64.8,0,0,0,0,0,0,0,
34003,2021,152,1135,2021-06-01 11:35:00,123.6,1.097,1.267,1.432,18.73,40.13,1011,0.0,0.0,601.7,469.2,352.64169389116626,-66.41,0,0,0,0,0,0,0,
34004,2021,152,1140,2021-06-01 11:40:00,117.6,1.248,1.448,1.647,19.0,40.22,1011,0.0,0.0,501.5,484.1,351.51940994214436,-69.25,0,0,0,0,0,0,0,
34005,2021,152,1145,2021-06-01 11:45:00,79.63,1.502,1.725,1.938,19.06,41.07,1011,0.0,0.0,531.6,488.5,348.7131537278803,-72.63,0,0,0,0,0,0,0,
34006,2021,152,1150,2021-06-01 11:50:00,86.1,2.358,2.57,2.792,19.2,40.62,1011,0.0,0.0,584.4,447.0,342.2531537278803,-79.09,0,0,0,0,0,0,0,
34007,2021,152,1155,2021-06-01 11:55:00,90.0,3.092,3.385,3.707,19.18,40.55,1011,0.0,0.0,767.1,458.9,334.29625230699276,-85.9,0,0,0,0,0,0,0,
