Code,Year,DOY,HHMM,TIMESTAMP,wd,ws_min,ws,ws_max,Ta,RH,P,Rain,Hail,K_down_SPN1,K_diff_SPN1,L_down,K_down_Knz,RH_QC,P_QC,Ta_QC,ws_QC,ws_max_QC,ws_min_QC,wd_QC,K_down_KnZ
69032,2021,274,0145,2021-10-01 01:45:00,214.7,5.297,5.88,6.433,11.65,85.4,1004,0,0,3.063,1.647,352.82,-9.35,0,0,0,0,0,0,0,
69033,2021,274,0150,2021-10-01 01:50:00,216.7,5.73,6.282,6.792,11.7,85.1,1004,0.003,0,3.779,2.329,351.88,-10.8,0,0,0,0,0,0,0,
69034,2021,274,0155,2021-10-01 01:55:00,215.4,4.952,5.46,5.952,11.7,85,1004,0.36,0,3.948,2.598,351.84,-10.84,0,0,0,0,0,0,0,
69035,2021,274,0200,2021-10-01 02:00:00,214.8,4.34,4.907,5.52,11.73,84.9,1004,0.487,0,3.944,2.588,355.38,-7.306,0,0,0,0,0,0,0,
69036,2021,274,0205,2021-10-01 02:05:00,223.4,4.038,4.532,5.023,11.8,85.2,1004,0.575,0,3.891,2.467,353.42,-9.26,0,0,0,0,0,0,0,
69037,2021,274,0210,2021-10-01 02:10:00,207.7,4.68,5.138,5.587,11.8,85.6,1003,0.583,0,3.459,2.115,356.32,-6.366,0,0,0,0,0,0,0,
69038,2021,274,0215,2021-10-01 02:15:00,212.7,3.415,3.813,4.215,11.79,85.7,1003,0.592,0,3.779,2.384,357.37,-5.317,0,0,0,0,0,0,0,
69039,2021,274,0220,2021-10-01 02:20:00,217,3.608,4.122,4.638,11.69,85.8,1003,1.197,0,4.108,2.868,358.89,-3.284,0,0,0,0,0,0,0,
69040,2021,274,0225,2021-10-01 02:25:00,184.2,3.107,3.572,3.962,11.6,86.1,1003,0.515,0,3.991,2.74,358.2,-3.972,0,0,0,0,0,0,0,
69041,2021,274,0230,2021-10-01 02:30:00,201.7,3.887,4.457,5.052,11.53,86.2,1003,0.727,0,4.313,2.907,354.13,-7.534,0,0,0,0,0,0,0,
69042,2021,274,0235,2021-10-01 02:35:00,212.1,4.292,4.895,5.483,11.43,85.9,1003,1.512,0,4.438,3.101,353.28,-7.871,0,0,0,0,0,0,0,
69043,2021,274,0240,2021-10-01 02:40:00,211.1,4.395,4.9,5.468,11.4,85.6,1003,0.677,0,4.095,2.858,355.64,-5.002,0,0,0,0,0,0,0,
69044,2021,274,0245,2021-10-01 02:45:00,200.7,3.613,4.037,4.473,11.4,85.7,1003,5.615,0,3.899,2.508,357.28,-3.354,0,0,0,0,0,0,0,
69045,2021,274,0250,2021-10-01 02:50:00,191.7,4.102,4.688,5.297,11.37,86,1003,3.685,0,4.012,2.667,355.88,-4.249,0,0,0,0,0,0,0,
69046,2021,274,0255,2021-10-01 02:55:00,195.1,4.287,4.762,5.23,11.25,86.2,1003,3.213,0,4.401,2.933,354.27,-5.348,0,0,0,0,0,0,0,
69047,2021,274,0300,2021-10-01 03:00:00,187.6,4.49,5.065,5.637,11.15,86.2,1003,1.272,0,4.453,3.051,353.77,-5.34,0,0,0,0,0,0,0,
69048,2021,274,0305,2021-10-01 03:05:00,190.8,4.71,5.308,5.87,11.1,86.1,1003,1.097,0,4.349,3.003,353.97,-4.631,0,0,0,0,0,0,0,
69049,2021,274,0310,2021-10-01 03:10:00,190.7,4.573,5.135,5.663,11.1,86,1003,1.342,0,3.948,2.566,353.39,-5.206,0,0,0,0,0,0,0,
69050,2021,274,0315,2021-10-01 03:15:00,194.1,4.368,4.975,5.542,11.07,86.2,1003,0.855,0,3.872,2.462,352.94,-5.659,0,0,0,0,0,0,0,
69051,2021,274,0320,2021-10-01 03:20:00,195.5,3.982,4.528,5.068,11,86.3,1003,1.465,0,3.974,2.611,354.21,-4.391,0,0,0,0,0,0,0,
69052,2021,274,0325,2021-10-01 03:25:00,188.7,3,3.575,4.177,11,86.5,1003,0.407,0,3.864,2.455,355.02,-3.579,0,0,0,0,0,0,0,
69053,2021,274,0330,2021-10-01 03:30:00,181.9,2.813,3.255,3.718,11,86.9,1003,0.34,0,3.746,2.421,355.32,-3.28,0,0,0,0,0,0,0,
69054,2021,274,0335,2021-10-01 03:35:00,184.9,3.763,4.373,5.037,11,87,1003,0.683,0,3.812,2.385,355.04,-3.559,0,0,0,0,0,0,0,
69055,2021,274,0340,2021-10-01 03:40:00,183.4,4.325,4.915,5.47,10.93,87.1,1003,2.013,0,3.82,2.536,354.94,-3.658,0,0,0,0,0,0,0,
69056,2021,274,0345,2021-10-01 03:45:00,188,3.648,4.277,4.873,10.9,87.1,1002,0.445,0,3.819,2.52,352.22,-5.874,0,0,0,0,0,0,0,
69057,2021,274,0350,2021-10-01 03:50:00,197.9,4.575,5.183,5.755,10.9,86.7,1003,0.335,0,4.049,2.782,350.55,-7.535,0,0,0,0,0,0,0,
69058,2021,274,0355,2021-10-01 03:55:00,190.6,3.903,4.425,4.947,10.95,86.5,1002,1.08,0,3.724,2.398,354.03,-4.059,0,0,0,0,0,0,0,
69059,2021,274,0400,2021-10-01 04:00:00,185.9,4.155,4.79,5.432,11,86.7,1002,2.092,0,3.596,2.302,355.15,-2.937,0,0,0,0,0,0,0,
69060,2021,274,0405,2021-10-01 04:05:00,179,4.023,4.492,4.955,11,87.1,1002,1.87,0,3.408,2.126,355.78,-2.821,0,0,0,0,0,0,0,
69061,2021,274,0410,2021-10-01 04:10:00,183.6,4.903,5.615,6.338,11,87.4,1002,1.05,0,3.725,2.292,355.14,-3.462,0,0,0,0,0,0,0,
69062,2021,274,0415,2021-10-01 04:15:00,181.6,3.94,4.483,5.022,11,87.3,1002,0.742,0,3.708,2.395,354.97,-3.627,0,0,0,0,0,0,0,
69063,2021,274,0420,2021-10-01 04:20:00,180.5,4.678,5.27,5.847,11,87.1,1002,0.777,0,3.836,2.484,354.76,-3.843,0,0,0,0,0,0,0,
69064,2021,274,0425,2021-10-01 04:25:00,179.9,5.35,5.883,6.413,11,87,1002,0.917,0,3.971,2.713,355.46,-3.135,0,0,0,0,0,0,0,
69065,2021,274,0430,2021-10-01 04:30:00,175.1,5.478,6.192,6.803,11,86.9,1002,1.463,0,3.841,2.458,354.73,-3.872,0,0,0,0,0,0,0,
69066,2021,274,0435,2021-10-01 04:35:00,176,3.862,4.387,4.882,11,87,1002,1.76,0,3.74,2.403,356.09,-2.513,0,0,0,0,0,0,0,
69067,2021,274,0440,2021-10-01 04:40:00,179.4,4.982,5.672,6.363,10.99,87.4,1002,2.883,0,3.815,2.47,355.59,-3.013,0,0,0,0,0,0,0,
69068,2021,274,0445,2021-10-01 04:45:00,181.9,5.105,5.822,6.553,10.95,87.4,1002,2.207,0,3.866,2.55,355.14,-2.951,0,0,0,0,0,0,0,
69069,2021,274,0450,2021-10-01 04:50:00,178.9,5.597,6.363,7.015,10.99,87.3,1002,3.57,0,3.953,2.658,355.12,-2.97,0,0,0,0,0,0,0,
69070,2021,274,0455,2021-10-01 04:55:00,179.4,4.868,5.652,6.35,10.9,87.3,1002,2.75,0,3.861,2.559,354.9,-3.188,0,0,0,0,0,0,0,
69071,2021,274,0500,2021-10-01 05:00:00,180.4,5.23,5.893,6.557,10.9,87.3,1002,1.457,0,4.087,2.661,354.56,-3.531,0,0,0,0,0,0,0,
69072,2021,274,0505,2021-10-01 05:05:00,189.2,5.513,6.208,6.922,10.9,87.1,1002,2.893,0,4.062,2.644,353.35,-4.233,0,0,0,0,0,0,0,
69073,2021,274,0510,2021-10-01 05:10:00,185.3,4.608,5.312,6.012,10.9,86.9,1001,2.747,0,3.913,2.61,353.83,-3.756,0,0,0,0,0,0,0,
69074,2021,274,0515,2021-10-01 05:15:00,184.9,4.698,5.44,6.147,10.9,87,1001,4.013,0,3.703,2.336,353.93,-3.657,0,0,0,0,0,0,0,
69075,2021,274,0520,2021-10-01 05:20:00,185.3,5.09,5.798,6.508,10.91,87,1001,5.407,0,3.61,2.126,354.89,-3.195,0,0,0,0,0,0,0,
69076,2021,274,0525,2021-10-01 05:25:00,184.4,3.477,4.142,4.808,10.93,87,1001,4.353,0,3.774,2.456,355.04,-3.051,0,0,0,0,0,0,0,
69077,2021,274,0530,2021-10-01 05:30:00,180.8,3.535,4.028,4.555,10.9,87.3,1001,3.4,0,3.482,2.395,355.93,-2.156,0,0,0,0,0,0,0,
69078,2021,274,0535,2021-10-01 05:35:00,188.5,4.735,5.332,5.943,10.91,87.5,1001,4.503,0,3.579,2.311,355.47,-2.622,0,0,0,0,0,0,0,
69079,2021,274,0540,2021-10-01 05:40:00,185.9,5.418,6.25,7.03,11,87.4,1001,4.23,0,3.534,2.248,354.29,-3.799,0,0,0,0,0,0,0,
69080,2021,274,0545,2021-10-01 05:45:00,182.4,3.44,4.162,4.855,11,87.4,1001,2.253,0,3.756,2.393,355.33,-2.756,0,0,0,0,0,0,0,
69081,2021,274,0550,2021-10-01 05:50:00,180.7,5.772,6.447,7.137,11,87.6,1001,5.53,0,3.601,2.284,355.26,-2.828,0,0,0,0,0,0,0,
69082,2021,274,0555,2021-10-01 05:55:00,183.1,4.643,5.437,6.205,11,87.6,1001,6.113,0,4.044,2.68,355.08,-3.009,0,0,0,0,0,0,0,
69083,2021,274,0600,2021-10-01 06:00:00,184.9,4.583,5.303,5.96,10.91,87.6,1001,4.683,0,3.98,2.566,355.16,-2.934,0,0,0,0,0,0,0,
69084,2021,274,0605,2021-10-01 06:05:00,185.5,5.175,5.918,6.683,10.9,87.5,1001,6.647,0,3.989,2.719,354.96,-3.127,0,0,0,0,0,0,0,
69085,2021,274,0610,2021-10-01 06:10:00,179.3,4.825,5.59,6.328,10.9,87.4,1001,5.083,0,3.975,2.665,354.79,-2.79,0,0,0,0,0,0,0,
69086,2021,274,0615,2021-10-01 06:15:00,172.5,4.22,4.85,5.48,10.9,87.4,1001,5.427,0,4.018,2.76,355.51,-2.068,0,0,0,0,0,0,0,
69087,2021,274,0620,2021-10-01 06:20:00,157.6,5.088,5.8,6.482,10.9,87.6,1001,2.6,0,4.14,2.848,354.62,-2.958,0,0,0,0,0,0,0,
69088,2021,274,0625,2021-10-01 06:25:00,182.7,4.798,5.533,6.255,10.9,87.8,1001,2.277,0,4.108,2.844,354.88,-2.698,0,0,0,0,0,0,0,
69089,2021,274,0630,2021-10-01 06:30:00,179.6,5.725,6.572,7.35,10.91,87.5,1001,3.97,0,4.286,3.006,355.43,-2.656,0,0,0,0,0,0,0,
69090,2021,274,0635,2021-10-01 06:35:00,185.3,4.962,5.747,6.533,11,87.5,1001,3.55,0,4.638,3.386,355.52,-2.574,0,0,0,0,0,0,0,
69091,2021,274,0640,2021-10-01 06:40:00,181.1,4.167,4.9,5.622,11,87.7,1001,4.243,0,4.719,3.36,355.98,-2.108,0,0,0,0,0,0,0,
69092,2021,274,0645,2021-10-01 06:45:00,180.1,5.117,5.897,6.74,11,87.9,1001,4.837,0,5.003,3.584,355.6,-2.49,0,0,0,0,0,0,0,
69093,2021,274,0650,2021-10-01 06:50:00,188.4,5.292,6.053,6.75,11,87.9,1001,6.84,0,4.938,3.465,356.11,-2.485,0,0,0,0,0,0,0,
69094,2021,274,0655,2021-10-01 06:55:00,191.9,5.257,5.957,6.678,11.05,87.9,1001,5.703,0,5.03,3.702,356.21,-2.391,0,0,0,0,0,0,0,
69095,2021,274,0700,2021-10-01 07:00:00,192.5,4.845,5.567,6.297,11.1,87.7,1001,3.01,0,5.211,3.789,355.88,-2.717,0,0,0,0,0,0,0,
69096,2021,274,0705,2021-10-01 07:05:00,186.3,4.678,5.465,6.218,11.11,87.7,1001,2.613,0,5.824,4.393,356.96,-2.145,0,0,0,0,0,0,0,
69097,2021,274,0710,2021-10-01 07:10:00,192.7,5.578,6.417,7.19,11.2,87.8,1001,2.772,0,7.004,5.551,356.41,-2.693,0,0,0,0,0,0,0,
69098,2021,274,0715,2021-10-01 07:15:00,192.3,4.213,5.018,5.822,11.2,87.9,1001,1.858,0,9.26,7.904,357.16,-2.459,0,0,0,0,0,0,0,
69099,2021,274,0720,2021-10-01 07:20:00,186,4.762,5.488,6.21,11.21,87.9,1001,1.747,0,10.26,8.86,356.93,-2.691,0,0,0,0,0,0,0,
69100,2021,274,0725,2021-10-01 07:25:00,182,4.247,5.108,5.84,11.3,87.8,1001,1.613,0,10.64,9.16,357.06,-2.559,0,0,0,0,0,0,0,
69101,2021,274,0730,2021-10-01 07:30:00,182.5,4.502,5.207,5.923,11.3,87.8,1001,2.93,0,10.44,9,356.96,-2.657,0,0,0,0,0,0,0,
69102,2021,274,0735,2021-10-01 07:35:00,185.8,4.035,4.653,5.305,11.3,87.8,1001,3.563,0,10.52,9.06,357.44,-2.179,0,0,0,0,0,0,0,
69103,2021,274,0740,2021-10-01 07:40:00,188.4,5.327,6.123,6.853,11.3,87.8,1001,5.927,0,13.46,11.9,356.87,-2.751,0,0,0,0,0,0,0,
69104,2021,274,0745,2021-10-01 07:45:00,187.1,4.278,4.883,5.497,11.3,88,1001,4.462,0,12.51,10.8,357.8,-2.328,0,0,0,0,0,0,0,
69105,2021,274,0750,2021-10-01 07:50:00,185,4.46,5.22,5.967,11.3,88,1001,3.585,0,12.95,11.38,358.22,-1.905,0,0,0,0,0,0,0,
69106,2021,274,0755,2021-10-01 07:55:00,191.9,4.053,4.77,5.462,11.3,88,1001,1.71,0,16.65,15.12,357.97,-2.16,0,0,0,0,0,0,0,
69107,2021,274,0800,2021-10-01 08:00:00,190.1,5.4,6.317,7.185,11.34,88,1001,4.188,0,15.66,14.19,357.57,-2.553,0,0,0,0,0,0,0,
69108,2021,274,0805,2021-10-01 08:05:00,187.9,3.872,4.518,5.127,11.4,87.9,1001,4.248,0,15.79,14.2,358.5,-1.626,0,0,0,0,0,0,0,
69109,2021,274,0810,2021-10-01 08:10:00,183.1,3.295,4.063,4.795,11.4,88.1,1001,3.072,0,14.57,13.16,359.3,-1.338,0,0,0,0,0,0,0,
69110,2021,274,0815,2021-10-01 08:15:00,193.2,4.697,5.478,6.288,11.4,88.1,1001,3.755,0,15.76,14.31,358.28,-2.356,0,0,0,0,0,0,0,
69111,2021,274,0820,2021-10-01 08:20:00,185,4.377,5.11,5.793,11.4,88,1001,5.245,0,16.42,14.87,358.54,-2.095,0,0,0,0,0,0,0,
69112,2021,274,0825,2021-10-01 08:25:00,185.5,3.5,4.297,5.068,11.4,88,1002,4.073,0,15.62,14.04,358.63,-2.003,0,0,0,0,0,0,0,
69113,2021,274,0830,2021-10-01 08:30:00,180.5,3.568,4.27,4.918,11.4,88.1,1002,3.917,0,13.66,12.1,358.61,-2.031,0,0,0,0,0,0,0,
69114,2021,274,0835,2021-10-01 08:35:00,192.2,4.46,5.148,5.783,11.4,88,1002,3.807,0,15.92,14.27,359.01,-1.629,0,0,0,0,0,0,0,
69115,2021,274,0840,2021-10-01 08:40:00,189.9,3.855,4.543,5.243,11.4,88,1001,3.05,0,17.69,15.92,358.86,-1.779,0,0,0,0,0,0,0,
69116,2021,274,0845,2021-10-01 08:45:00,190.8,3.878,4.468,5.093,11.4,88.1,1002,3.82,0,20.36,18.61,358.93,-1.705,0,0,0,0,0,0,0,
69117,2021,274,0850,2021-10-01 08:50:00,194.2,5.2,5.808,6.38,11.42,88.1,1002,4.985,0,21.52,19.83,358.66,-1.982,0,0,0,0,0,0,0,
69118,2021,274,0855,2021-10-01 08:55:00,188.6,4.09,4.637,5.177,11.5,87.9,1001,5.477,0,20.13,18.39,359.57,-1.582,0,0,0,0,0,0,0,
69119,2021,274,0900,2021-10-01 09:00:00,192.8,4.223,4.957,5.61,11.5,88,1002,4.292,0,18.6,16.95,359.75,-1.396,0,0,0,0,0,0,0,
69120,2021,274,0905,2021-10-01 09:05:00,187,3.548,4.212,4.903,11.5,88.1,1002,6.163,0,20.12,18.41,359.83,-1.318,0,0,0,0,0,0,0,
69121,2021,274,0910,2021-10-01 09:10:00,195.2,5.298,5.963,6.627,11.5,88.2,1002,4.118,0,22.25,20.57,359.1,-2.05,0,0,0,0,0,0,0,
69122,2021,274,0915,2021-10-01 09:15:00,185.3,3.675,4.253,4.843,11.5,88.2,1002,3.357,0,22.74,21.11,359.79,-1.361,0,0,0,0,0,0,0,
69123,2021,274,0920,2021-10-01 09:20:00,196.2,4.617,5.302,5.98,11.5,88.3,1002,2.265,0,26.39,24.71,359.38,-1.771,0,0,0,0,0,0,0,
69124,2021,274,0925,2021-10-01 09:25:00,188.6,3.948,4.563,5.177,11.57,88.3,1002,3.695,0,28.3,26.81,360.24,-1.417,0,0,0,0,0,0,0,
69125,2021,274,0930,2021-10-01 09:30:00,186.7,3.787,4.272,4.735,11.6,88.4,1002,2.47,0,28.12,26.73,360.29,-1.369,0,0,0,0,0,0,0,
69126,2021,274,0935,2021-10-01 09:35:00,192.2,4.693,5.305,5.895,11.6,88.4,1002,5.68,0,28.1,26.46,360.14,-1.524,0,0,0,0,0,0,0,
69127,2021,274,0940,2021-10-01 09:40:00,179.9,4.592,5.343,6.075,11.6,88.3,1002,3.313,0,27.21,25.69,359.77,-1.887,0,0,0,0,0,0,0,
69128,2021,274,0945,2021-10-01 09:45:00,189,3.93,4.55,5.17,11.6,88.3,1002,2.94,0,27.64,26.21,360.86,-1.308,0,0,0,0,0,0,0,
69129,2021,274,0950,2021-10-01 09:50:00,182.8,4.1,4.66,5.257,11.6,88.4,1002,3.103,0,24.84,23.24,360.43,-1.741,0,0,0,0,0,0,0,
69130,2021,274,0955,2021-10-01 09:55:00,189,4.188,4.888,5.59,11.6,88.4,1002,4.163,0,26.02,24.33,360.72,-1.448,0,0,0,0,0,0,0,
69131,2021,274,1000,2021-10-01 10:00:00,190.2,4.262,4.912,5.585,11.66,88.4,1002,1.647,0,26.87,25.29,360.66,-1.516,0,0,0,0,0,0,0,
69132,2021,274,1005,2021-10-01 10:05:00,186.4,3.933,4.548,5.162,11.7,88.3,1002,1.763,0,27,25.45,360.62,-1.556,0,0,0,0,0,0,0,
69133,2021,274,1010,2021-10-01 10:10:00,196.5,4.22,4.808,5.358,11.7,88.3,1002,3.53,0,28.31,26.67,360.83,-1.346,0,0,0,0,0,0,0,
69134,2021,274,1015,2021-10-01 10:15:00,190.1,5.065,5.807,6.553,11.7,88.3,1002,1.67,0,26.54,24.98,360.31,-1.861,0,0,0,0,0,0,0,
69135,2021,274,1020,2021-10-01 10:20:00,191.4,4.688,5.305,5.923,11.72,88.3,1002,2.05,0,29.79,28.26,360.65,-2.03,0,0,0,0,0,0,0,
69136,2021,274,1025,2021-10-01 10:25:00,191.6,4.09,4.738,5.402,11.76,88.3,1002,4.053,0,30.83,29.09,361.12,-1.567,0,0,0,0,0,0,0,
69137,2021,274,1030,2021-10-01 10:30:00,193,3.655,4.265,4.883,11.8,88.4,1002,1.75,0,29.77,28.05,361.3,-1.381,0,0,0,0,0,0,0,
69138,2021,274,1035,2021-10-01 10:35:00,183.1,3.733,4.312,4.905,11.8,88.4,1002,2.303,0,33.42,31.76,361.3,-1.384,0,0,0,0,0,0,0,
69139,2021,274,1040,2021-10-01 10:40:00,193.5,4.78,5.463,6.128,11.8,88.4,1002,4.813,0,37.22,35.51,361.48,-1.2,0,0,0,0,0,0,0,
69140,2021,274,1045,2021-10-01 10:45:00,190.2,4.895,5.53,6.18,11.8,88.5,1002,4.247,0,29.65,28.03,360.93,-1.753,0,0,0,0,0,0,0,
69141,2021,274,1050,2021-10-01 10:50:00,192.1,4.202,4.815,5.425,11.8,88.5,1002,11.77,0,29.59,28.1,361.95,-0.731,0,0,0,0,0,0,0,
69142,2021,274,1055,2021-10-01 10:55:00,188.9,4.658,5.295,5.912,11.8,88.6,1002,3.157,0,26.97,25.6,361.35,-1.33,0,0,0,0,0,0,0,
69143,2021,274,1100,2021-10-01 11:00:00,189.4,4.687,5.447,6.127,11.8,88.6,1002,2.063,0,30.4,28.71,360.9,-1.783,0,0,0,0,0,0,0,
69144,2021,274,1105,2021-10-01 11:05:00,193,4.208,4.83,5.448,11.8,88.6,1002,1.717,0,31.43,29.84,361.86,-1.336,0,0,0,0,0,0,0,
69145,2021,274,1110,2021-10-01 11:10:00,199,5.487,6.102,6.703,11.82,88.5,1002,1.883,0,31.92,30.26,361.72,-1.474,0,0,0,0,0,0,0,
69146,2021,274,1115,2021-10-01 11:15:00,188.1,3.932,4.598,5.297,11.9,88.4,1002,1.847,0,31.14,29.39,362.11,-1.088,0,0,0,0,0,0,0,
69147,2021,274,1120,2021-10-01 11:20:00,195.3,5.243,5.988,6.673,11.9,88.4,1002,2.73,0,32.7,30.97,361.65,-1.546,0,0,0,0,0,0,0,
69148,2021,274,1125,2021-10-01 11:25:00,192.3,6.262,6.933,7.65,11.9,88.4,1002,1.51,0,28.99,27.41,361.13,-2.064,0,0,0,0,0,0,0,
69149,2021,274,1130,2021-10-01 11:30:00,194.2,4.568,5.165,5.767,11.9,88.3,1002,1.777,0,26.69,25.14,362.23,-1.481,0,0,0,0,0,0,0,
69150,2021,274,1135,2021-10-01 11:35:00,196,4.823,5.443,6.072,11.9,88.3,1002,0.727,0,22.9,21.43,362.12,-1.592,0,0,0,0,0,0,0,
69151,2021,274,1140,2021-10-01 11:40:00,198.3,5.473,6.087,6.728,11.96,88.3,1002,0.963,0,28.21,26.66,361.79,-1.92,0,0,0,0,0,0,0,
69152,2021,274,1145,2021-10-01 11:45:00,192.6,4.755,5.373,5.962,12,88.3,1002,0.07,0,26.3,24.67,361.72,-1.988,0,0,0,0,0,0,0,
69153,2021,274,1150,2021-10-01 11:50:00,188.2,3.14,3.777,4.387,12,88.3,1002,0.42,0,26.63,25.07,361.99,-1.717,0,0,0,0,0,0,0,
69154,2021,274,1155,2021-10-01 11:55:00,196.9,4.662,5.242,5.81,12,88.3,1002,0.998,0,33.4,31.68,362.09,-1.625,0,0,0,0,0,0,0,
69155,2021,274,1200,2021-10-01 12:00:00,198.8,4.942,5.522,6.128,12,88.2,1002,0.627,0,42.48,40.54,362.12,-1.596,0,0,0,0,0,0,0,
69156,2021,274,1205,2021-10-01 12:05:00,198.2,4.575,5.112,5.682,12,88.2,1002,0.345,0,47.26,45.04,361.55,-2.164,0,0,0,0,0,0,0,
69157,2021,274,1210,2021-10-01 12:10:00,195.3,4.603,5.295,5.95,12,88.2,1002,0.518,0,42.09,40.1,362.42,-1.811,0,0,0,0,0,0,0,
69158,2021,274,1215,2021-10-01 12:15:00,198.7,5.587,6.182,6.795,12,88.1,1002,0.825,0,38.13,36.26,362.31,-1.912,0,0,0,0,0,0,0,
69159,2021,274,1220,2021-10-01 12:20:00,194.5,5.08,5.735,6.33,12,88,1002,0.383,0,31.04,29.54,362.57,-1.66,0,0,0,0,0,0,0,
69160,2021,274,1225,2021-10-01 12:25:00,188.2,4.08,4.765,5.497,12,88.1,1002,0.32,0,41.49,39.68,362.42,-1.807,0,0,0,0,0,0,0,
69161,2021,274,1230,2021-10-01 12:30:00,195.1,4.392,5.097,5.775,12,88,1002,0.005,0,43.4,41.57,361.61,-2.616,0,0,0,0,0,0,0,
69162,2021,274,1235,2021-10-01 12:35:00,194.6,4.038,4.683,5.315,12,88,1002,0.108,0,44.22,42.04,362.18,-1.53,0,0,0,0,0,0,0,
69163,2021,274,1240,2021-10-01 12:40:00,190.7,3.817,4.42,5.037,12,88,1002,0.345,0,36.84,35.22,362.09,-1.62,0,0,0,0,0,0,0,
69164,2021,274,1245,2021-10-01 12:45:00,201.2,5.352,5.937,6.57,11.92,88,1002,0.172,0,37.76,35.85,361.79,-1.925,0,0,0,0,0,0,0,
69165,2021,274,1250,2021-10-01 12:50:00,185.5,4.288,4.96,5.615,11.9,88,1002,0.143,0,32.09,30.47,361.41,-1.788,0,0,0,0,0,0,0,
69166,2021,274,1255,2021-10-01 12:55:00,190,4.685,5.305,5.947,11.9,88,1002,0.027,0,28.85,27.19,361.42,-1.776,0,0,0,0,0,0,0,
